lexicon,lev, length_count, neighbors
real,0,8,1
real,0,4,183
real,0,5,54
real,0,6,18
real,0,7,2
real,1,8,2
real,1,4,6953
real,1,5,1126
real,1,6,118
real,1,7,19
real,2,8,11
real,2,4,60291
real,2,5,8751
real,2,6,717
real,2,7,57
real,3,8,29
real,3,4,376449
real,3,5,54834
real,3,6,4738
real,3,7,428
real,4,8,136
real,4,4,1551127
real,4,5,245566
real,4,6,25807
real,4,7,2290
real,5,8,594
real,5,5,641179
real,5,6,95731
real,5,7,10529
real,6,8,2296
real,6,6,191672
real,6,7,32651
real,7,8,6047
real,7,7,48854
real,8,8,6994
0,0,4,510
0,0,5,29
0,0,6,3
0,1,4,8382
0,1,5,507
0,1,6,27
0,2,4,76999
0,2,5,6029
0,2,6,312
0,2,7,6
0,3,8,4
0,3,4,419708
0,3,5,47661
0,3,6,2861
0,3,7,137
0,4,8,51
0,4,4,1489404
0,4,5,233394
0,4,6,19280
0,4,7,1151
0,5,8,298
0,5,5,663890
0,5,6,84042
0,5,7,7485
0,6,8,1506
0,6,6,212276
0,6,7,27996
0,7,8,5118
0,7,7,58055
0,8,8,9133
1,0,4,422
1,0,5,34
1,1,4,8150
1,1,5,535
1,1,6,17
1,1,7,2
1,2,4,73429
1,2,5,6457
1,2,6,285
1,2,7,14
1,3,8,8
1,3,4,413928
1,3,5,48832
1,3,6,2760
1,3,7,148
1,4,8,39
1,4,4,1499074
1,4,5,232704
1,4,6,19334
1,4,7,1205
1,5,8,290
1,5,5,662948
1,5,6,85983
1,5,7,7022
1,6,8,1508
1,6,6,210422
1,6,7,27973
1,7,8,5114
1,7,7,58466
1,8,8,9151
2,0,4,497
2,0,5,28
2,0,6,1
2,1,4,7906
2,1,5,528
2,1,6,26
2,1,7,1
2,2,4,71575
2,2,5,5988
2,2,6,250
2,2,7,13
2,3,8,7
2,3,4,414364
2,3,5,47310
2,3,6,2651
2,3,7,147
2,4,8,43
2,4,4,1500661
2,4,5,228205
2,4,6,18746
2,4,7,1409
2,5,8,293
2,5,5,669451
2,5,6,83016
2,5,7,7917
2,6,8,1488
2,6,6,214111
2,6,7,28754
2,7,8,5247
2,7,7,56589
2,8,8,9032
3,0,4,440
3,0,5,18
3,0,6,2
3,1,4,8128
3,1,5,501
3,1,6,25
3,1,7,1
3,2,4,76849
3,2,5,6145
3,2,6,243
3,2,7,10
3,3,8,3
3,3,4,423377
3,3,5,48145
3,3,6,2836
3,3,7,131
3,4,8,54
3,4,4,1486209
3,4,5,229066
3,4,6,19200
3,4,7,1119
3,5,8,253
3,5,5,667635
3,5,6,84677
3,5,7,6982
3,6,8,1551
3,6,6,211818
3,6,7,27718
3,7,8,5347
3,7,7,58869
3,8,8,8902
4,0,4,393
4,0,5,22
4,0,6,2
4,1,4,7775
4,1,5,459
4,1,6,24
4,1,7,1
4,2,4,74137
4,2,5,5576
4,2,6,308
4,2,7,12
4,3,8,2
4,3,4,416944
4,3,5,44424
4,3,6,2995
4,3,7,130
4,4,8,42
4,4,4,1495754
4,4,5,225730
4,4,6,20004
4,4,7,1095
4,5,8,289
4,5,5,675299
4,5,6,86760
4,5,7,6765
4,6,8,1496
4,6,6,208708
4,6,7,27446
4,7,8,5348
4,7,7,59381
4,8,8,8933
5,0,4,548
5,0,5,16
5,0,6,1
5,1,4,8221
5,1,5,447
5,1,6,19
5,2,8,1
5,2,4,74198
5,2,5,5805
5,2,6,277
5,2,7,13
5,3,8,5
5,3,4,411137
5,3,5,46108
5,3,6,2893
5,3,7,149
5,4,8,32
5,4,4,1500899
5,4,5,231632
5,4,6,19970
5,4,7,1274
5,5,8,260
5,5,5,667502
5,5,6,87461
5,5,7,7515
5,6,8,1452
5,6,6,208180
5,6,7,28555
5,7,8,5074
5,7,7,57324
5,8,8,9286
6,0,4,613
6,0,5,20
6,1,4,8738
6,1,5,445
6,1,6,25
6,1,7,2
6,2,8,1
6,2,4,76214
6,2,5,5425
6,2,6,282
6,2,7,21
6,3,8,5
6,3,4,418868
6,3,5,45691
6,3,6,2846
6,3,7,160
6,4,8,36
6,4,4,1490570
6,4,5,229316
6,4,6,19489
6,4,7,1332
6,5,8,304
6,5,5,670613
6,5,6,84849
6,5,7,7661
6,6,8,1564
6,6,6,211310
6,6,7,29010
6,7,8,5269
6,7,7,56644
6,8,8,8931
7,0,4,479
7,0,5,19
7,1,4,8196
7,1,5,482
7,1,6,22
7,1,7,1
7,2,4,74819
7,2,5,5602
7,2,6,322
7,2,7,11
7,3,8,4
7,3,4,420862
7,3,5,44573
7,3,6,3309
7,3,7,126
7,4,8,53
7,4,4,1490647
7,4,5,224441
7,4,6,20972
7,4,7,1203
7,5,8,308
7,5,5,676393
7,5,6,87624
7,5,7,7165
7,6,8,1607
7,6,6,206552
7,6,7,27380
7,7,8,4997
7,7,7,58944
7,8,8,9141
8,0,4,449
8,0,5,40
8,1,4,8447
8,1,5,623
8,1,6,21
8,1,7,2
8,2,8,2
8,2,4,75177
8,2,5,6396
8,2,6,277
8,2,7,8
8,3,8,1
8,3,4,421573
8,3,5,49069
8,3,6,2936
8,3,7,131
8,4,8,42
8,4,4,1489357
8,4,5,230922
8,4,6,19999
8,4,7,1173
8,5,8,294
8,5,5,664460
8,5,6,86794
8,5,7,7006
8,6,8,1456
8,6,6,208774
8,6,7,28388
8,7,8,5109
8,7,7,58122
8,8,8,9206
9,0,4,495
9,0,5,18
9,1,4,8137
9,1,5,464
9,1,6,23
9,1,7,1
9,2,8,1
9,2,4,75380
9,2,5,6032
9,2,6,320
9,2,7,8
9,3,8,5
9,3,4,423884
9,3,5,49002
9,3,6,2864
9,3,7,141
9,4,8,34
9,4,4,1487107
9,4,5,225642
9,4,6,20224
9,4,7,1213
9,5,8,344
9,5,5,670352
9,5,6,85110
9,5,7,7301
9,6,8,1611
9,6,6,210260
9,6,7,28114
9,7,8,5085
9,7,7,58052
9,8,8,9030
10,0,4,523
10,0,5,30
10,0,6,1
10,1,4,8499
10,1,5,439
10,1,6,28
10,2,4,75820
10,2,5,5492
10,2,6,309
10,2,7,10
10,3,8,3
10,3,4,418625
10,3,5,45200
10,3,6,3095
10,3,7,171
10,4,8,44
10,4,4,1491536
10,4,5,226569
10,4,6,20152
10,4,7,1313
10,5,8,316
10,5,5,673780
10,5,6,86321
10,5,7,7665
10,6,8,1614
10,6,6,208895
10,6,7,28043
10,7,8,5332
10,7,7,57628
10,8,8,8801
11,0,4,480
11,0,5,20
11,1,4,8269
11,1,5,502
11,1,6,13
11,1,7,2
11,2,4,72714
11,2,5,5857
11,2,6,321
11,2,7,18
11,3,8,5
11,3,4,408548
11,3,5,47628
11,3,6,3059
11,3,7,160
11,4,8,42
11,4,4,1504992
11,4,5,232536
11,4,6,20573
11,4,7,1196
11,5,8,275
11,5,5,664967
11,5,6,87270
11,5,7,7341
11,6,8,1371
11,6,6,207565
11,6,7,28283
11,7,8,5226
11,7,7,57830
11,8,8,9191
12,0,4,486
12,0,5,20
12,0,6,2
12,1,4,8136
12,1,5,521
12,1,6,16
12,2,4,74555
12,2,5,6017
12,2,6,335
12,2,7,19
12,3,4,417444
12,3,5,47666
12,3,6,3203
12,3,7,145
12,4,8,33
12,4,4,1494382
12,4,5,229108
12,4,6,20928
12,4,7,1275
12,5,8,280
12,5,5,668178
12,5,6,88213
12,5,7,7459
12,6,8,1465
12,6,6,206104
12,6,7,27996
12,7,8,5174
12,7,7,57936
12,8,8,9158
13,0,4,422
13,0,5,23
13,1,4,7449
13,1,5,489
13,1,6,18
13,2,8,1
13,2,4,70094
13,2,5,5982
13,2,6,302
13,2,7,18
13,3,8,4
13,3,4,410364
13,3,5,48091
13,3,6,2807
13,3,7,180
13,4,8,42
13,4,4,1506674
13,4,5,230403
13,4,6,19848
13,4,7,1419
13,5,8,312
13,5,5,666522
13,5,6,86101
13,5,7,7916
13,6,8,1579
13,6,6,209725
13,6,7,29079
13,7,8,5276
13,7,7,56218
13,8,8,8896
14,0,4,513
14,0,5,25
14,0,6,1
14,1,4,8120
14,1,5,527
14,1,6,20
14,1,7,3
14,2,4,75285
14,2,5,5938
14,2,6,334
14,2,7,15
14,3,8,4
14,3,4,426265
14,3,5,46866
14,3,6,3075
14,3,7,137
14,4,8,30
14,4,4,1484820
14,4,5,228961
14,4,6,20303
14,4,7,1093
14,5,8,235
14,5,5,669193
14,5,6,86685
14,5,7,7253
14,6,8,1333
14,6,6,208383
14,6,7,27750
14,7,8,4933
14,7,7,58579
14,8,8,9575
15,0,4,450
15,0,5,28
15,1,4,8053
15,1,5,459
15,1,6,22
15,2,4,74623
15,2,5,5611
15,2,6,303
15,2,7,17
15,3,8,1
15,3,4,415465
15,3,5,46381
15,3,6,3048
15,3,7,138
15,4,8,41
15,4,4,1496412
15,4,5,228205
15,4,6,20173
15,4,7,1239
15,5,8,287
15,5,5,670826
15,5,6,85681
15,5,7,7437
15,6,8,1411
15,6,6,209574
15,6,7,28632
15,7,8,5171
15,7,7,57367
15,8,8,9199
16,0,4,416
16,0,5,21
16,0,6,1
16,1,4,7547
16,1,5,548
16,1,6,17
16,2,4,73157
16,2,5,6215
16,2,6,295
16,2,7,13
16,3,8,3
16,3,4,419623
16,3,5,46701
16,3,6,2896
16,3,7,139
16,4,8,45
16,4,4,1494260
16,4,5,228133
16,4,6,19220
16,4,7,1333
16,5,8,314
16,5,5,669892
16,5,6,84482
16,5,7,7583
16,6,8,1620
16,6,6,211890
16,6,7,28512
16,7,8,5272
16,7,7,57250
16,8,8,8856
17,0,4,580
17,0,5,27
17,1,4,8337
17,1,5,479
17,1,6,27
17,1,7,2
17,2,4,74876
17,2,5,5954
17,2,6,373
17,2,7,10
17,3,4,412273
17,3,5,47550
17,3,6,3277
17,3,7,132
17,4,8,26
17,4,4,1498937
17,4,5,229699
17,4,6,21323
17,4,7,1138
17,5,8,257
17,5,5,667801
17,5,6,86291
17,5,7,7079
17,6,8,1401
17,6,6,207510
17,6,7,28239
17,7,8,5072
17,7,7,58230
17,8,8,9354
18,0,4,500
18,0,5,21
18,0,6,1
18,1,4,8034
18,1,5,558
18,1,6,22
18,2,4,75371
18,2,5,6144
18,2,6,282
18,2,7,12
18,3,8,2
18,3,4,416337
18,3,5,47672
18,3,6,2676
18,3,7,144
18,4,8,37
18,4,4,1494761
18,4,5,229611
18,4,6,19085
18,4,7,1258
18,5,8,274
18,5,5,667504
18,5,6,84578
18,5,7,7400
18,6,8,1514
18,6,6,212157
18,6,7,28952
18,7,8,5131
18,7,7,57064
18,8,8,9152
19,0,4,552
19,0,5,25
19,1,4,8645
19,1,5,513
19,1,6,21
19,2,4,74664
19,2,5,5853
19,2,6,293
19,2,7,8
19,3,8,5
19,3,4,418488
19,3,5,45970
19,3,6,2867
19,3,7,157
19,4,8,38
19,4,4,1492654
19,4,5,229644
19,4,6,19318
19,4,7,1135
19,5,8,318
19,5,5,669505
19,5,6,84647
19,5,7,6980
19,6,8,1637
19,6,6,211655
19,6,7,28326
19,7,8,5379
19,7,7,58224
19,8,8,8733
20,0,4,600
20,0,5,38
20,0,6,1
20,1,4,8160
20,1,5,578
20,1,6,22
20,1,7,1
20,2,4,73061
20,2,5,6416
20,2,6,318
20,2,7,10
20,3,8,8
20,3,4,408378
20,3,5,49920
20,3,6,2988
20,3,7,136
20,4,8,50
20,4,4,1504804
20,4,5,233390
20,4,6,20497
20,4,7,1248
20,5,8,352
