lexicon,lev, length_count, neighbors
real,0,8,1
real,0,4,183
real,0,5,54
real,0,6,18
real,0,7,2
real,1,8,2
real,1,4,6953
real,1,5,1126
real,1,6,118
real,1,7,19
real,2,8,11
real,2,4,60291
real,2,5,8751
real,2,6,717
real,2,7,57
real,3,8,29
real,3,4,376449
real,3,5,54834
real,3,6,4738
real,3,7,428
real,4,8,136
real,4,4,1551127
real,4,5,245566
real,4,6,25807
real,4,7,2290
real,5,8,594
real,5,5,641179
real,5,6,95731
real,5,7,10529
real,6,8,2296
real,6,6,191672
real,6,7,32651
real,7,8,6047
real,7,7,48854
real,8,8,6994
0,0,4,102
0,0,5,3
0,1,4,3564
0,1,5,134
0,1,6,2
0,1,7,1
0,2,4,54399
0,2,5,2977
0,2,6,88
0,3,8,5
0,3,4,417274
0,3,5,36219
0,3,6,1612
0,3,7,44
0,4,8,28
0,4,4,1519664
0,4,5,234121
0,4,6,15936
0,4,7,824
0,5,8,239
0,5,5,678056
0,5,6,87571
0,5,7,6353
0,6,8,1417
0,6,6,213592
0,6,7,29533
0,7,8,5497
0,7,7,58075
0,8,8,8924
1,0,4,114
1,0,5,3
1,1,4,3733
1,1,5,156
1,1,6,3
1,2,4,52384
1,2,5,3191
1,2,6,114
1,2,7,3
1,3,4,409379
1,3,5,36373
1,3,6,1633
1,3,7,57
1,4,8,16
1,4,4,1529393
1,4,5,236718
1,4,6,15621
1,4,7,699
1,5,8,181
1,5,5,675069
1,5,6,88295
1,5,7,6026
1,6,8,1367
1,6,6,213135
1,6,7,28399
1,7,8,5357
1,7,7,59646
1,8,8,9189
2,0,4,89
2,0,5,3
2,1,4,3259
2,1,5,134
2,1,6,3
2,2,4,50833
2,2,5,3282
2,2,6,106
2,2,7,2
2,3,8,1
2,3,4,410620
2,3,5,36110
2,3,6,1671
2,3,7,53
2,4,8,11
2,4,4,1530202
2,4,5,234357
2,4,6,16024
2,4,7,778
2,5,8,186
2,5,5,677624
2,5,6,87643
2,5,7,6389
2,6,8,1355
2,6,6,213354
2,6,7,29282
2,7,8,5295
2,7,7,58326
2,8,8,9262
3,0,4,70
3,0,5,3
3,1,4,3328
3,1,5,154
3,1,6,5
3,2,4,51090
3,2,5,3015
3,2,6,85
3,2,7,2
3,3,8,1
3,3,4,407030
3,3,5,35218
3,3,6,1621
3,3,7,52
3,4,8,19
3,4,4,1533485
3,4,5,233592
3,4,6,15473
3,4,7,740
3,5,8,200
3,5,5,679528
3,5,6,87872
3,5,7,6059
3,6,8,1407
3,6,6,213745
3,6,7,28596
3,7,8,5447
3,7,7,59381
3,8,8,9036
4,0,4,91
4,0,5,5
4,1,4,3290
4,1,5,151
4,1,6,4
4,2,4,49212
4,2,5,2948
4,2,6,107
4,2,7,4
4,3,8,1
4,3,4,394846
4,3,5,35236
4,3,6,1538
4,3,7,59
4,4,8,20
4,4,4,1547564
4,4,5,230547
4,4,6,15447
4,4,7,727
4,5,8,208
4,5,5,682623
4,5,6,88276
4,5,7,6162
4,6,8,1384
4,6,6,213429
4,6,7,28693
4,7,8,5430
4,7,7,59185
4,8,8,9067
5,0,4,98
5,0,5,3
5,1,4,3367
5,1,5,171
5,1,6,8
5,2,4,50574
5,2,5,3303
5,2,6,120
5,2,7,4
5,3,8,1
5,3,4,406700
5,3,5,36859
5,3,6,1715
5,3,7,50
5,4,8,21
5,4,4,1534264
5,4,5,236081
5,4,6,16341
5,4,7,819
5,5,8,243
5,5,5,675093
5,5,6,89257
5,5,7,6342
5,6,8,1489
5,6,6,211360
5,6,7,29024
5,7,8,5481
5,7,7,58591
5,8,8,8875
6,0,4,77
6,0,5,5
6,1,4,3122
6,1,5,171
6,1,6,5
6,2,8,1
6,2,4,49213
6,2,5,3298
6,2,6,103
6,2,7,6
6,3,8,2
6,3,4,404474
6,3,5,35923
6,3,6,1565
6,3,7,52
6,4,8,17
6,4,4,1538117
6,4,5,231481
6,4,6,15335
6,4,7,781
6,5,8,219
6,5,5,680632
6,5,6,86205
6,5,7,6273
6,6,8,1439
6,6,6,215588
6,6,7,29555
6,7,8,5423
6,7,7,58163
6,8,8,9009
7,0,4,77
7,0,5,2
7,1,4,3172
7,1,5,166
7,1,6,3
7,2,4,49348
7,2,5,3310
7,2,6,122
7,2,7,4
7,3,4,405067
7,3,5,37234
7,3,6,1823
7,3,7,57
7,4,8,26
7,4,4,1537339
7,4,5,236537
7,4,6,16034
7,4,7,741
7,5,8,220
7,5,5,674261
7,5,6,88312
7,5,7,6134
7,6,8,1464
7,6,6,212507
7,6,7,29094
7,7,8,5565
7,7,7,58800
7,8,8,8835
8,0,4,86
8,0,5,4
8,1,4,3053
8,1,5,140
8,1,6,3
8,2,8,1
8,2,4,48396
8,2,5,3011
8,2,6,119
8,2,7,3
8,3,8,2
8,3,4,399329
8,3,5,35630
8,3,6,1482
8,3,7,61
8,4,8,20
8,4,4,1544139
8,4,5,232294
8,4,6,15164
8,4,7,761
8,5,8,207
8,5,5,680431
8,5,6,86201
8,5,7,6052
8,6,8,1402
8,6,6,215832
8,6,7,28730
8,7,8,5470
8,7,7,59223
8,8,8,9008
9,0,4,70
9,0,5,1
9,1,4,2922
9,1,5,149
9,1,6,6
9,2,4,47601
9,2,5,2949
9,2,6,114
9,2,7,3
9,3,8,4
9,3,4,398734
9,3,5,35493
9,3,6,1638
9,3,7,52
9,4,8,13
9,4,4,1545676
9,4,5,231712
9,4,6,15880
9,4,7,777
9,5,8,200
9,5,5,681206
9,5,6,88985
9,5,7,6390
9,6,8,1310
9,6,6,212178
9,6,7,29410
9,7,8,5559
9,7,7,58198
9,8,8,9024
10,0,4,78
10,0,5,4
10,1,4,2987
10,1,5,154
10,1,6,7
10,2,4,47373
10,2,5,3140
10,2,6,89
10,2,7,6
10,3,8,1
10,3,4,393537
10,3,5,35941
10,3,6,1541
10,3,7,73
10,4,8,14
10,4,4,1551028
10,4,5,235156
10,4,6,15728
10,4,7,831
10,5,8,168
10,5,5,677115
10,5,6,87882
10,5,7,6338
10,6,8,1331
10,6,6,213554
10,6,7,29220
10,7,8,5276
10,7,7,58362
10,8,8,9320
11,0,4,82
11,0,5,2
11,1,4,3115
11,1,5,128
11,1,6,6
11,2,4,48645
11,2,5,2875
11,2,6,95
11,2,7,9
11,3,8,4
11,3,4,397379
11,3,5,35452
11,3,6,1703
11,3,7,52
11,4,8,22
11,4,4,1545782
11,4,5,235609
11,4,6,16010
11,4,7,815
11,5,8,210
11,5,5,677444
11,5,6,88249
11,5,7,6395
11,6,8,1357
11,6,6,212738
11,6,7,29413
11,7,8,5313
11,7,7,58146
11,8,8,9204
12,0,4,141
12,1,4,3766
12,1,5,138
12,1,6,9
12,2,4,54004
12,2,5,3362
12,2,6,120
12,2,7,1
12,3,8,2
12,3,4,412272
12,3,5,38330
12,3,6,1618
12,3,7,59
12,4,8,12
12,4,4,1524820
12,4,5,241454
12,4,6,15878
12,4,7,766
12,5,8,200
12,5,5,668226
12,5,6,87887
12,5,7,6094
12,6,8,1353
12,6,6,213289
12,6,7,28835
12,7,8,5325
12,7,7,59075
12,8,8,9218
13,0,4,96
13,0,5,5
13,1,4,3297
13,1,5,129
13,1,6,3
13,2,4,51150
13,2,5,2866
13,2,6,92
13,2,7,3
13,3,8,2
13,3,4,410886
13,3,5,34427
13,3,6,1700
13,3,7,65
13,4,8,18
13,4,4,1529574
13,4,5,230424
13,4,6,16037
13,4,7,677
13,5,8,197
13,5,5,683659
13,5,6,88122
13,5,7,5962
13,6,8,1290
13,6,6,212847
13,6,7,28552
13,7,8,5343
13,7,7,59571
13,8,8,9260
14,0,4,102
14,0,5,2
14,1,4,3482
14,1,5,137
14,1,6,1
14,1,7,1
14,2,4,51663
14,2,5,2877
14,2,6,113
14,2,7,1
14,3,4,410400
14,3,5,34619
14,3,6,1605
14,3,7,57
14,4,8,19
14,4,4,1529356
14,4,5,231523
14,4,6,15910
14,4,7,777
14,5,8,172
14,5,5,682352
14,5,6,88346
14,5,7,6357
14,6,8,1346
14,6,6,212826
14,6,7,29393
14,7,8,5346
14,7,7,58244
14,8,8,9227
15,0,4,64
15,0,5,2
15,1,4,2863
15,1,5,139
15,1,6,3
15,2,4,47189
15,2,5,3128
15,2,6,111
15,2,7,4
15,3,8,1
15,3,4,397145
15,3,5,35767
15,3,6,1627
15,3,7,70
15,4,8,24
15,4,4,1547742
15,4,5,233285
15,4,6,15434
15,4,7,794
15,5,8,204
15,5,5,679189
15,5,6,87814
15,5,7,6340
15,6,8,1312
15,6,6,213812
15,6,7,29680
15,7,8,5159
15,7,7,57942
15,8,8,9410
16,0,4,85
16,0,5,4
16,1,4,3435
16,1,5,142
16,1,6,5
16,1,7,1
16,2,4,52611
16,2,5,2975
16,2,6,86
16,2,7,2
16,3,8,1
16,3,4,413101
16,3,5,35047
16,3,6,1637
16,3,7,54
16,4,8,21
16,4,4,1525771
16,4,5,230829
16,4,6,15914
16,4,7,791
16,5,8,189
16,5,5,682513
16,5,6,88626
16,5,7,6157
16,6,8,1469
16,6,6,212533
16,6,7,28598
16,7,8,5366
16,7,7,59227
16,8,8,9064
17,0,4,95
17,0,5,4
17,1,4,3105
17,1,5,151
17,1,6,4
17,2,4,49887
17,2,5,3230
17,2,6,107
17,2,7,2
17,3,4,408951
17,3,5,36542
17,3,6,1559
17,3,7,41
17,4,8,19
17,4,4,1532965
17,4,5,234609
17,4,6,16067
17,4,7,751
17,5,8,176
17,5,5,676974
17,5,6,86921
17,5,7,6007
17,6,8,1196
17,6,6,214143
17,6,7,28995
17,7,8,5266
17,7,7,59034
17,8,8,9453
18,0,4,78
18,0,5,2
18,1,4,3190
18,1,5,149
18,1,6,2
18,2,4,49691
18,2,5,2914
18,2,6,85
18,2,7,2
18,3,4,401642
18,3,5,34495
18,3,6,1552
18,3,7,73
18,4,8,27
18,4,4,1540402
18,4,5,230294
18,4,6,15717
18,4,7,767
18,5,8,193
18,5,5,683656
18,5,6,86656
18,5,7,6351
18,6,8,1311
18,6,6,214789
18,6,7,29145
18,7,8,5406
18,7,7,58492
18,8,8,9173
19,0,4,82
19,0,5,2
19,0,6,1
19,1,4,3325
19,1,5,151
19,1,6,2
19,2,4,51162
19,2,5,3000
19,2,6,92
19,2,7,1
19,3,4,409101
19,3,5,35384
19,3,6,1542
19,3,7,77
19,4,8,27
19,4,4,1531333
19,4,5,229310
19,4,6,15185
19,4,7,782
19,5,8,228
19,5,5,683663
19,5,6,86414
19,5,7,6109
19,6,8,1408
19,6,6,215565
19,6,7,28500
19,7,8,5409
19,7,7,59361
19,8,8,9038
20,0,4,79
20,0,5,1
20,1,4,3270
20,1,5,130
20,1,6,3
20,2,4,51407
20,2,5,3069
20,2,6,86
20,2,7,4
20,3,8,2
20,3,4,404018
20,3,5,35415
20,3,6,1510
20,3,7,71
20,4,8,17
20,4,4,1536229
20,4,5,231065
20,4,6,15270
20,4,7,815
20,5,8,218
20,5,5,681830
20,5,6,87537
20,5,7,6338
20,6,8,1298
20,6,6,214395
20,6,7,28997
20,7,8,5454
20,7,7,58605
20,8,8,9121
21,0,4,86
21,0,5,3
21,1,4,3244
21,1,5,131
21,1,6,6
21,2,4,50387
21,2,5,2817
21,2,6,114
21,2,7,4
21,3,8,1
21,3,4,405873
21,3,5,32897
21,3,6,1812
21,3,7,58
21,4,8,17
21,4,4,1535413
21,4,5,225571
21,4,6,16916
21,4,7,675
