lexicon,lev, length_count, neighbors
real,0,8,1
real,0,4,183
real,0,5,54
real,0,6,18
real,0,7,2
real,1,8,2
real,1,4,6953
real,1,5,1126
real,1,6,118
real,1,7,19
real,2,8,11
real,2,4,60291
real,2,5,8751
real,2,6,717
real,2,7,57
real,3,8,29
real,3,4,376449
real,3,5,54834
real,3,6,4738
real,3,7,428
real,4,8,136
real,4,4,1551127
real,4,5,245566
real,4,6,25807
real,4,7,2290
real,5,8,594
real,5,5,641179
real,5,6,95731
real,5,7,10529
real,6,8,2296
real,6,6,191672
real,6,7,32651
real,7,8,6047
real,7,7,48854
real,8,8,6994
0,0,4,9
0,1,4,662
0,1,5,13
0,2,4,22420
0,2,5,723
0,2,6,23
0,3,4,326016
0,3,5,17030
0,3,6,568
0,3,7,16
0,4,8,4
0,4,4,1645896
0,4,5,186421
0,4,6,9225
0,4,7,282
0,5,8,85
0,5,5,747323
0,5,6,74496
0,5,7,3578
0,6,8,900
0,6,6,234489
0,6,7,25124
0,7,8,4721
0,7,7,65830
0,8,8,10400
1,0,4,8
1,1,4,679
1,1,5,18
1,2,4,21048
1,2,5,795
1,2,6,22
1,3,4,316015
1,3,5,17557
1,3,6,511
1,3,7,7
1,4,8,2
1,4,4,1657253
1,4,5,189274
1,4,6,8931
1,4,7,276
1,5,8,72
1,5,5,743866
1,5,6,74160
1,5,7,3439
1,6,8,783
1,6,6,235177
1,6,7,24266
1,7,8,4584
1,7,7,66842
1,8,8,10669
2,0,4,6
2,1,4,604
2,1,5,16
2,2,4,21628
2,2,5,737
2,2,6,12
2,3,4,320101
2,3,5,17048
2,3,6,526
2,3,7,5
2,4,8,5
2,4,4,1652664
2,4,5,186370
2,4,6,8716
2,4,7,235
2,5,8,67
2,5,5,747339
2,5,6,73873
2,5,7,3635
2,6,8,777
2,6,6,235674
2,6,7,24962
2,7,8,4685
2,7,7,65993
2,8,8,10576
3,0,4,7
3,0,5,2
3,1,4,655
3,1,5,20
3,1,6,1
3,2,4,21614
3,2,5,706
3,2,6,12
3,3,4,320304
3,3,5,16894
3,3,6,517
3,3,7,13
3,4,8,5
3,4,4,1652423
3,4,5,185700
3,4,6,8879
3,4,7,275
3,5,8,71
3,5,5,748188
3,5,6,74063
3,5,7,3604
3,6,8,799
3,6,6,235329
3,6,7,24939
3,7,8,4707
3,7,7,65999
3,8,8,10528
4,0,4,9
4,1,4,621
4,1,5,11
4,2,4,21201
4,2,5,743
4,2,6,25
4,3,4,319145
4,3,5,17438
4,3,6,518
4,3,7,15
4,4,8,6
4,4,4,1654027
4,4,5,189328
4,4,6,8912
4,4,7,301
4,5,8,95
4,5,5,743990
4,5,6,73895
4,5,7,3918
4,6,8,819
4,6,6,235451
4,6,7,25658
4,7,8,4659
4,7,7,64938
4,8,8,10531
5,0,4,9
5,1,4,606
5,1,5,17
5,2,4,20987
5,2,5,744
5,2,6,14
5,2,7,1
5,3,4,315323
5,3,5,16953
5,3,6,494
5,3,7,11
5,4,8,2
5,4,4,1658078
5,4,5,186966
5,4,6,8701
5,4,7,269
5,5,8,77
5,5,5,746830
5,5,6,73237
5,5,7,3632
5,6,8,822
5,6,6,236355
5,6,7,24477
5,7,8,4648
5,7,7,66440
5,8,8,10561
6,0,4,14
6,1,4,640
6,1,5,18
6,2,4,21671
6,2,5,755
6,2,6,15
6,3,8,2
6,3,4,318078
6,3,5,17499
6,3,6,475
6,3,7,15
6,4,8,4
6,4,4,1654600
6,4,5,187762
6,4,6,8418
6,4,7,299
6,5,8,90
6,5,5,745476
6,5,6,73183
6,5,7,3685
6,6,8,849
6,6,6,236710
6,6,7,25086
6,7,8,4840
6,7,7,65745
6,8,8,10325
7,0,4,3
7,1,4,650
7,1,5,18
7,2,4,21883
7,2,5,787
7,2,6,18
7,3,4,321169
7,3,5,17495
7,3,6,509
7,3,7,13
7,4,8,6
7,4,4,1651298
7,4,5,186684
7,4,6,8632
7,4,7,282
7,5,8,79
7,5,5,746526
7,5,6,73270
7,5,7,3743
7,6,8,843
7,6,6,236372
7,6,7,25121
7,7,8,4823
7,7,7,65671
7,8,8,10359
8,0,4,9
8,1,4,634
8,1,5,14
8,2,4,21491
8,2,5,775
8,2,6,24
8,2,7,1
8,3,4,321321
8,3,5,17537
8,3,6,554
8,3,7,12
8,4,8,3
8,4,4,1651548
8,4,5,190185
8,4,6,8762
8,4,7,251
8,5,8,78
8,5,5,742999
8,5,6,73388
8,5,7,3611
8,6,8,829
8,6,6,236073
8,6,7,25064
8,7,8,4703
8,7,7,65891
8,8,8,10497
9,0,4,8
9,1,4,674
9,1,5,13
9,1,6,1
9,2,4,21396
9,2,5,767
9,2,6,16
9,3,4,320567
9,3,5,17279
9,3,6,493
9,3,7,10
9,4,4,1652358
9,4,5,187660
9,4,6,8709
9,4,7,296
9,5,8,82
9,5,5,745791
9,5,6,74994
9,5,7,3682
9,6,8,825
9,6,6,234588
9,6,7,25034
9,7,8,4831
9,7,7,65808
9,8,8,10372
10,0,4,8
10,1,4,630
10,1,5,17
10,2,4,20993
10,2,5,761
10,2,6,23
10,2,7,1
10,3,4,316079
10,3,5,17512
10,3,6,511
10,3,7,6
10,4,8,3
10,4,4,1657293
10,4,5,188747
10,4,6,8697
10,4,7,280
10,5,8,72
10,5,5,744473
10,5,6,73876
10,5,7,3672
10,6,8,726
10,6,6,235694
10,6,7,25017
10,7,8,4540
10,7,7,65854
10,8,8,10769
11,0,4,12
11,1,4,643
11,1,5,14
11,2,4,22496
11,2,5,755
11,2,6,13
11,3,8,1
11,3,4,327200
11,3,5,16872
11,3,6,585
11,3,7,16
11,4,8,4
11,4,4,1644652
11,4,5,187302
11,4,6,8635
11,4,7,295
11,5,8,105
11,5,5,746567
11,5,6,74141
11,5,7,3893
11,6,8,845
11,6,6,235427
11,6,7,25644
11,7,8,4847
11,7,7,64982
11,8,8,10308
12,1,4,609
12,1,5,11
12,2,4,21570
12,2,5,686
12,2,6,28
12,2,7,2
12,3,4,321888
12,3,5,16604
12,3,6,545
12,3,7,14
12,4,8,3
12,4,4,1650936
12,4,5,183759
12,4,6,9240
12,4,7,292
12,5,8,83
12,5,5,750450
12,5,6,75757
12,5,7,3775
12,6,8,806
12,6,6,233231
12,6,7,25216
12,7,8,4726
12,7,7,65531
12,8,8,10492
13,0,4,9
13,1,4,602
13,1,5,17
13,2,4,21334
13,2,5,783
13,2,6,17
13,3,4,322114
13,3,5,17888
13,3,6,583
13,3,7,12
13,4,8,8
13,4,4,1650944
13,4,5,189839
13,4,6,9286
13,4,7,288
13,5,8,64
13,5,5,742983
13,5,6,75214
13,5,7,3597
13,6,8,890
13,6,6,233701
13,6,7,25037
13,7,8,4608
13,7,7,65896
13,8,8,10540
14,0,4,8
14,1,4,588
14,1,5,18
14,2,4,22006
14,2,5,788
14,2,6,11
14,3,4,324313
14,3,5,17290
14,3,6,481
14,3,7,11
14,4,8,1
14,4,4,1648088
14,4,5,189291
14,4,6,8532
14,4,7,294
14,5,8,76
14,5,5,744123
14,5,6,73562
14,5,7,3831
14,6,8,791
14,6,6,236215
14,6,7,25525
14,7,8,4541
14,7,7,65169
14,8,8,10701
15,0,4,7
15,1,4,612
15,1,5,8
15,1,6,1
15,2,4,21897
15,2,5,726
15,2,6,13
15,3,4,321131
15,3,5,16568
15,3,6,566
15,3,7,9
15,4,8,3
15,4,4,1651356
15,4,5,184266
15,4,6,9007
15,4,7,292
15,5,8,76
15,5,5,749942
15,5,6,74203
15,5,7,3868
15,6,8,797
15,6,6,235011
15,6,7,25713
15,7,8,4669
15,7,7,64948
15,8,8,10565
16,0,4,7
16,1,4,674
16,1,5,11
16,2,4,22056
16,2,5,808
16,2,6,15
16,2,7,1
16,3,4,326693
16,3,5,17565
16,3,6,547
16,3,7,15
16,4,8,7
16,4,4,1645573
16,4,5,188654
16,4,6,8910
16,4,7,288
16,5,8,77
16,5,5,744472
16,5,6,74787
16,5,7,3598
16,6,8,812
16,6,6,234542
16,6,7,24642
16,7,8,4757
16,7,7,66286
16,8,8,10457
17,0,4,13
17,0,5,1
17,1,4,683
17,1,5,14
17,2,4,21364
17,2,5,792
17,2,6,12
17,2,7,1
17,3,4,321735
17,3,5,17455
17,3,6,494
17,3,7,8
17,4,8,1
17,4,4,1651208
17,4,5,188644
17,4,6,8272
17,4,7,264
17,5,8,66
17,5,5,744604
17,5,6,72221
17,5,7,3581
17,6,8,802
17,6,6,237802
17,6,7,25144
17,7,8,4843
17,7,7,65832
17,8,8,10398
18,0,4,6
18,1,4,617
18,1,5,11
18,1,6,1
18,2,4,21484
18,2,5,773
18,2,6,14
18,3,4,323334
18,3,5,17497
18,3,6,471
18,3,7,12
18,4,8,8
18,4,4,1649562
18,4,5,188567
18,4,6,8417
18,4,7,288
18,5,8,95
18,5,5,744662
18,5,6,72777
18,5,7,3587
18,6,8,953
18,6,6,237121
18,6,7,24911
18,7,8,4915
18,7,7,66032
18,8,8,10139
19,0,4,8
19,0,5,2
19,1,4,662
19,1,5,20
19,2,4,22042
19,2,5,821
19,2,6,13
19,3,4,323911
19,3,5,18828
19,3,6,490
19,3,7,10
19,4,8,3
19,4,4,1648380
19,4,5,193486
19,4,6,8693
19,4,7,285
19,5,8,99
19,5,5,738353
19,5,6,74050
19,5,7,3675
19,6,8,813
19,6,6,235555
19,6,7,25388
19,7,8,4687
19,7,7,65472
19,8,8,10508
20,0,4,9
20,0,5,1
20,1,4,639
20,1,5,21
20,1,6,1
20,2,4,21439
20,2,5,778
20,2,6,12
20,3,8,1
20,3,4,320237
20,3,5,17676
20,3,6,525
20,3,7,12
20,4,8,4
20,4,4,1652679
20,4,5,190775
20,4,6,8797
20,4,7,268
20,5,8,97
20,5,5,742259
20,5,6,74279
20,5,7,3714
20,6,8,952
20,6,6,235187
20,6,7,24982
20,7,8,5077
20,7,7,65854
20,8,8,9979
21,0,4,9
21,1,4,670
21,1,5,17
21,1,6,1
21,2,4,22612
21,2,5,791
21,2,6,22
21,3,4,325418
21,3,5,17628
21,3,6,529
21,3,7,10
21,4,4,1646294
21,4,5,187318
21,4,6,8818
21,4,7,258
21,5,8,70
21,5,5,745756
21,5,6,74801
21,5,7,3633
21,6,8,790
21,6,6,234630
21,6,7,24557
21,7,8,4712
21,7,7,66372
21,8,8,10538
22,0,4,2
22,1,4,595
22,1,5,20
22,2,4,20762
22,2,5,809
22,2,6,23
22,3,4,315059
22,3,5,18022
22,3,6,540
22,3,7,13
22,4,8,4
22,4,4,1658585
22,4,5,190634
22,4,6,8867
22,4,7,276
22,5,8,55
22,5,5,742025
22,5,6,74756
22,5,7,3733
22,6,8,785
22,6,6,234615
22,6,7,25089
22,7,8,4648
22,7,7,65719
22,8,8,10618
23,0,4,6
23,1,4,608
23,1,5,13
23,2,4,21585
23,2,5,749
23,2,6,18
23,3,4,320912
23,3,5,17397
23,3,6,548
23,3,7,15
23,4,8,4
23,4,4,1651892
23,4,5,187836
23,4,6,8913
23,4,7,304
23,5,8,68
23,5,5,745515
23,5,6,74325
23,5,7,3782
23,6,8,767
23,6,6,234997
23,6,7,25461
23,7,8,4490
23,7,7,65268
23,8,8,10781
24,0,4,10
24,0,5,1
24,1,4,594
24,1,5,11
24,2,4,21398
24,2,5,678
24,2,6,22
24,3,4,318320
24,3,5,16656
24,3,6,538
24,3,7,8
24,4,8,7
24,4,4,1654681
24,4,5,184527
24,4,6,9061
24,4,7,234
