lexicon,lev, length_count, neighbors
real,0,8,1
real,0,4,183
real,0,5,54
real,0,6,18
real,0,7,2
real,1,8,2
real,1,4,6953
real,1,5,1126
real,1,6,118
real,1,7,19
real,2,8,11
real,2,4,60291
real,2,5,8751
real,2,6,717
real,2,7,57
real,3,8,29
real,3,4,376449
real,3,5,54834
real,3,6,4738
real,3,7,428
real,4,8,136
real,4,4,1551127
real,4,5,245566
real,4,6,25807
real,4,7,2290
real,5,8,594
real,5,5,641179
real,5,6,95731
real,5,7,10529
real,6,8,2296
real,6,6,191672
real,6,7,32651
real,7,8,6047
real,7,7,48854
real,8,8,6994
0,0,4,487
0,0,5,36
0,0,6,4
0,1,4,10276
0,1,5,1053
0,1,6,69
0,1,7,5
0,2,8,1
0,2,4,99709
0,2,5,13464
0,2,6,840
0,2,7,53
0,3,8,20
0,3,4,522914
0,3,5,90738
0,3,6,6772
0,3,7,514
0,4,8,141
0,4,4,1361617
0,4,5,328850
0,4,6,36196
0,4,7,3640
0,5,8,799
0,5,5,517369
0,5,6,116080
0,5,7,15580
0,6,8,2933
0,6,6,158840
0,6,7,37579
0,7,8,6364
0,7,7,37459
0,8,8,5852
1,0,4,492
1,0,5,35
1,0,6,1
1,1,4,10459
1,1,5,1104
1,1,6,74
1,1,7,3
1,2,8,2
1,2,4,100725
1,2,5,14074
1,2,6,907
1,2,7,43
1,3,8,22
1,3,4,525733
1,3,5,93652
1,3,6,7074
1,3,7,512
1,4,8,155
1,4,4,1357594
1,4,5,332991
1,4,6,37700
1,4,7,3544
1,5,8,803
1,5,5,509654
1,5,6,118029
1,5,7,15247
1,6,8,3146
1,6,6,155016
1,6,7,37808
1,7,8,6271
1,7,7,37673
1,8,8,5711
2,0,4,497
2,0,5,48
2,1,4,10886
2,1,5,983
2,1,6,78
2,1,7,5
2,2,8,2
2,2,4,100744
2,2,5,12863
2,2,6,825
2,2,7,47
2,3,8,25
2,3,4,516342
2,3,5,87514
2,3,6,6842
2,3,7,512
2,4,8,160
2,4,4,1366534
2,4,5,324257
2,4,6,37452
2,4,7,3388
2,5,8,873
2,5,5,525845
2,5,6,117314
2,5,7,15076
2,6,8,3222
2,6,6,156290
2,6,7,38193
2,7,8,6602
2,7,7,37609
2,8,8,5226
3,0,4,490
3,0,5,29
3,0,6,1
3,1,8,1
3,1,4,10794
3,1,5,1088
3,1,6,57
3,1,7,2
3,2,4,101778
3,2,5,13135
3,2,6,794
3,2,7,72
3,3,8,23
3,3,4,523184
3,3,5,88379
3,3,6,6640
3,3,7,553
3,4,8,134
3,4,4,1358757
3,4,5,320333
3,4,6,35668
3,4,7,3610
3,5,8,803
3,5,5,528546
3,5,6,115027
3,5,7,15157
3,6,8,2977
3,6,6,160614
3,6,7,37524
3,7,8,6453
3,7,7,37912
3,8,8,5719
4,0,4,523
4,0,5,39
4,1,4,10975
4,1,5,1170
4,1,6,54
4,2,8,2
4,2,4,103920
4,2,5,14178
4,2,6,815
4,2,7,56
4,3,8,23
4,3,4,525199
4,3,5,94087
4,3,6,6650
4,3,7,485
4,4,8,133
4,4,4,1354386
4,4,5,333789
4,4,6,36386
4,4,7,3258
4,5,8,882
4,5,5,508247
4,5,6,118211
4,5,7,14512
4,6,8,2931
4,6,6,156685
4,6,7,37014
4,7,8,6487
4,7,7,39505
4,8,8,5652
5,0,4,534
5,0,5,37
5,0,6,1
5,0,7,1
5,1,4,10769
5,1,5,1129
5,1,6,73
5,1,7,9
5,2,8,2
5,2,4,103286
5,2,5,13750
5,2,6,1057
5,2,7,34
5,3,8,17
5,3,4,526364
5,3,5,89989
5,3,6,7783
5,3,7,475
5,4,8,164
5,4,4,1354050
5,4,5,327594
5,4,6,39173
5,4,7,3254
5,5,8,880
5,5,5,519011
5,5,6,118946
5,5,7,14590
5,6,8,3248
5,6,6,151768
5,6,7,37172
5,7,8,6446
5,7,7,39295
5,8,8,5353
6,0,4,527
6,0,5,39
6,1,4,10739
6,1,5,1122
6,1,6,52
6,1,7,6
6,2,8,1
6,2,4,103001
6,2,5,14003
6,2,6,868
6,2,7,50
6,3,8,15
6,3,4,527015
6,3,5,93416
6,3,6,6997
6,3,7,562
6,4,8,160
6,4,4,1353721
6,4,5,330551
6,4,6,37264
6,4,7,3167
6,5,8,819
6,5,5,512379
6,5,6,117435
6,5,7,14501
6,6,8,3125
6,6,6,156185
6,6,7,37318
6,7,8,6656
6,7,7,39226
6,8,8,5334
7,0,4,527
7,0,5,47
7,1,4,11125
7,1,5,1053
7,1,6,57
7,1,7,4
7,2,8,1
7,2,4,102532
7,2,5,13017
7,2,6,768
7,2,7,57
7,3,8,7
7,3,4,520544
7,3,5,89072
7,3,6,6403
7,3,7,509
7,4,8,164
7,4,4,1360275
7,4,5,324199
7,4,6,35117
7,4,7,3516
7,5,8,827
7,5,5,524122
7,5,6,114861
7,5,7,15235
7,6,8,3136
7,6,6,161595
7,6,7,37294
7,7,8,6465
7,7,7,38215
7,8,8,5510
8,0,4,492
8,0,5,35
8,0,6,3
8,1,4,10768
8,1,5,1027
8,1,6,74
8,1,7,2
8,2,4,101491
8,2,5,13185
8,2,6,926
8,2,7,43
8,3,8,22
8,3,4,519704
8,3,5,88786
8,3,6,7331
8,3,7,469
8,4,8,163
8,4,4,1362548
8,4,5,324539
8,4,6,37818
8,4,7,3478
8,5,8,852
8,5,5,523938
8,5,6,118520
8,5,7,14791
8,6,8,3186
8,6,6,154129
8,6,7,37524
8,7,8,6607
8,7,7,38523
8,8,8,5280
9,0,4,538
9,0,5,48
9,0,6,1
9,1,8,1
9,1,4,11139
9,1,5,1145
9,1,6,65
9,2,8,3
9,2,4,105088
9,2,5,13871
9,2,6,927
9,2,7,57
9,3,8,19
9,3,4,531787
9,3,5,91923
9,3,6,7159
9,3,7,586
9,4,8,170
9,4,4,1346451
9,4,5,325716
9,4,6,37346
9,4,7,3707
9,5,8,858
9,5,5,518807
9,5,6,117231
9,5,7,15371
9,6,8,3171
9,6,6,156072
9,6,7,37367
9,7,8,6402
9,7,7,37742
9,8,8,5486
10,0,4,503
10,0,5,48
10,0,6,1
10,1,4,10829
10,1,5,1282
10,1,6,71
10,1,7,3
10,2,8,1
10,2,4,104313
10,2,5,15051
10,2,6,831
10,2,7,46
10,3,8,20
10,3,4,525885
10,3,5,95272
10,3,6,6835
10,3,7,545
10,4,8,136
10,4,4,1353473
10,4,5,330320
10,4,6,37552
10,4,7,3450
10,5,8,818
10,5,5,509537
10,5,6,118171
10,5,7,15285
10,6,8,3134
10,6,6,155340
10,6,7,37577
10,7,8,6472
10,7,7,37924
10,8,8,5529
11,0,4,506
11,0,5,43
11,0,6,4
11,0,7,1
11,1,4,11338
11,1,5,1226
11,1,6,63
11,1,7,8
11,2,8,1
11,2,4,104503
11,2,5,13851
11,2,6,790
11,2,7,63
11,3,8,17
11,3,4,527404
11,3,5,90608
11,3,6,6896
11,3,7,580
11,4,8,118
11,4,4,1351252
11,4,5,327835
11,4,6,37032
11,4,7,3576
11,5,8,767
11,5,5,517947
11,5,6,117475
11,5,7,14723
11,6,8,2909
11,6,6,156541
11,6,7,36939
11,7,8,6488
11,7,7,38940
11,8,8,5810
12,0,4,473
12,0,5,45
12,0,6,1
12,1,4,11004
12,1,5,1260
12,1,6,66
12,1,7,2
12,2,4,101347
12,2,5,14752
12,2,6,839
12,2,7,36
12,3,8,22
12,3,4,521754
12,3,5,94757
12,3,6,7096
12,3,7,515
12,4,8,151
12,4,4,1360425
12,4,5,328309
12,4,6,37511
12,4,7,3441
12,5,8,877
12,5,5,512387
12,5,6,117215
12,5,7,14975
12,6,8,3117
12,6,6,156073
12,6,7,37877
12,7,8,6524
12,7,7,37984
12,8,8,5419
13,0,4,477
13,0,5,55
13,0,6,3
13,1,4,10463
13,1,5,1121
13,1,6,46
13,1,7,3
13,2,8,1
13,2,4,100209
13,2,5,13401
13,2,6,756
13,2,7,42
13,3,8,19
13,3,4,517086
13,3,5,89960
13,3,6,6266
13,3,7,578
13,4,8,151
13,4,4,1366768
13,4,5,328062
13,4,6,34754
13,4,7,3524
13,5,8,720
13,5,5,518911
13,5,6,115929
13,5,7,14857
13,6,8,2958
13,6,6,161047
13,6,7,37271
13,7,8,6635
13,7,7,38555
13,8,8,5626
14,0,4,545
14,0,5,31
14,0,6,3
14,1,4,11379
14,1,5,1116
14,1,6,66
14,1,7,4
14,2,8,1
14,2,4,106009
14,2,5,13825
14,2,6,803
14,2,7,57
14,3,8,14
14,3,4,528479
14,3,5,92300
14,3,6,6790
14,3,7,562
14,4,8,114
14,4,4,1348591
14,4,5,328885
14,4,6,36882
14,4,7,3494
14,5,8,728
14,5,5,515353
14,5,6,117023
14,5,7,15216
14,6,8,2734
14,6,6,157234
14,6,7,37607
14,7,8,6562
14,7,7,37890
14,8,8,5957
15,0,4,492
15,0,5,59
15,0,6,3
15,1,4,10948
15,1,5,1308
15,1,6,71
15,1,7,2
15,2,8,1
15,2,4,101507
15,2,5,15222
15,2,6,818
15,2,7,50
15,3,8,7
15,3,4,527433
15,3,5,97041
15,3,6,6800
15,3,7,506
15,4,8,130
15,4,4,1354623
15,4,5,332667
15,4,6,36418
15,4,7,3554
15,5,8,768
15,5,5,505213
15,5,6,116038
15,5,7,15214
15,6,8,3071
15,6,6,158653
15,6,7,37757
15,7,8,6533
15,7,7,37747
15,8,8,5600
16,0,4,469
16,0,5,47
16,0,6,2
16,1,4,10645
16,1,5,1208
16,1,6,77
16,1,7,2
16,2,8,1
16,2,4,103210
16,2,5,13557
16,2,6,959
16,2,7,44
16,3,8,26
16,3,4,528884
16,3,5,90979
16,3,6,7237
16,3,7,471
16,4,8,187
16,4,4,1351795
16,4,5,329150
16,4,6,37335
16,4,7,3277
16,5,8,946
16,5,5,516569
16,5,6,117319
16,5,7,14886
16,6,8,3225
16,6,6,155872
16,6,7,36853
16,7,8,6370
16,7,7,39297
16,8,8,5355
17,0,4,496
17,0,5,40
17,0,6,3
17,0,7,2
17,1,4,11288
17,1,5,1091
17,1,6,65
17,1,7,2
17,2,8,2
17,2,4,104565
17,2,5,13186
17,2,6,821
17,2,7,57
17,3,8,19
17,3,4,528331
17,3,5,88611
17,3,6,6682
17,3,7,444
17,4,8,138
17,4,4,1350323
17,4,5,324050
17,4,6,36180
17,4,7,3327
17,5,8,855
17,5,5,524532
17,5,6,116818
17,5,7,14627
17,6,8,3005
17,6,6,158232
17,6,7,37439
17,7,8,6455
17,7,7,38932
17,8,8,5636
18,0,4,496
18,0,5,34
18,0,6,4
18,0,7,1
18,1,8,1
18,1,4,10720
18,1,5,1172
18,1,6,66
18,1,7,4
18,2,8,2
18,2,4,102568
18,2,5,13397
18,2,6,982
18,2,7,47
18,3,8,14
18,3,4,523126
18,3,5,90777
18,3,6,7520
18,3,7,441
18,4,8,122
18,4,4,1358093
18,4,5,327121
18,4,6,37504
18,4,7,3253
18,5,8,723
18,5,5,519009
18,5,6,117000
18,5,7,14633
18,6,8,2810
18,6,6,155725
18,6,7,37511
18,7,8,6264
18,7,7,38940
18,8,8,6174
19,0,4,520
19,0,5,41
19,0,6,3
19,1,4,11092
19,1,5,1362
19,1,6,85
19,1,7,4
19,2,8,2
19,2,4,102786
19,2,5,14898
19,2,6,858
19,2,7,58
19,3,8,21
19,3,4,520325
19,3,5,95106
19,3,6,7014
19,3,7,467
19,4,8,152
19,4,4,1360280
19,4,5,333957
