lexicon,lev, length_count, neighbors
real,1,8,2
real,1,4,5187
real,1,5,978
real,1,6,111
real,1,7,19
real,2,8,11
real,2,4,48441
real,2,5,7858
real,2,6,664
real,2,7,57
real,3,8,29
real,3,4,314160
real,3,5,49789
real,3,6,4499
real,3,7,421
real,4,8,131
real,4,4,1316742
real,4,5,226051
real,4,6,24411
real,4,7,2259
real,5,8,580
real,5,5,593799
real,5,6,91068
real,5,7,10398
real,6,8,2259
real,6,6,183837
real,6,7,32342
real,7,8,5975
real,7,7,48465
real,8,8,6944
0,1,4,6803
0,1,5,1026
0,1,6,53
0,1,7,2
0,2,8,1
0,2,4,72560
0,2,5,12455
0,2,6,712
0,2,7,51
0,3,8,18
0,3,4,418652
0,3,5,82959
0,3,6,6066
0,3,7,428
0,4,8,152
0,4,4,1186515
0,4,5,302204
0,4,6,33520
0,4,7,3121
0,5,8,894
0,5,5,479831
0,5,6,111208
0,5,7,14199
0,6,8,3108
0,6,6,153031
0,6,7,36995
0,7,8,6465
0,7,7,39165
0,8,8,5293
1,1,4,6698
1,1,5,1018
1,1,6,57
1,1,7,3
1,2,4,71486
1,2,5,12447
1,2,6,750
1,2,7,51
1,3,8,25
1,3,4,414711
1,3,5,82973
1,3,6,6332
1,3,7,540
1,4,8,144
1,4,4,1191635
1,4,5,300404
1,4,6,34543
1,4,7,3534
1,5,8,804
1,5,5,481633
1,5,6,110371
1,5,7,15183
1,6,8,3117
1,6,6,152537
1,6,7,37198
1,7,8,6420
1,7,7,37452
1,8,8,5421
2,1,4,6376
2,1,5,889
2,1,6,78
2,1,7,3
2,2,4,69763
2,2,5,11068
2,2,6,826
2,2,7,53
2,3,8,28
2,3,4,407931
2,3,5,77267
2,3,6,6544
2,3,7,515
2,4,8,165
2,4,4,1200460
2,4,5,296141
2,4,6,34546
2,4,7,3360
2,5,8,953
2,5,5,493110
2,5,6,110813
2,5,7,15022
2,6,8,3158
2,6,6,151783
2,6,7,36796
2,7,8,6326
2,7,7,38212
2,8,8,5301
3,1,4,6490
3,1,5,996
3,1,6,65
3,1,7,5
3,2,8,2
3,2,4,70818
3,2,5,12254
3,2,6,963
3,2,7,75
3,3,8,10
3,3,4,418377
3,3,5,82446
3,3,6,7562
3,3,7,560
3,4,8,133
3,4,4,1188845
3,4,5,301634
3,4,6,38663
3,4,7,3656
3,5,8,765
3,5,5,481145
3,5,6,115504
3,5,7,15397
3,6,8,2981
