lexicon,lev, length_count, neighbors
real,1,8,2
real,1,4,5187
real,1,5,978
real,1,6,111
real,1,7,19
real,2,8,11
real,2,4,48441
real,2,5,7858
real,2,6,664
real,2,7,57
real,3,8,29
real,3,4,314160
real,3,5,49789
real,3,6,4499
real,3,7,421
real,4,8,131
real,4,4,1316742
real,4,5,226051
real,4,6,24411
real,4,7,2259
real,5,8,580
real,5,5,593799
real,5,6,91068
real,5,7,10398
real,6,8,2259
real,6,6,183837
real,6,7,32342
real,7,8,5975
real,7,7,48465
real,8,8,6944
0,1,4,4216
0,1,5,393
0,1,6,24
0,2,4,49446
0,2,5,4836
0,2,6,320
0,2,7,10
0,3,8,8
0,3,4,335821
0,3,5,41257
0,3,6,2816
0,3,7,143
0,4,8,38
0,4,4,1295047
0,4,5,215262
0,4,6,18941
0,4,7,1207
0,5,8,282
0,5,5,616727
0,5,6,81682
0,5,7,7009
0,6,8,1483
0,6,6,200807
0,6,7,28039
0,7,8,5095
0,7,7,57553
0,8,8,9025
1,1,4,4189
1,1,5,442
1,1,6,18
1,2,4,49582
1,2,5,5158
1,2,6,334
1,2,7,10
1,3,8,4
1,3,4,341132
1,3,5,41449
1,3,6,2809
1,3,7,114
1,4,8,41
1,4,4,1289627
1,4,5,212056
1,4,6,18745
1,4,7,1216
1,5,8,348
1,5,5,619370
1,5,6,83439
1,5,7,7132
1,6,8,1585
1,6,6,199245
1,6,7,28249
1,7,8,5235
1,7,7,57240
1,8,8,8718
2,1,4,4102
2,1,5,376
2,1,6,12
2,2,4,47453
2,2,5,4758
2,2,6,224
2,2,7,13
2,3,8,4
2,3,4,327002
2,3,5,40524
2,3,6,2537
2,3,7,137
2,4,8,37
2,4,4,1305973
2,4,5,211625
2,4,6,17421
2,4,7,1115
2,5,8,263
2,5,5,621192
2,5,6,80261
2,5,7,7184
2,6,8,1399
2,6,6,204135
2,6,7,28495
2,7,8,5048
2,7,7,57017
2,8,8,9180
3,1,4,4347
3,1,5,433
3,1,6,19
3,1,7,1
3,2,4,51282
3,2,5,5507
3,2,6,294
3,2,7,8
3,3,8,7
3,3,4,345351
3,3,5,43302
3,3,6,2868
3,3,7,170
3,4,8,53
3,4,4,1283550
3,4,5,208826
3,4,6,19543
3,4,7,1322
3,5,8,379
3,5,5,620407
3,5,6,82785
3,5,7,7862
3,6,8,1541
3,6,6,199081
3,6,7,28085
3,7,8,5031
3,7,7,56513
3,8,8,8920
