lexicon,lev, length_count, neighbors
real,1,8,2
real,1,4,5187
real,1,5,978
real,1,6,111
real,1,7,19
real,2,8,11
real,2,4,48441
real,2,5,7858
real,2,6,664
real,2,7,57
real,3,8,29
real,3,4,314160
real,3,5,49789
real,3,6,4499
real,3,7,421
real,4,8,131
real,4,4,1316742
real,4,5,226051
real,4,6,24411
real,4,7,2259
real,5,8,580
real,5,5,593799
real,5,6,91068
real,5,7,10398
real,6,8,2259
real,6,6,183837
real,6,7,32342
real,7,8,5975
real,7,7,48465
real,8,8,6944
0,1,8,1
0,1,4,4961
0,1,5,959
0,1,6,105
0,1,7,25
0,2,8,11
0,2,4,48001
0,2,5,7602
0,2,6,604
0,2,7,88
0,3,8,17
0,3,4,319803
0,3,5,50119
0,3,6,4146
0,3,7,335
0,4,8,81
0,4,4,1311765
0,4,5,228461
0,4,6,23123
0,4,7,1990
0,5,8,438
0,5,5,591334
0,5,6,89812
0,5,7,9517
0,6,8,1880
0,6,6,186800
0,6,7,31420
0,7,8,5484
0,7,7,50586
0,8,8,8019
1,1,8,6
1,1,4,5062
1,1,5,967
1,1,6,91
1,1,7,25
1,2,8,18
1,2,4,48262
1,2,5,7865
1,2,6,634
1,2,7,79
1,3,8,23
1,3,4,320364
1,3,5,51581
1,3,6,4259
1,3,7,380
1,4,8,95
1,4,4,1310842
1,4,5,229404
1,4,6,23067
1,4,7,2182
1,5,8,480
1,5,5,588658
1,5,6,89015
1,5,7,9946
1,6,8,2036
1,6,6,187524
1,6,7,31973
1,7,8,5620
1,7,7,49376
1,8,8,7653
2,1,8,3
2,1,4,4905
2,1,5,981
2,1,6,85
2,1,7,24
2,2,8,9
2,2,4,47735
2,2,5,7749
2,2,6,590
2,2,7,96
2,3,8,17
2,3,4,319236
2,3,5,50080
2,3,6,4128
2,3,7,349
2,4,8,82
2,4,4,1312654
2,4,5,228595
2,4,6,22840
2,4,7,2120
2,5,8,422
2,5,5,591070
2,5,6,88250
2,5,7,9865
2,6,8,1957
2,6,6,188697
2,6,7,32328
2,7,8,5659
2,7,7,49179
2,8,8,7782
3,1,8,1
3,1,4,4894
3,1,5,981
3,1,6,109
3,1,7,25
3,2,8,11
3,2,4,47288
3,2,5,7831
3,2,6,627
3,2,7,86
3,3,8,25
3,3,4,317120
3,3,5,50784
3,3,6,4431
3,3,7,322
3,4,8,77
3,4,4,1315228
3,4,5,228699
3,4,6,23513
3,4,7,1956
