lexicon,lev, length_count, neighbors
real,1,8,2
real,1,4,5187
real,1,5,978
real,1,6,111
real,1,7,19
real,2,8,11
real,2,4,48441
real,2,5,7858
real,2,6,664
real,2,7,57
real,3,8,29
real,3,4,314160
real,3,5,49789
real,3,6,4499
real,3,7,421
real,4,8,131
real,4,4,1316742
real,4,5,226051
real,4,6,24411
real,4,7,2259
real,5,8,580
real,5,5,593799
real,5,6,91068
real,5,7,10398
real,6,8,2259
real,6,6,183837
real,6,7,32342
real,7,8,5975
real,7,7,48465
real,8,8,6944
0,1,4,3685
0,1,5,216
0,1,6,7
0,2,4,50655
0,2,5,4344
0,2,6,166
0,2,7,7
0,3,8,1
0,3,4,362791
0,3,5,43704
0,3,6,2287
0,3,7,108
0,4,8,24
0,4,4,1267399
0,4,5,240112
0,4,6,18507
0,4,7,1209
0,5,8,289
0,5,5,590099
0,5,6,90162
0,5,7,7887
0,6,8,1639
0,6,6,193461
0,6,7,31213
0,7,8,5723
0,7,7,53537
0,8,8,8255
1,1,4,3201
1,1,5,255
1,1,6,10
1,1,7,1
1,2,4,46615
1,2,5,4265
1,2,6,160
1,2,7,9
1,3,8,3
1,3,4,350989
1,3,5,43724
1,3,6,2218
1,3,7,105
1,4,8,23
1,4,4,1283725
1,4,5,240951
1,4,6,18521
1,4,7,1179
1,5,8,271
1,5,5,589280
1,5,6,91447
1,5,7,8148
1,6,8,1585
1,6,6,192234
1,6,7,31479
1,7,8,5511
1,7,7,53040
1,8,8,8538
2,1,4,3236
2,1,5,223
2,1,6,11
2,2,4,47868
2,2,5,4184
2,2,6,221
2,2,7,7
2,3,8,3
2,3,4,355048
2,3,5,42360
2,3,6,2460
2,3,7,104
2,4,8,30
2,4,4,1278378
2,4,5,237668
2,4,6,19456
2,4,7,1061
2,5,8,301
2,5,5,594040
2,5,6,91085
2,5,7,7617
2,6,8,1596
2,6,6,191357
2,6,7,31085
2,7,8,5560
2,7,7,54087
2,8,8,8441
3,1,4,3439
3,1,5,252
3,1,6,8
3,1,7,3
3,2,4,48871
3,2,5,4472
3,2,6,202
3,2,7,5
3,3,8,1
3,3,4,358801
3,3,5,43202
3,3,6,2418
3,3,7,109
3,4,8,32
3,4,4,1273419
3,4,5,237768
3,4,6,19762
3,4,7,1120
3,5,8,292
3,5,5,592781
3,5,6,93374
3,5,7,7563
3,6,8,1658
3,6,6,188826
3,6,7,30614
3,7,8,5613
3,7,7,54547
