lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words
real,463,974,25325,29300,4.80868800921,6463
0,698,1752,29145,34708,4.78673867334,6463
1,715,1782,28677,34138,4.7892491186,6463
2,707,1741,28705,34206,4.79030246836,6463
3,698,1773,29990,35793,4.7897166515,6463
4,726,1769,28639,34201,4.79067048949,6463
5,750,1848,29491,35230,4.78643405624,6463
6,717,1789,29130,34969,4.78703912417,6463
7,698,1777,29769,35638,4.78963548093,6463
8,736,1809,28974,34581,4.78846250636,6463
9,723,1796,28989,34443,4.78960210283,6463
10,731,1782,28959,34258,4.7894104062,6463
11,705,1759,29184,34871,4.78675950473,6463
12,716,1751,28068,33480,4.79372614238,6463
13,724,1819,30459,36421,4.7830796765,6463
14,721,1787,30077,35682,4.78827746619,6463
15,735,1831,29675,35225,4.79182248902,6463
16,727,1788,29210,35057,4.78963016534,6463
17,730,1791,28806,34410,4.78410266511,6463
18,736,1791,27910,33418,4.79507548935,6463
19,739,1814,29079,34866,4.78859922728,6463
20,714,1788,29423,35197,4.78706053021,6463
21,748,1820,28976,34416,4.78707911085,6463
22,718,1801,30229,35976,4.78516578406,6463
23,737,1827,28811,34633,4.78296661237,6463
24,728,1812,29508,35124,4.78689474112,6463
25,746,1839,29595,35443,4.78563801001,6463
26,735,1824,30049,35670,4.78928446013,6463
27,720,1776,28727,34246,4.79013711026,6463
28,749,1851,30238,36067,4.78359337367,6463
29,701,1743,29015,34588,4.79090595597,6463
