lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words
real,463,974,25325,29300,4.80868800921,6463
0,96,201,7356,8265,4.89764132694,6463
1,94,190,7174,8101,4.89622570264,6463
2,82,169,7098,8018,4.901127543,6463
3,84,176,7077,7977,4.90354685694,6463
4,91,187,6717,7614,4.90361643856,6463
5,96,197,7359,8260,4.89749052687,6463
6,95,197,7499,8422,4.90095500167,6463
7,86,178,7151,8052,4.90055580529,6463
8,76,160,6808,7643,4.90156888103,6463
9,92,192,7552,8506,4.89723705441,6463
10,82,171,7496,8424,4.89966139661,6463
11,81,170,6898,7776,4.9018198633,6463
12,84,174,6903,7772,4.9034672188,6463
13,80,166,6858,7744,4.89919055943,6463
14,86,177,6549,7414,4.90421719654,6463
15,82,174,7424,8416,4.89889968625,6463
16,97,207,7215,8148,4.90361509769,6463
17,77,160,6932,7823,4.9020923474,6463
18,91,184,7038,7888,4.89760004728,6463
19,91,184,7177,8066,4.89865459423,6463
20,89,183,6692,7492,4.90471475537,6463
21,81,163,6641,7460,4.90260360226,6463
22,91,188,7278,8207,4.90144791534,6463
23,82,171,7117,7996,4.9005142383,6463
24,71,145,6975,7893,4.89890413986,6463
25,85,173,7273,8150,4.89909396884,6463
26,81,165,7032,7935,4.89924189562,6463
27,85,180,7134,8039,4.90267155567,6463
28,89,185,7076,7960,4.90272523839,6463
29,73,149,7121,8011,4.89968519707,6463
