lexicon,lev, length_count, neighbors
real,0,3,303
real,0,4,183
real,0,5,54
real,0,6,18
real,0,7,2
real,0,8,1
real,1,3,17107
real,1,4,6953
real,1,5,1126
real,1,6,118
real,1,7,19
real,1,8,2
real,2,3,215976
real,2,4,60291
real,2,5,8751
real,2,6,717
real,2,7,57
real,2,8,11
real,3,3,1160229
real,3,4,376449
real,3,5,54834
real,3,6,4738
real,3,7,428
real,3,8,29
real,4,8,136
real,4,4,1551127
real,4,5,245566
real,4,6,25807
real,4,7,2290
real,5,8,594
real,5,5,641179
real,5,6,95731
real,5,7,10529
real,6,8,2296
real,6,6,191672
real,6,7,32651
real,7,8,6047
real,7,7,48854
real,8,8,6994
0,0,3,1112
0,0,4,1084
0,0,5,809
0,0,6,330
0,0,7,137
0,0,8,9
0,1,3,16884
0,1,4,7171
0,1,5,1338
0,1,6,112
0,1,7,16
0,1,8,2
0,2,3,212351
0,2,4,63803
0,2,5,10118
0,2,6,728
0,2,7,64
0,2,8,14
0,3,3,1163268
0,3,4,389739
0,3,5,60806
0,3,6,4345
0,3,7,303
0,3,8,20
0,4,8,88
0,4,4,1533206
0,4,5,252752
0,4,6,24959
0,4,7,1740
0,5,8,456
0,5,5,625687
0,5,6,95134
0,5,7,8895
0,6,8,1952
0,6,6,193193
0,6,7,31389
0,7,8,5779
0,7,7,52286
0,8,8,7790
1,0,3,1154
1,0,4,1119
1,0,5,732
1,0,6,338
1,0,7,99
1,0,8,17
1,1,3,16636
1,1,4,7637
1,1,5,1372
1,1,6,146
1,1,7,19
1,1,8,3
1,2,3,215212
1,2,4,65420
1,2,5,9440
1,2,6,750
1,2,7,69
1,2,8,8
1,3,3,1160613
1,3,4,390132
1,3,5,57278
1,3,6,5097
1,3,7,381
1,3,8,23
1,4,8,71
1,4,4,1530695
1,4,5,246305
1,4,6,26645
1,4,7,2275
1,5,8,475
1,5,5,636383
1,5,6,94655
1,5,7,10151
1,6,8,1974
1,6,6,191170
1,6,7,31234
1,7,8,5554
1,7,7,50602
1,8,8,7985
2,0,3,1101
2,0,4,1198
2,0,5,715
2,0,6,401
2,0,7,113
2,0,8,17
2,1,3,16885
2,1,4,7536
2,1,5,1378
2,1,6,128
2,1,7,14
2,1,8,2
2,2,3,215316
2,2,4,62715
2,2,5,9925
2,2,6,775
2,2,7,77
2,2,8,11
2,3,3,1160313
2,3,4,389603
2,3,5,59300
2,3,6,5035
2,3,7,343
2,3,8,24
2,4,8,73
2,4,4,1533951
2,4,5,253333
2,4,6,27978
2,4,7,1999
2,5,8,451
2,5,5,626859
2,5,6,98629
2,5,7,9457
2,6,8,1911
2,6,6,185855
2,6,7,31278
2,7,8,5701
2,7,7,51549
2,8,8,7920
3,0,3,1153
3,0,4,1180
3,0,5,738
3,0,6,377
3,0,7,113
3,0,8,9
3,1,3,17572
3,1,4,7335
3,1,5,1347
3,1,6,93
3,1,7,25
3,1,8,3
3,2,3,215177
3,2,4,62354
3,2,5,9297
3,2,6,662
3,2,7,78
3,2,8,13
3,3,3,1159713
3,3,4,385159
3,3,5,58110
3,3,6,4706
3,3,7,318
3,3,8,26
3,4,8,83
3,4,4,1538975
3,4,5,248287
3,4,6,26049
3,4,7,2122
3,5,8,462
3,5,5,633731
3,5,6,94531
3,5,7,9718
3,6,8,1864
3,6,6,192383
3,6,7,31293
3,7,8,5724
3,7,7,51163
3,8,8,7926
4,0,3,1093
4,0,4,1169
4,0,5,729
4,0,6,355
4,0,7,127
4,0,8,23
4,1,3,16797
4,1,4,7488
4,1,5,1238
4,1,6,165
4,1,7,16
4,1,8,4
4,2,3,212947
4,2,4,63830
4,2,5,9756
4,2,6,748
4,2,7,83
4,2,8,8
4,3,3,1162778
4,3,4,394139
4,3,5,57689
4,3,6,5422
4,3,7,328
4,3,8,22
4,4,8,95
4,4,4,1528377
4,4,5,252988
4,4,6,27295
4,4,7,1946
4,5,8,487
4,5,5,629110
4,5,6,95659
4,5,7,9106
4,6,8,2061
4,6,6,189157
4,6,7,31653
4,7,8,5776
4,7,7,51571
4,8,8,7634
5,0,3,1127
5,0,4,1128
5,0,5,866
5,0,6,359
5,0,7,147
5,0,8,16
5,1,3,16517
5,1,4,7298
5,1,5,1440
5,1,6,123
5,1,7,22
5,1,8,3
5,2,3,211157
5,2,4,63197
5,2,5,10973
5,2,6,936
5,2,7,70
5,2,8,13
5,3,3,1164814
5,3,4,391195
5,3,5,63614
5,3,6,5003
5,3,7,399
5,3,8,28
5,4,8,107
5,4,4,1532185
5,4,5,258876
5,4,6,27493
5,4,7,2161
5,5,8,446
5,5,5,615741
5,5,6,95727
5,5,7,10197
5,6,8,1997
5,6,6,189160
5,6,7,31863
5,7,8,5927
5,7,7,49971
5,8,8,7573
6,0,3,1121
6,0,4,1185
6,0,5,746
6,0,6,358
6,0,7,120
6,0,8,16
6,1,3,16662
6,1,4,7728
6,1,5,1707
6,1,6,149
6,1,7,25
6,1,8,1
6,2,3,214422
6,2,4,64534
6,2,5,10868
6,2,6,835
6,2,7,72
6,2,8,11
6,3,3,1161410
6,3,4,389818
6,3,5,61427
6,3,6,5416
6,3,7,359
6,3,8,32
6,4,8,107
6,4,4,1531738
6,4,5,257829
6,4,6,26913
6,4,7,1997
6,5,8,519
6,5,5,618933
6,5,6,94030
6,5,7,10006
6,6,8,2102
6,6,6,191100
6,6,7,31550
6,7,8,5893
6,7,7,50701
6,8,8,7429
7,0,3,1134
7,0,4,1125
7,0,5,754
7,0,6,345
7,0,7,142
7,0,8,11
7,1,3,16455
7,1,4,7701
7,1,5,1449
7,1,6,137
7,1,7,42
7,1,8,5
7,2,3,211752
7,2,4,64359
7,2,5,9795
7,2,6,750
7,2,7,84
7,2,8,17
7,3,3,1164274
7,3,4,391188
7,3,5,61669
7,3,6,5223
7,3,7,372
7,3,8,15
7,4,8,103
7,4,4,1530630
7,4,5,257276
7,4,6,27331
7,4,7,2158
7,5,8,425
7,5,5,620567
7,5,6,96796
7,5,7,9981
7,6,8,1858
7,6,6,188219
7,6,7,31661
7,7,8,5599
7,7,7,50390
7,8,8,8077
8,0,3,1177
8,0,4,1225
8,0,5,769
8,0,6,361
8,0,7,116
8,0,8,13
