lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words
real,463,974,25325,29300,4.80868800921,6463
0,439,1236,35454,42205,4.81302941348,6463
1,458,1242,35007,41512,4.80514873298,6463
2,443,1196,34129,40279,4.8104184508,6463
3,490,1286,35169,41569,4.80855703487,6463
4,526,1379,34810,41357,4.80392351233,6463
5,489,1290,35450,41818,4.80454400027,6463
6,470,1299,36691,43193,4.80808825688,6463
7,484,1305,34713,40949,4.80641892068,6463
8,487,1294,33130,39464,4.80900273073,6463
9,480,1287,34447,40977,4.80895594392,6463
10,456,1257,34914,41549,4.80392044748,6463
11,472,1274,34655,40950,4.81365852131,6463
12,473,1259,33360,39391,4.80832132895,6463
13,475,1276,33584,39863,4.80661258073,6463
14,474,1260,33886,40049,4.8092858939,6463
15,496,1285,34557,40622,4.80246842812,6463
16,476,1273,33693,40138,4.8035379641,6463
17,468,1250,33073,39325,4.80498294388,6463
18,499,1326,34928,41357,4.80897174704,6463
19,463,1231,35693,41835,4.80784843257,6463
20,479,1275,35091,41400,4.80909889032,6463
21,476,1305,37831,44539,4.80525729562,6463
22,471,1283,35548,41957,4.80805416045,6463
23,475,1260,33746,40139,4.81103266538,6463
24,480,1283,34625,40942,4.8069185387,6463
25,455,1217,34368,40679,4.80816492595,6463
26,479,1285,33412,39998,4.80573684846,6463
27,481,1264,33920,40043,4.80895369317,6463
28,486,1289,34277,40464,4.80800818774,6463
29,485,1299,36052,42413,4.80447872859,6463
