lexicon,lev, length_count, neighbors
real,0,3,303
real,0,4,183
real,0,5,54
real,0,6,18
real,0,7,2
real,0,8,1
real,1,3,17107
real,1,4,6953
real,1,5,1126
real,1,6,118
real,1,7,19
real,1,8,2
real,2,3,215976
real,2,4,60291
real,2,5,8751
real,2,6,717
real,2,7,57
real,2,8,11
real,3,3,1160229
real,3,4,376449
real,3,5,54834
real,3,6,4738
real,3,7,428
real,3,8,29
real,4,8,136
real,4,4,1551127
real,4,5,245566
real,4,6,25807
real,4,7,2290
real,5,8,594
real,5,5,641179
real,5,6,95731
real,5,7,10529
real,6,8,2296
real,6,6,191672
real,6,7,32651
real,7,8,6047
real,7,7,48854
real,8,8,6994
0,0,3,1067
0,0,4,977
0,0,5,339
0,0,6,87
0,0,7,23
0,0,8,3
0,1,3,16219
0,1,4,7230
0,1,5,1480
0,1,6,175
0,1,7,26
0,1,8,1
0,2,3,209847
0,2,4,59756
0,2,5,8813
0,2,6,815
0,2,7,78
0,2,8,10
0,3,3,1166482
0,3,4,378723
0,3,5,58023
0,3,6,4711
0,3,7,389
0,3,8,21
0,4,8,101
0,4,4,1548317
0,4,5,246217
0,4,6,25765
0,4,7,2009
0,5,8,495
0,5,5,636638
0,5,6,95879
0,5,7,9446
0,6,8,1950
0,6,6,191369
0,6,7,30436
0,7,8,5658
0,7,7,52423
0,8,8,7871
1,0,3,1060
1,0,4,978
1,0,5,320
1,0,6,74
1,0,7,20
1,0,8,1
1,1,3,16406
1,1,4,7083
1,1,5,1434
1,1,6,198
1,1,7,37
1,1,8,2
1,2,3,211922
1,2,4,61310
1,2,5,8303
1,2,6,720
1,2,7,106
1,2,8,9
1,3,3,1164227
1,3,4,380212
1,3,5,52934
1,3,6,4421
1,3,7,422
1,3,8,21
1,4,8,82
1,4,4,1545420
1,4,5,242278
1,4,6,24377
1,4,7,2420
1,5,8,458
1,5,5,646241
1,5,6,95236
1,5,7,10082
1,6,8,2069
1,6,6,193775
1,6,7,31287
1,7,8,5768
1,7,7,50456
1,8,8,7700
2,0,3,1038
2,0,4,948
2,0,5,289
2,0,6,87
2,0,7,17
2,0,8,2
2,1,3,17110
2,1,4,7254
2,1,5,1308
2,1,6,172
2,1,7,49
2,1,8,3
2,2,3,212013
2,2,4,62176
2,2,5,8643
2,2,6,786
2,2,7,75
2,2,8,2
2,3,3,1163454
2,3,4,393904
2,3,5,58063
2,3,6,4617
2,3,7,432
2,3,8,18
2,4,8,86
2,4,4,1530721
2,4,5,248714
2,4,6,25691
2,4,7,2218
2,5,8,443
2,5,5,634493
2,5,6,95070
2,5,7,10377
2,6,8,1928
2,6,6,192378
2,6,7,32241
2,7,8,5788
2,7,7,49421
2,8,8,7840
3,0,3,1072
3,0,4,981
3,0,5,332
3,0,6,93
3,0,7,27
3,0,8,4
3,1,3,17185
3,1,4,7210
3,1,5,1439
3,1,6,163
3,1,7,31
3,1,8,5
3,2,3,216603
3,2,4,61119
3,2,5,8677
3,2,6,806
3,2,7,104
3,2,8,7
3,3,3,1158755
3,3,4,387073
3,3,5,56025
3,3,6,4912
3,3,7,387
3,3,8,26
3,4,8,84
3,4,4,1538620
3,4,5,246483
3,4,6,26456
3,4,7,2087
3,5,8,478
3,5,5,638554
3,5,6,96742
3,5,7,9770
3,6,8,1974
3,6,6,189629
3,6,7,30639
3,7,8,5658
3,7,7,51785
3,8,8,7874
4,0,3,1072
4,0,4,980
4,0,5,334
4,0,6,66
4,0,7,30
4,0,8,1
4,1,3,17110
4,1,4,7187
4,1,5,1733
4,1,6,205
4,1,7,35
4,1,8,3
4,2,3,215566
4,2,4,61925
4,2,5,9032
4,2,6,831
4,2,7,81
4,2,8,9
4,3,3,1159867
4,3,4,384932
4,3,5,57838
4,3,6,4606
4,3,7,425
4,3,8,17
4,4,8,70
4,4,4,1539979
4,4,5,249099
4,4,6,24943
4,4,7,2004
4,5,8,438
4,5,5,633474
4,5,6,94766
4,5,7,9401
4,6,8,1872
4,6,6,193384
4,6,7,30063
4,7,8,5628
4,7,7,52791
4,8,8,8072
5,0,3,1041
5,0,4,939
5,0,5,341
5,0,6,58
5,0,7,19
5,0,8,2
5,1,3,16731
5,1,4,7062
5,1,5,1324
5,1,6,164
5,1,7,30
5,1,8,2
5,2,3,215342
5,2,4,58746
5,2,5,8096
5,2,6,803
5,2,7,97
5,2,8,5
5,3,3,1160501
5,3,4,388048
5,3,5,55779
5,3,6,4671
5,3,7,353
5,3,8,29
5,4,8,109
5,4,4,1540208
5,4,5,249872
5,4,6,25525
5,4,7,1859
5,5,8,515
5,5,5,636098
5,5,6,95190
5,5,7,9384
5,6,8,2186
5,6,6,192390
5,6,7,31055
5,7,8,5853
5,7,7,52033
5,8,8,7409
6,0,3,1074
6,0,4,898
6,0,5,288
6,0,6,91
6,0,7,25
6,0,8,8
6,1,3,16942
6,1,4,7552
6,1,5,1380
6,1,6,198
6,1,7,36
6,1,8,5
6,2,3,214724
6,2,4,61466
6,2,5,8545
6,2,6,830
6,2,7,89
6,2,8,9
6,3,3,1160875
6,3,4,385279
6,3,5,56462
6,3,6,5344
6,3,7,420
6,3,8,32
6,4,8,125
6,4,4,1539808
6,4,5,244639
6,4,6,26972
6,4,7,1977
6,5,8,548
6,5,5,640196
6,5,6,94007
6,5,7,9705
6,6,8,1999
6,6,6,191359
6,6,7,31040
6,7,8,5635
6,7,7,51538
6,8,8,7749
7,0,3,1035
7,0,4,954
7,0,5,316
7,0,6,63
7,0,7,18
7,1,3,17178
7,1,4,7433
7,1,5,1176
7,1,6,208
7,1,7,34
7,1,8,3
7,2,3,219102
7,2,4,64262
7,2,5,7950
7,2,6,857
7,2,7,95
7,2,8,4
7,3,3,1156300
7,3,4,387828
7,3,5,52690
7,3,6,5212
7,3,7,418
7,3,8,24
7,4,8,97
7,4,4,1534526
7,4,5,240849
7,4,6,26844
7,4,7,2036
7,5,8,460
7,5,5,648529
7,5,6,98947
7,5,7,9316
7,6,8,2092
7,6,6,186670
7,6,7,30546
7,7,8,5842
7,7,7,52367
7,8,8,7588
8,0,3,1118
8,0,4,1028
8,0,5,329
8,0,6,77
8,0,7,23
8,0,8,3
8,1,3,17145
8,1,4,7233
