lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words
real,463,974,25325,29300,4.80868800921,6463
0,1586,3954,25875,30370,4.80528880608,6463
1,1601,4003,25205,29617,4.81166129432,6463
2,1617,4052,25439,29884,4.8090998002,6463
3,1609,3980,25218,29313,4.80611755998,6463
4,1641,4059,25485,29721,4.80947514823,6463
5,1610,3941,25072,29183,4.8101236029,6463
6,1620,4058,26122,30143,4.80873106074,6463
7,1649,4043,24798,28759,4.80798266331,6463
8,1629,4012,25369,29760,4.81002931096,6463
9,1616,3973,25329,29468,4.81079173964,6463
10,1612,4004,25547,29485,4.80952753797,6463
11,1615,4005,25232,29244,4.80922665615,6463
12,1613,4038,25517,29687,4.80428952215,6463
13,1566,3923,25769,30091,4.80788114024,6463
14,1649,4079,25555,29462,4.81201336867,6463
15,1617,4078,25455,29552,4.80813518736,6463
16,1603,3959,24838,28867,4.81302002739,6463
17,1609,3984,26228,30441,4.80991126644,6463
18,1635,4079,26737,30966,4.80775768435,6463
19,1624,3969,25547,29539,4.81073341176,6463
20,1641,4040,25028,29186,4.8071197172,6463
21,1649,4066,25643,29837,4.80855454468,6463
22,1638,4040,26227,30322,4.80825371075,6463
23,1622,4046,25545,29840,4.8106163729,6463
24,1606,4003,26011,30147,4.80478042451,6463
25,1634,4027,25891,30000,4.80595991189,6463
26,1615,4009,25525,29645,4.80805497455,6463
27,1623,4030,25593,29744,4.80594013405,6463
28,1621,4016,25795,29929,4.80872742123,6463
29,1627,4014,25210,29262,4.805311122,6463
