lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words
real,463,974,25325,29300,4.80868800921,6463
0,653,1748,52054,59821,4.63234233886,6463
1,622,1705,51575,59074,4.63317980842,6463
2,606,1695,52407,59979,4.63854812814,6463
3,588,1668,53566,61081,4.6412145454,6463
4,615,1693,51588,59142,4.63601115279,6463
5,613,1693,51885,59220,4.63890484765,6463
6,601,1692,53688,62018,4.6284170834,6463
7,637,1755,52564,60293,4.6321984347,6463
8,612,1700,52447,60178,4.6356050605,6463
9,629,1736,54051,61848,4.63177256457,6463
10,609,1704,52549,60554,4.63218991059,6463
11,630,1736,54058,61929,4.6327742908,6463
12,598,1658,50375,57681,4.64148157023,6463
13,615,1693,52294,60028,4.63566448981,6463
14,638,1720,52728,60561,4.63591887215,6463
15,623,1703,53574,61449,4.63495243955,6463
16,634,1743,53048,60665,4.63748280633,6463
17,622,1710,51264,58683,4.63649046619,6463
18,638,1714,50439,57616,4.64143377777,6463
19,602,1686,54688,62678,4.62319582847,6463
20,605,1660,49800,57144,4.63526309057,6463
21,625,1693,49924,57366,4.63629867379,6463
22,614,1727,55522,64071,4.62635511152,6463
23,618,1706,54281,62444,4.62647847163,6463
24,601,1655,53361,60759,4.62934621106,6463
25,641,1743,51115,58414,4.63914615649,6463
26,596,1647,52134,59713,4.63949631531,6463
27,617,1699,51426,59170,4.63696336257,6463
28,614,1675,51314,58894,4.63899142959,6463
29,612,1662,49575,57109,4.63943061264,6463
