lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words,avg_cluster,transitivity,bppair,tdpair,kgpair,1entropy,2entropy,3entropy,4entropy,5entropy,pctunique1,pctunique2,pctunique3,pctunique4,pctunique5
real,0,0,18508,22523,4.96009179143,6197,0.217540644211,0.3473757662,131,193,120,4.39234187549,8.0054201918,10.8899157885,11.7469455126,11.3675037908,0.000161368404066,0.016943682427,0.285783443602,0.773761497499,0.963369372277
0,0,0,16857,21113,4.96442373614,6197,0.214632352651,0.331834684625,124,170,93,4.42036972948,8.0208337748,10.7832978413,11.582268465,11.3142198563,0.000161368404066,0.0138776827497,0.215749556237,0.677101823463,0.940777795708
1,0,0,16602,20776,4.96348532001,6197,0.220773957066,0.331562398352,107,158,98,4.42201342461,8.04453814957,10.7691184055,11.551457995,11.3156438506,0.0,0.0117798934969,0.222527029208,0.671615297725,0.941746006132
2,0,0,16623,20765,4.96334994348,6197,0.219324882388,0.329223990208,128,154,95,4.40464341244,8.02552783555,10.7985790237,11.5955693981,11.3010409492,0.0,0.0137163143457,0.215910924641,0.679683717928,0.935936743586
3,0,0,16607,20825,4.96484429407,6197,0.215768187128,0.333935769976,108,169,107,4.42643617625,8.034285838,10.7967021705,11.5840613976,11.3267670661,0.000161368404066,0.0114571566887,0.222365660804,0.677585928675,0.946748426658
4,0,0,17078,21298,4.96277859099,6197,0.21578292817,0.327613691993,120,171,106,4.40319567215,8.0089451537,10.7892301129,11.5970953251,11.3201351008,0.000322736808133,0.012102630305,0.223333871228,0.685492980474,0.947555268678
5,0,0,16810,21127,4.95971529988,6197,0.219133154851,0.330502394603,115,173,109,4.43819959469,8.02858318113,10.7835348282,11.5891495047,11.3140453369,0.000161368404066,0.0132322091335,0.218492819106,0.678392770695,0.939486848475
6,0,0,16645,20809,4.96341401163,6197,0.215428203003,0.331015549921,121,155,104,4.42243880684,8.03314753768,10.8009273225,11.5775180232,11.304376944,0.0,0.0112957882847,0.219138292722,0.679683717928,0.939648216879
7,0,0,16810,21086,4.96063209952,6197,0.219147224608,0.332740697623,122,175,106,4.41951984151,8.01055516901,10.7756537356,11.5748005491,11.3207312461,0.0,0.0132322091335,0.218976924318,0.677908665483,0.944650637405
8,0,0,16874,21073,4.9636199673,6197,0.22201456121,0.333395422926,117,185,112,4.42120541508,8.02301722497,10.7975082832,11.6145991035,11.3166693345,0.000161368404066,0.0132322091335,0.209778925286,0.693077295466,0.944489269001
9,0,0,16480,20649,4.96664127554,6197,0.219050560535,0.332858918935,117,185,95,4.43052752514,8.0368900271,10.7782665406,11.5899148254,11.3024510239,0.0,0.0104889462643,0.216233661449,0.685492980474,0.938841374859
10,0,0,16422,20682,4.96568447237,6197,0.213656372653,0.325187190074,110,182,112,4.43681306522,8.02970652826,10.790292282,11.610586732,11.3157241505,0.0,0.0109730514765,0.211231240923,0.690011295788,0.942230111344
11,0,0,16711,20948,4.96454671574,6197,0.214627219174,0.331534358929,114,176,93,4.43678911445,8.07205540386,10.8097571681,11.5846728783,11.3317510462,0.0,0.0116185250928,0.21784734549,0.683556559626,0.948362110699
12,0,0,16677,20842,4.96560691344,6197,0.216755295645,0.330494376452,115,190,95,4.41959770635,8.04300100937,10.7978648098,11.5840782684,11.3212595278,0.000161368404066,0.00984347264806,0.221236081975,0.680651928352,0.942552848152
13,0,0,16289,20405,4.96596892455,6197,0.213194442465,0.333936102021,117,161,102,4.46194151893,8.04945138565,10.8023182329,11.5897945332,11.3172423643,0.000161368404066,0.0112957882847,0.220429239955,0.680006454736,0.94206874294
14,0,0,16690,20869,4.9620065437,6197,0.216042295722,0.329355349021,119,174,103,4.41928916027,8.01343629254,10.7520581109,11.5671707701,11.3040634572,0.0,0.0138776827497,0.217363240278,0.681620138777,0.939809585283
15,0,0,16911,21187,4.96268269711,6197,0.217641711486,0.327283512014,109,169,97,4.43838189037,8.05073577712,10.7960736618,11.6110195467,11.3141256368,0.0,0.0104889462643,0.214135872196,0.692431821849,0.941584637728
16,0,0,16580,20700,4.96424809564,6197,0.22031156822,0.33324707316,111,157,94,4.41523146209,8.0308818621,10.781901711,11.5741154187,11.3119185414,0.000161368404066,0.0112957882847,0.224140713248,0.679522349524,0.941584637728
17,0,0,16873,20974,4.96122303707,6197,0.217431573639,0.330518496204,107,175,92,4.42036712803,8.02890354726,10.7729389335,11.5927282625,11.3298034937,0.000161368404066,0.0143617879619,0.21865418751,0.679038244312,0.94642568985
18,0,0,16576,20783,4.96352021892,6197,0.218641833009,0.331811138665,104,178,98,4.42031431226,8.04863911687,10.7927628916,11.5991980134,11.327035805,0.000161368404066,0.0119412619009,0.21349039858,0.693077295466,0.945941584638
19,0,0,16876,21035,4.96349104968,6197,0.212907591012,0.329253162733,128,176,85,4.41645589971,8.043498674,10.8105256876,11.5909409265,11.3205783591,0.0,0.0116185250928,0.21865418751,0.683556559626,0.945780216234
