lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words,avg_cluster,transitivity,bppair,tdpair,kgpair,1entropy,2entropy,3entropy,4entropy,5entropy,pctunique1,pctunique2,pctunique3,pctunique4,pctunique5
real,0,0,18508,22523,4.96009179143,6197,0.217540644211,0.3473757662,131,193,120,4.39234187549,8.0054201918,10.8899157885,11.7469455126,11.3675037908,0.000161368404066,0.016943682427,0.285783443602,0.773761497499,0.963369372277
0,0,0,16207,20185,4.97479803687,6197,0.214973284913,0.332256172201,113,154,96,4.45151877474,8.06164155351,10.8545319604,11.605114227,11.2865909348,0.000161368404066,0.0100048410521,0.224947555269,0.678392770695,0.929320639019
1,0,0,16553,20530,4.97005829577,6197,0.210749725359,0.330771718185,126,147,105,4.43067187802,8.04474864598,10.8260737916,11.611811831,11.2750460933,0.000161368404066,0.0137163143457,0.210263030499,0.678392770695,0.925286428917
2,0,0,16051,19976,4.97748145071,6197,0.21230390638,0.339948309268,107,141,113,4.47512689085,8.10166021339,10.8798076267,11.6312234185,11.2721038853,0.000161368404066,0.0103275778603,0.218170082298,0.686299822495,0.925447797321
3,0,0,16402,20433,4.9750067532,6197,0.210937668732,0.336282951647,110,165,113,4.43570913325,8.06195706851,10.8568916375,11.6314028055,11.2559116662,0.0,0.0114571566887,0.222688397612,0.687590769727,0.920445376795
4,0,0,16184,20187,4.97748030477,6197,0.20742500847,0.333891273541,105,160,107,4.46331497196,8.07958935138,10.8371189562,11.591275558,11.25840142,0.0,0.0116185250928,0.215588187833,0.676940455059,0.91867032435
5,0,0,16393,20463,4.97486054238,6197,0.207857103837,0.330473481373,105,153,103,4.45080562253,8.07234234922,10.8266305237,11.5990888381,11.2487964182,0.000161368404066,0.0101662094562,0.216233661449,0.674519928998,0.915120219461
6,0,0,16334,20341,4.97608429619,6197,0.213250754646,0.334352210075,100,170,96,4.46698800773,8.07420142843,10.8373207263,11.621422694,11.257232245,0.000161368404066,0.0103275778603,0.220106503147,0.682588349201,0.920768113603
7,0,0,16376,20436,4.9727102485,6197,0.210589349895,0.32953007544,114,160,106,4.45368652236,8.06833746524,10.8335061613,11.6143178392,11.2751403128,0.0,0.012102630305,0.218492819106,0.682265612393,0.924479586897
8,0,0,16415,20406,4.97865509592,6197,0.212709365491,0.334298219668,105,143,100,4.4433976679,8.06735687454,10.8450491267,11.6327469727,11.2772763043,0.000161368404066,0.0100048410521,0.214781345812,0.688720348556,0.927061481362
9,0,0,16290,20247,4.97140304983,6197,0.209743255119,0.329715541119,112,156,99,4.43194663417,8.0536013447,10.8292352548,11.5979725465,11.2698736743,0.0,0.0101662094562,0.218008713894,0.680490559948,0.925286428917
10,0,0,16357,20328,4.97634827781,6197,0.211986589638,0.333308721363,112,147,98,4.45549198632,8.07582368509,10.8630434889,11.6104757419,11.2684280476,0.0,0.0112957882847,0.224302081652,0.682426980797,0.922865902856
11,0,0,16190,20218,4.9749480501,6197,0.209560778124,0.328535272569,101,167,110,4.45361955045,8.06545411418,10.8499351956,11.6178127573,11.2598254143,0.0,0.0124253671131,0.21784734549,0.686783927707,0.919315797967
12,0,0,16204,20258,4.97138226675,6197,0.214789607639,0.332888610467,114,148,101,4.43145700814,8.03283910337,10.8279901373,11.620166484,11.2697933744,0.000161368404066,0.0112957882847,0.21349039858,0.685008875262,0.923834113281
13,0,0,15921,19896,4.97797904669,6197,0.209433645924,0.328274625606,113,156,105,4.46166875351,8.0910463938,10.8724917485,11.6140353341,11.2677160505,0.0,0.0103275778603,0.226399870905,0.680974665161,0.923188639664
14,0,0,16199,20206,4.97343479159,6197,0.20649943228,0.332746927312,122,181,97,4.44622461172,8.06282545439,10.8280358985,11.612351615,11.2660588692,0.000161368404066,0.0133935775375,0.221074713571,0.680329191544,0.921574955624
15,0,0,16288,20284,4.97428200176,6197,0.213304680549,0.332282564861,110,159,107,4.44402746826,8.06632538169,10.8238979216,11.6003438187,11.2696775225,0.000161368404066,0.0124253671131,0.220751976763,0.678715507504,0.92222042924
16,0,0,16068,20066,4.97008407929,6197,0.217455002919,0.329950941339,126,154,92,4.44358441576,8.06606157109,10.8208609773,11.6106450433,11.2766080782,0.0,0.00984347264806,0.217685977086,0.681458770373,0.925125060513
17,0,0,16178,20140,4.9754827327,6197,0.208582849712,0.331266702298,105,157,94,4.45451728691,8.05747766149,10.8110232775,11.6229203928,11.2728158824,0.0,0.0130708407294,0.218008713894,0.686945296111,0.924479586897
18,0,0,16360,20261,4.97787919413,6197,0.215201263603,0.336323858512,103,157,92,4.46989270936,8.07125463959,10.8495700238,11.6209837414,11.294140245,0.0,0.0125867355172,0.219945134743,0.680813296756,0.934000322737
19,0,0,16452,20421,4.97285692811,6197,0.212045778478,0.329345433174,106,173,97,4.43727118712,8.05931828396,10.8333594154,11.6016305954,11.2572461645,0.0,0.0117798934969,0.217363240278,0.674681297402,0.918831692755
20,0,0,16178,20189,4.97527724582,6197,0.21593537385,0.328199237717,116,153,101,4.42172197631,8.04931975565,10.8161911792,11.5797289735,11.2562654285,0.000161368404066,0.0122639987091,0.216717766661,0.672099402937,0.918993061159
21,0,0,16389,20316,4.97366866639,6197,0.207314387,0.332555038926,101,168,95,4.4660002122,8.0896347393,10.8437317226,11.6091834042,11.2842217564,0.0,0.0106503146684,0.214458609004,0.676456349847,0.928029691786
22,0,0,16393,20339,4.97339556938,6197,0.213486404508,0.326959002069,112,158,103,4.44033518428,8.05379409249,10.8196915558,11.5773777492,11.2776392626,0.000161368404066,0.0112957882847,0.213329030176,0.664030982734,0.923188639664
23,0,0,16239,20150,4.97636036221,6197,0.213108243661,0.332037554687,102,165,87,4.46427928361,8.07341024766,10.8284964405,11.6175251986,11.2708683299,0.000161368404066,0.0119412619009,0.221720187187,0.688074874939,0.922543166048
24,0,0,16039,19948,4.97782007433,6197,0.21035353212,0.330466563313,103,138,85,4.44133321818,8.08277682282,10.8613695347,11.6097248105,11.2722923242,0.0,0.0101662094562,0.213651766984,0.67581087623,0.924479586897
25,0,0,16017,19884,4.97087144043,6197,0.209068477509,0.328862644093,111,148,96,4.45419902366,8.07169118249,10.8508344058,11.6285338665,11.2650425812,0.0,0.0108116830725,0.220429239955,0.68533161207,0.921897692432
26,0,0,16612,20715,4.97360235846,6197,0.215566377606,0.334649632967,106,161,104,4.43869958963,8.06080878349,10.8284590722,11.595013417,11.2792825243,0.000161368404066,0.0111344198806,0.216717766661,0.673228981765,0.927061481362
27,0,0,16382,20393,4.97346338786,6197,0.2116424107,0.333608664953,108,153,95,4.45478202789,8.0721229177,10.8427257377,11.5998502727,11.271625075,0.0,0.0111344198806,0.216072293045,0.672906244957,0.925447797321
28,0,0,16340,20405,4.97535464848,6197,0.210961219591,0.329043292862,118,162,98,4.43988128212,8.06645727839,10.8214868638,11.5894489284,11.2623542156,0.000161368404066,0.0122639987091,0.216556398257,0.674035823786,0.921574955624
29,0,0,16265,20301,4.97222530988,6197,0.216495725675,0.330760203153,106,164,99,4.4443151434,8.06685065316,10.8201159471,11.5954216034,11.2608864502,0.000161368404066,0.00984347264806,0.216395029853,0.677908665483,0.919638534775
