lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words,avg_cluster,transitivity,bppair,tdpair,kgpair,1entropy,2entropy,3entropy,4entropy,5entropy,pctunique1,pctunique2,pctunique3,pctunique4,pctunique5
real,0,0,13237,16637,4.95285503561,5343,0.195364860586,0.302467146844,69,68,1,4.22249746601,7.74993455697,10.5841091225,11.5412218161,11.222238008,0.0,0.0174059517125,0.2376941793,0.663672094329,0.895751450496
0,0,0,11960,15447,4.95758422603,5343,0.202497428921,0.302984650864,70,61,3,4.2483700762,7.77709416394,10.4652545035,11.4064661123,11.2164179699,0.000187160771102,0.0131012539772,0.185663484934,0.598352985214,0.899681826689
1,0,0,12315,15833,4.95214367052,5343,0.203119601282,0.298617982717,85,73,4,4.26223109404,7.76192775871,10.4748392335,11.4098518955,11.2288324284,0.000187160771102,0.0136627362905,0.180235822572,0.599850271383,0.901366273629
2,0,0,11799,15209,4.96342713164,5343,0.197806529093,0.303281746948,68,69,1,4.25406463901,7.78214069941,10.4953766022,11.4177706046,11.2365079468,0.000187160771102,0.012726932435,0.183604716451,0.596668538274,0.904548006738
3,0,0,12052,15480,4.95175666605,5343,0.197470974292,0.303048210259,63,71,1,4.26371662781,7.77068972723,10.4884837562,11.4089572288,11.2103163888,0.0,0.012726932435,0.187722253416,0.601347557552,0.895751450496
4,0,0,11989,15537,4.9591562784,5343,0.196717136247,0.297136633323,68,66,1,4.24174183898,7.7770607207,10.4945393518,11.3943677846,11.2183814908,0.000374321542205,0.0131012539772,0.188658057271,0.590305072057,0.896874415123
5,0,0,11856,15304,4.95835886561,5343,0.196806285113,0.300642488012,67,65,1,4.24698501677,7.75408849741,10.4756188724,11.4192916276,11.2182860482,0.000374321542205,0.0119782893506,0.180422983343,0.600786075239,0.898558862063
6,0,0,11848,15292,4.95438995013,5343,0.199537361486,0.295373388295,81,65,3,4.24984181377,7.76713952104,10.4311523781,11.3846289073,11.2083294522,0.000187160771102,0.0132884147483,0.177241250234,0.59591989519,0.893879842785
7,0,0,11785,15279,4.95321373122,5343,0.199746145329,0.287531305903,65,65,0,4.26209417431,7.76518488054,10.4715888814,11.3965124153,11.217175224,0.0,0.0114168070372,0.179112857945,0.594796930563,0.897248736665
8,0,0,11993,15462,4.95821444841,5343,0.198624946928,0.298833911853,77,70,1,4.22404302648,7.77203730765,10.4895618669,11.4154409288,11.2091680487,0.0,0.0119782893506,0.180422983343,0.596294216732,0.893879842785
9,0,0,11984,15414,4.96441752114,5343,0.199873911137,0.303718972576,59,60,1,4.25670437706,7.78407986669,10.4871969281,11.4069749415,11.2171157948,0.000187160771102,0.0125397716639,0.18341755568,0.598165824443,0.898371701291
10,0,0,11856,15362,4.96200264968,5343,0.197726298004,0.297818408477,74,60,1,4.26124142684,7.7769077411,10.470503302,11.4008378003,11.1943395541,0.000374321542205,0.0117911285794,0.178364214861,0.597791502901,0.891072431218
11,0,0,11959,15397,4.95687944765,5343,0.200421812815,0.300996700499,68,70,3,4.25830572927,7.79665239271,10.4965608547,11.4001619293,11.2108014151,0.000187160771102,0.0142242186038,0.184727681078,0.588620625117,0.894254164327
12,0,0,11859,15447,4.95127891909,5343,0.200815795634,0.29765072607,70,70,3,4.24591897786,7.78107009927,10.4588194245,11.3705577338,11.1920944901,0.0,0.0117911285794,0.175743964065,0.583192962755,0.886019090399
13,0,0,12123,15640,4.96555772333,5343,0.198581393503,0.301360165849,71,70,0,4.24885481804,7.76503147857,10.4756156626,11.4157939209,11.2269409346,0.000187160771102,0.0117911285794,0.183979037994,0.596668538274,0.9015534344
14,0,0,11879,15376,4.96107455368,5343,0.195607626673,0.298035658212,72,70,3,4.24974584028,7.76155430248,10.4713902348,11.3970448136,11.2137677196,0.0,0.0129140932061,0.180422983343,0.596294216732,0.896687254351
15,0,0,11919,15477,4.95963206337,5343,0.196830241373,0.299713934492,60,60,3,4.25732550846,7.78749548882,10.4817985678,11.4075800937,11.2236069596,0.000561482313307,0.0132884147483,0.178925697174,0.591802358226,0.899494665918
16,0,0,11958,15368,4.9574989491,5343,0.197494357127,0.296245627403,76,65,1,4.26694273946,7.79658640318,10.4762372084,11.4112249375,11.2253810976,0.000187160771102,0.0112296462661,0.184914841849,0.592176679768,0.901179112858
17,0,0,11920,15415,4.95566609089,5343,0.197063307542,0.302882623705,69,68,2,4.26010861418,7.76629041412,10.4680309105,11.3847414096,11.2083654657,0.000187160771102,0.0136627362905,0.181358787198,0.586936178177,0.893318360472
18,0,0,11494,15028,4.96061152172,5343,0.190771843437,0.297809340248,71,60,0,4.25590884698,7.74705295719,10.4505860456,11.3969795472,11.2088285788,0.000187160771102,0.012726932435,0.17480816021,0.590305072057,0.892008235074
19,0,0,12068,15655,4.95503719987,5343,0.199223208281,0.297626003347,74,68,2,4.2473795505,7.77052589745,10.453897627,11.3770378845,11.1833534764,0.000187160771102,0.0131012539772,0.180610144114,0.584315927382,0.885270447314
20,0,0,11685,15143,4.95979666114,5343,0.193573109755,0.293818585417,81,74,0,4.24695233201,7.77953082335,10.492939066,11.3977158728,11.2113458705,0.0,0.0121654501217,0.180610144114,0.584128766611,0.894628485869
21,0,0,11897,15412,4.95796674592,5343,0.203066381642,0.299448241011,66,65,1,4.23243454442,7.75816975406,10.4587765122,11.3713193663,11.2048186922,0.000187160771102,0.0144113793749,0.183604716451,0.588994946659,0.891072431218
22,0,0,12058,15599,4.95765941266,5343,0.199773236877,0.295111291112,79,70,2,4.27742899118,7.79609900497,10.4789869451,11.4062203848,11.2081526672,0.000187160771102,0.0119782893506,0.180235822572,0.594796930563,0.894628485869
23,0,0,12037,15671,4.95653819982,5343,0.200963545455,0.299253623108,66,58,3,4.24426635598,7.77567616985,10.4558236546,11.4009697903,11.2200601861,0.000187160771102,0.0138498970616,0.179674340258,0.588994946659,0.898746022834
24,0,0,11878,15400,4.95772079523,5343,0.193187203136,0.295154598092,69,62,1,4.24811511577,7.77345403554,10.4617354328,11.4050641516,11.2309601365,0.000187160771102,0.0132884147483,0.180235822572,0.593673965937,0.906045292907
25,0,0,11993,15431,4.95611167507,5343,0.19826619591,0.299057159694,72,71,1,4.24996146842,7.77167541873,10.4736481811,11.4204606271,11.2313278069,0.0,0.0125397716639,0.18678644956,0.605839416058,0.904548006738
