lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words,avg_cluster,transitivity,bppair,tdpair,kgpair,1entropy,2entropy,3entropy,4entropy,5entropy,pctunique1,pctunique2,pctunique3,pctunique4,pctunique5
real,0,0,6331,8238,5.4332109274,5930,0.120706903179,0.323602440409,50,38,30,4.31424865059,7.7596482732,10.4730526372,11.7684515729,11.7249539607,0.0,0.014502529511,0.23305227656,0.694603709949,0.923102866779
0,0,0,6979,9586,5.4389389109,5930,0.143215490421,0.314738069028,57,40,33,4.33425664691,7.73211224549,10.3020866421,11.5449115553,11.6403654838,0.0,0.00893760539629,0.16610455312,0.573693086003,0.877740303541
1,0,0,6949,9518,5.44251768468,5930,0.138497028928,0.311948563409,57,46,28,4.34671368117,7.75098325555,10.3023643006,11.5470352395,11.6484235989,0.000168634064081,0.0102866779089,0.160370994941,0.56239460371,0.882462057336
2,0,0,7097,9701,5.44052376961,5930,0.139394809198,0.31886021595,57,44,40,4.32172587114,7.76573661167,10.3308171248,11.5348532808,11.6489152151,0.0,0.0109612141653,0.159865092749,0.565430016863,0.881112984823
3,0,0,6839,9420,5.43978176835,5930,0.140539663084,0.313616428343,52,60,33,4.33381265828,7.76184574609,10.3219940164,11.551404269,11.6432135776,0.000168634064081,0.00860033726813,0.161214165261,0.56981450253,0.880944350759
4,0,0,7053,9682,5.4378655575,5930,0.143677010874,0.310546875,67,44,36,4.30429669871,7.71185512058,10.297874748,11.5659393975,11.6576965489,0.000337268128162,0.0106239460371,0.161888701518,0.56981450253,0.890556492411
5,0,0,6877,9574,5.43504823947,5930,0.140759037805,0.308693099952,55,58,33,4.30792412229,7.70520429804,10.2668426188,11.4946920614,11.6542902302,0.0,0.0101180438449,0.161214165261,0.540472175379,0.888364249578
6,0,0,6974,9570,5.43536690637,5930,0.142137092526,0.315569123419,59,48,38,4.35557516876,7.76158439944,10.3067643833,11.555119987,11.6735103229,0.0,0.00910623946037,0.167453625632,0.570151770658,0.894097807757
7,0,0,7038,9621,5.43434309936,5930,0.144359972878,0.321470545784,55,56,31,4.33826211264,7.73296063461,10.3168436179,11.5591658645,11.6558638447,0.000168634064081,0.0101180438449,0.167284991568,0.572006745363,0.886003372681
8,0,0,6863,9531,5.43716616272,5930,0.143013973425,0.306355591311,57,45,37,4.33920453528,7.75345533754,10.3421096502,11.5599267426,11.665709783,0.000168634064081,0.0101180438449,0.164418212479,0.572681281619,0.889544688027
9,0,0,7064,9751,5.4361849053,5930,0.147080447853,0.312490205297,60,42,45,4.31304575987,7.72988116515,10.2902933106,11.554278132,11.6581917193,0.000337268128162,0.00927487352445,0.1586846543,0.568128161889,0.887015177066
10,0,0,7104,9743,5.44204588473,5930,0.142494487172,0.308978118417,53,54,37,4.31226193256,7.70445115542,10.296643101,11.5320101621,11.657531555,0.0,0.00961214165261,0.164586846543,0.566273187184,0.889881956155
11,0,0,6820,9312,5.44255483025,5930,0.137224665985,0.317749204969,51,50,36,4.35601924884,7.76253397294,10.3264583606,11.5487575447,11.6746864171,0.000168634064081,0.0106239460371,0.161888701518,0.564418212479,0.895952782462
12,0,0,7018,9676,5.43689590452,5930,0.144457746656,0.307467659121,52,46,42,4.31672793005,7.71699319501,10.3149725652,11.5147250484,11.6575652269,0.000168634064081,0.0116357504216,0.166779089376,0.555311973019,0.889881956155
13,0,0,6865,9459,5.44497116952,5930,0.134252436042,0.309926111964,50,51,32,4.32348689199,7.73741298447,10.3003771455,11.5502353117,11.6611436481,0.0,0.00978077571669,0.161720067454,0.561720067454,0.88802698145
14,0,0,6822,9459,5.4393925078,5930,0.141595083149,0.312045144098,52,57,34,4.30608257563,7.72628447405,10.3037323135,11.5396938734,11.6440398518,0.0,0.0102866779089,0.168128161889,0.561382799325,0.882799325464
15,0,0,6748,9368,5.44018849244,5930,0.14349818687,0.306223602918,51,55,34,4.3290168648,7.74204055132,10.3198135847,11.5463647181,11.6562795383,0.000168634064081,0.0106239460371,0.164080944351,0.570994940978,0.887689713322
16,0,0,7024,9687,5.43888856812,5930,0.143837033492,0.315796088947,55,42,34,4.32970028413,7.74704507646,10.2961513898,11.5358239819,11.6544656982,0.0,0.0116357504216,0.160876897133,0.566610455312,0.890050590219
17,0,0,6961,9685,5.43596948375,5930,0.144653680439,0.313344898694,47,55,32,4.33663160329,7.70280493754,10.287801361,11.5323819663,11.6598663494,0.0,0.00944350758853,0.165935919056,0.556998313659,0.889713322091
18,0,0,6870,9499,5.4408622892,5930,0.143290316909,0.317142952194,49,53,28,4.34636697312,7.76295148366,10.3242351232,11.5515610224,11.67015507,0.0,0.0114671163575,0.160370994941,0.560708263069,0.891062394604
19,0,0,6941,9636,5.44057502253,5930,0.14253417163,0.307186931705,65,53,27,4.32728638552,7.75634598704,10.3440134266,11.5464219882,11.6550712424,0.0,0.00893760539629,0.167284991568,0.572006745363,0.889207419899
20,0,0,6971,9647,5.43887639484,5930,0.140059401703,0.315002738314,56,60,27,4.33601959337,7.75015666753,10.3079480184,11.5528017265,11.6603254097,0.0,0.0111298482293,0.157166947723,0.559865092749,0.888364249578
21,0,0,6923,9602,5.44348369705,5930,0.145256020683,0.314619494801,54,58,26,4.33424788007,7.75384893439,10.3115283489,11.544443903,11.6603416876,0.000168634064081,0.00994940978078,0.159696458685,0.560708263069,0.889881956155
22,0,0,7029,9694,5.43776310853,5930,0.144923417191,0.316214187414,47,61,43,4.35250886526,7.73839975297,10.3285246621,11.5360430453,11.678665724,0.000168634064081,0.0111298482293,0.167790893761,0.560539629005,0.9
23,0,0,6961,9587,5.43781913975,5930,0.141954903957,0.318434495192,52,47,44,4.33371219169,7.73924292541,10.3021712098,11.530122434,11.6580510392,0.0,0.0111298482293,0.167284991568,0.552107925801,0.891062394604
24,0,0,7177,9846,5.43699260815,5930,0.146274093774,0.320719446269,60,53,38,4.32316766261,7.73047401708,10.3187655498,11.5166370185,11.6440391168,0.000168634064081,0.0106239460371,0.162225969646,0.556661045531,0.880101180438
25,0,0,6982,9656,5.44241159511,5930,0.135056104125,0.318232044199,50,50,32,4.31554169334,7.72484219022,10.3311654866,11.5384321779,11.6738101931,0.000337268128162,0.00860033726813,0.165935919056,0.56155143339,0.890556492411
26,0,0,7122,9673,5.44078691725,5930,0.141420021725,0.317795936536,57,55,39,4.32436348246,7.72875896859,10.3045623871,11.5438380665,11.6692311457,0.000168634064081,0.0114671163575,0.162225969646,0.561382799325,0.891905564924
27,0,0,6996,9670,5.43364927926,5930,0.137756226988,0.313975689916,71,59,41,4.31802788552,7.69747632658,10.2923211104,11.5341326746,11.6566622508,0.000337268128162,0.0107925801012,0.161382799325,0.564586846543,0.886677908938
28,0,0,7007,9576,5.4404816182,5930,0.144046640815,0.317412978176,51,58,33,4.34726936491,7.77963044526,10.3337069038,11.5685786877,11.6653053429,0.000337268128162,0.0112984822934,0.162225969646,0.565767284992,0.891568296796
29,0,0,6799,9361,5.44149450339,5930,0.13333698158,0.306162610047,52,46,34,4.31014261755,7.7549037145,10.3291081535,11.5336399091,11.6503098072,0.000168634064081,0.0107925801012,0.161888701518,0.562057335582,0.884654300169
