lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words,avg_cluster,transitivity,bppair,tdpair,kgpair,1entropy,2entropy,3entropy,4entropy,5entropy,pctunique1,pctunique2,pctunique3,pctunique4,pctunique5
9,0,0,10538,12643,5.01164184673,5361,0.161970518898,0.353456736585,63,69,1,4.33065170896,7.81218030243,10.8175414475,11.8101602548,11.3731298368,0.000559597090095,0.0166013803395,0.280358142138,0.822234657713,0.988248461108
10,0,0,10364,12552,5.01572913274,5361,0.162182772998,0.346071543208,46,76,2,4.35038539609,7.80748560709,10.7832611672,11.8090253167,11.375074632,0.000186532363365,0.0212646894236,0.276814027234,0.822234657713,0.989554187652
11,0,0,10931,13112,5.0011414667,5361,0.173147801904,0.356467387784,55,70,4,4.30120735422,7.7497933922,10.7802980829,11.8123216331,11.3703453448,0.000186532363365,0.0192128334266,0.27326991233,0.834918858422,0.987502331655
12,0,0,10426,12509,5.0164669796,5361,0.165506040824,0.356007067138,56,66,5,4.34134779149,7.83177593782,10.8286722638,11.8182488078,11.3684005497,0.000559597090095,0.0190263010632,0.280731206864,0.827271031524,0.986196605111
13,0,0,10631,12761,5.01396960358,5361,0.176439018788,0.352509949033,52,66,6,4.33045335488,7.78900922803,10.8061508856,11.8179406062,11.3694220133,0.000186532363365,0.0205185599702,0.27550830069,0.824099981347,0.987129266928
14,0,0,10274,12387,5.0117177821,5361,0.166964626646,0.349961971721,47,63,4,4.33639406329,7.80529595826,10.8115834315,11.8021719728,11.3723882721,0.000186532363365,0.0180936392464,0.278679350867,0.819250139899,0.987875396381
15,0,0,10759,12919,5.01306812329,5361,0.165858176934,0.35232401482,54,67,4,4.30257689916,7.7701903139,10.7664065857,11.8116632981,11.3738714015,0.000559597090095,0.0197724305167,0.276440962507,0.827644096251,0.988621525835
16,0,0,10840,12955,5.00741090296,5361,0.166918257921,0.350287886658,65,82,2,4.31981238582,7.76243845003,10.7840921217,11.7948861964,11.3666375213,0.00074612945346,0.0188397686999,0.280917739228,0.818877075173,0.985637008021
17,0,0,10456,12614,5.01421829019,5361,0.169884047684,0.349842841058,58,55,4,4.31697928002,7.80189094126,10.8085597582,11.831282777,11.3708070105,0.000559597090095,0.0190263010632,0.282783062861,0.837716843872,0.988061928745
18,0,0,10570,12654,5.01255919618,5361,0.167072819805,0.353736043185,53,65,1,4.33245012526,7.79835872273,10.8100973714,11.8149084488,11.3748928652,0.0,0.01939936579,0.281850401045,0.831001678791,0.988808058198
19,0,0,10443,12526,5.01246920128,5361,0.165522939186,0.354298124615,46,64,3,4.31474034493,7.7898753245,10.7980498388,11.8231100157,11.3771175593,0.0,0.0203320276068,0.271777653423,0.830442081701,0.989927252378
20,0,0,10761,13010,5.01174965965,5361,0.170301838709,0.352380219103,63,66,3,4.29292909689,7.77506175165,10.7806095494,11.8169052645,11.3742349351,0.00037306472673,0.0184667039731,0.27271031524,0.831374743518,0.990113784742
21,0,0,10718,12893,5.00865927776,5361,0.172911157969,0.356088246326,60,74,3,4.29555270449,7.75494310457,10.7756920698,11.8074717318,11.3708070105,0.00074612945346,0.0167879127029,0.279612012684,0.826524902071,0.988061928745
22,0,0,10478,12514,5.01354141436,5361,0.166192199645,0.351493911706,48,69,3,4.32661124058,7.80230189783,10.7972915965,11.798759857,11.3738714015,0.000559597090095,0.0192128334266,0.271404588696,0.816452154449,0.988621525835
23,0,0,10823,13023,5.0084004293,5361,0.167139793139,0.353822787557,56,71,3,4.32882175882,7.75300513757,10.7827135504,11.8098251798,11.3703453448,0.000186532363365,0.0210781570602,0.279612012684,0.82428651371,0.987502331655
24,0,0,10781,12961,5.0091439835,5361,0.16605206222,0.350718733826,53,69,3,4.33549249304,7.75837385596,10.7720718321,11.7993755857,11.370163578,0.000932661816825,0.0182801716098,0.27215071815,0.820555866443,0.986756202201
25,0,0,10559,12748,5.0085330204,5361,0.172184389463,0.348974518334,46,68,2,4.31548354607,7.7613980781,10.7825115033,11.8151194566,11.3735915026,0.000559597090095,0.0205185599702,0.267673941429,0.82596530498,0.988808058198
26,0,0,10633,12710,5.0118032529,5361,0.169670151399,0.348076413758,56,69,2,4.29958745073,7.77599167816,10.7807619396,11.7954878329,11.3713668085,0.00037306472673,0.017907106883,0.260772243984,0.821301995896,0.987688864018
27,0,0,10790,12918,5.00832887883,5361,0.164314627319,0.347768355278,61,63,4,4.30608823274,7.73591696882,10.7547615872,11.809206374,11.3763759946,0.00074612945346,0.017907106883,0.262824099981,0.823353851893,0.989554187652
28,0,0,10425,12486,5.01168172846,5361,0.163483143259,0.34270750788,52,73,3,4.31247912374,7.77262382728,10.7986640988,11.8190865593,11.3731298368,0.000559597090095,0.0173475097929,0.277000559597,0.830442081701,0.988248461108
29,0,0,10599,12772,5.0128635641,5361,0.169584450715,0.357877129816,45,85,4,4.3245600837,7.77772615899,10.7827737505,11.8123716664,11.3731298368,0.00037306472673,0.0195858981533,0.270098862153,0.821301995896,0.988248461108
