lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words,avg_cluster,transitivity,bppair,tdpair,kgpair,1entropy,2entropy,3entropy,4entropy,5entropy,pctunique1,pctunique2,pctunique3,pctunique4,pctunique5
real,0,0,13237,16637,4.95285503561,5343,0.195364860586,0.302467146844,69,68,1,4.22249746601,7.74993455697,10.5841091225,11.5412218161,11.222238008,0.0,0.0174059517125,0.2376941793,0.663672094329,0.895751450496
0,0,0,12904,15709,4.88953324234,5343,0.194287617004,0.330783645805,67,97,2,4.39877021075,8.01669040497,10.8733089741,11.808577074,11.3996319506,0.0,0.0157215047726,0.282425603593,0.821074302826,0.981471083661
1,0,0,13066,15906,4.87740345857,5343,0.199314257574,0.330025656343,67,90,2,4.37979543332,7.99820869164,10.8796743866,11.8226763091,11.3921473176,0.000187160771102,0.0187160771102,0.287478944413,0.821261463597,0.97791502901
2,0,0,12932,15781,4.88181095108,5343,0.19327940031,0.332994492374,68,100,1,4.39851355624,8.02257268418,10.8852743876,11.8224711087,11.3955767352,0.000187160771102,0.0181545947969,0.2869174621,0.828373572899,0.979037993637
3,0,0,12951,15848,4.88458591958,5343,0.194988842286,0.330626937832,84,99,2,4.36939651784,7.99707860883,10.8755117366,11.8177117423,11.3954812925,0.000187160771102,0.0175931124836,0.2784952274,0.825379000561,0.980722440576
4,0,0,12850,15759,4.87420413754,5343,0.192219698077,0.331561986935,80,80,2,4.40769270816,8.02029822916,10.8815148132,11.8105053251,11.3933175709,0.0,0.0175931124836,0.279056709714,0.813400711211,0.978850832865
5,0,0,12554,15286,4.88983146632,5343,0.197863503385,0.329645586817,60,99,3,4.38322135684,8.00350914888,10.8851949677,11.8234042885,11.4041361789,0.000187160771102,0.0194647201946,0.300767359162,0.826689125959,0.984465655999
6,0,0,12632,15411,4.88491161156,5343,0.193950329139,0.331662170918,75,99,1,4.38139639297,8.02126596885,10.8796214451,11.8221238821,11.3940388114,0.0,0.0192775594235,0.289912034438,0.825753322104,0.979973797492
7,0,0,13094,15905,4.88381085957,5343,0.192870785053,0.333867968286,70,95,2,4.37890531638,8.01868318032,10.9146454301,11.833139452,11.4066675709,0.000187160771102,0.0168444693992,0.289163391353,0.827812090586,0.984465655999
8,0,0,13000,15873,4.87287453228,5343,0.199675005079,0.327275146945,73,92,3,4.36817821948,7.99981291823,10.8756581061,11.8360387152,11.4088312925,0.000187160771102,0.0144113793749,0.279618192027,0.832116788321,0.985588620625
9,0,0,12610,15339,4.89548573966,5343,0.193673521006,0.333799683814,59,93,4,4.39320473702,8.01515858635,10.8905162888,11.8120650101,11.3966515458,0.0,0.0172187909414,0.281115478196,0.821822945911,0.981658244432
10,0,0,12804,15629,4.88139668883,5343,0.199673063356,0.331481464643,65,93,1,4.38608204911,8.00365902794,10.8981897862,11.8193676015,11.4020679,0.0,0.0157215047726,0.285981658244,0.824068875164,0.982406887516
11,0,0,12636,15484,4.88732003644,5343,0.195870446856,0.328534037499,61,84,1,4.36915578012,7.97097222101,10.8660815209,11.8192571509,11.4056741026,0.000374321542205,0.0157215047726,0.287291783642,0.826127643646,0.984278495227
12,0,0,12963,15718,4.88620870367,5343,0.197170442678,0.335976147819,62,101,1,4.35991566432,8.00177954771,10.857685642,11.8213981189,11.4040548365,0.000187160771102,0.0170316301703,0.277372262774,0.824817518248,0.982781209059
13,0,0,12862,15643,4.88539202123,5343,0.193224917569,0.331262820712,57,99,0,4.37942708276,8.00409302481,10.8845001958,11.8294264356,11.4076610392,0.0,0.016470147857,0.286543140558,0.829122215984,0.985401459854
14,0,0,12979,15876,4.88189258429,5343,0.196600832865,0.331370397999,68,85,2,4.39070686084,8.00054824685,10.8899668646,11.816385446,11.4023401277,0.000187160771102,0.0168444693992,0.28860190904,0.822945910537,0.982219726745
