lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words,avg_cluster,transitivity,bppair,tdpair,kgpair,1entropy,2entropy,3entropy,4entropy,5entropy,pctunique1,pctunique2,pctunique3,pctunique4,pctunique5
real,0,0,18508,22523,4.96009179143,6197,0.217540644211,0.3473757662,131,193,120,4.39234187549,8.0054201918,10.8899157885,11.7469455126,11.3675037908,0.000161368404066,0.016943682427,0.285783443602,0.773761497499,0.963369372277
0,0,0,5727,7390,5.04925221006,6197,0.108470826276,0.320334228445,16,30,16,4.90669391231,9.62756334579,12.2317360915,12.1685457661,11.4558409091,0.000161368404066,0.0497014684525,0.731482975633,0.990317895756,1.0
1,0,0,5199,6717,5.05437078667,6197,0.109311581419,0.320293217859,19,24,14,4.92864639596,9.66033302876,12.234343045,12.1741431827,11.4558409091,0.000161368404066,0.0522833629175,0.731482975633,0.994513474262,1.0
2,0,0,5560,7085,5.05147381232,6197,0.106126314578,0.320646362232,13,22,11,4.92630273219,9.64777041961,12.2512426913,12.1719903301,11.4558409091,0.0,0.0482491528159,0.748588026464,0.992899790221,1.0
3,0,0,5518,7079,5.04809247233,6197,0.110306643123,0.318702676438,14,18,12,4.92543226864,9.63385305617,12.2227181041,12.174411237,11.4558409091,0.0,0.050992415685,0.729223817976,0.994997579474,1.0
4,0,0,5674,7244,5.04909943617,6197,0.106478117851,0.316712635205,18,16,11,4.90796474764,9.64689688546,12.2321002251,12.1679526794,11.455128912,0.0,0.0480877844118,0.731482975633,0.990156527352,0.999677263192
5,0,0,5704,7235,5.05097397656,6197,0.107601661001,0.317125576954,11,26,15,4.92177762321,9.62403281157,12.2253085263,12.1698374776,11.4558409091,0.0,0.0482491528159,0.727126028724,0.99128610618,1.0
6,0,0,5729,7360,5.04712967905,6197,0.116253950223,0.327528345758,12,21,17,4.90525247014,9.63088178132,12.2354404114,12.175272378,11.4544169148,0.000161368404066,0.0453445215427,0.730030659997,0.99564305309,0.999354526384
7,0,0,5877,7531,5.04579143597,6197,0.113464604628,0.31847761089,16,26,19,4.88515600323,9.59635328172,12.217158908,12.1672540546,11.4544169148,0.000161368404066,0.0519606261094,0.716798450863,0.989349685332,0.999354526384
8,0,0,5893,7580,5.05011468199,6197,0.113038165032,0.325861423858,17,23,23,4.89734549191,9.61845315445,12.2069351248,12.170105532,11.4558409091,0.0,0.0538970469582,0.721155397773,0.991770211393,1.0
9,0,0,5582,7129,5.05193275907,6197,0.104836724519,0.320524050729,21,28,11,4.90383672816,9.64131917877,12.2583008427,12.1724209006,11.455128912,0.0,0.0477650476037,0.749556236889,0.993222527029,0.999677263192
10,0,0,6002,7762,5.04256266152,6197,0.110943108376,0.314976098487,8,32,18,4.89249245433,9.59672022395,12.2357319474,12.1689763366,11.4558409091,0.0,0.0532515733419,0.735194448927,0.990640632564,1.0
11,0,0,5588,7163,5.05012806859,6197,0.110534358851,0.318713487508,17,36,16,4.91051192643,9.62997247787,12.2395381075,12.1737126122,11.4558409091,0.0,0.048571889624,0.740358237857,0.994190737454,1.0
12,0,0,5515,7120,5.04965188074,6197,0.106937119636,0.314116534937,15,33,11,4.89300539287,9.61325346546,12.2241257342,12.1698374776,11.4558409091,0.0,0.0476036791996,0.731644344037,0.99128610618,1.0
13,0,0,5747,7371,5.04802772703,6197,0.109211593226,0.31530161844,14,22,8,4.89962625551,9.62241830995,12.2333311043,12.1715597596,11.4558409091,0.0,0.0472809423915,0.732773922866,0.992577053413,1.0
14,0,0,5545,7146,5.05178008935,6197,0.10656583384,0.319545590745,12,28,14,4.90960009893,9.64723394209,12.2304694991,12.1741431827,11.4558409091,0.0,0.0519606261094,0.734226238503,0.994513474262,1.0
15,0,0,5785,7446,5.04795334547,6197,0.110891209904,0.312854741663,15,29,23,4.88967765385,9.59008346186,12.2174482476,12.1715597596,11.4558409091,0.0,0.0506696788769,0.72341455543,0.992577053413,1.0
16,0,0,5955,7561,5.04872935143,6197,0.110613119631,0.317943598702,12,24,21,4.91406181582,9.62100594632,12.2372874252,12.1688138205,11.4558409091,0.0,0.0487332580281,0.733580764886,0.990802000968,1.0
17,0,0,5693,7300,5.04925413732,6197,0.106088065442,0.317028251501,17,27,14,4.91907963439,9.66484670702,12.2434635622,12.1728514712,11.4558409091,0.0,0.0501855736647,0.745522026787,0.993545263837,1.0
18,0,0,5611,7186,5.04946551013,6197,0.107030641352,0.310601971,13,31,14,4.90440346029,9.61452294574,12.246855422,12.1724209006,11.455128912,0.0,0.0490559948362,0.746490237212,0.993222527029,0.999677263192
19,0,0,5379,6919,5.04835249527,6197,0.108027119444,0.312208827282,16,26,14,4.91177432717,9.60764904865,12.2431878679,12.1670915384,11.4558409091,0.0,0.0498628368565,0.740842343069,0.989511053736,1.0
20,0,0,5557,7126,5.04841458408,6197,0.107663903123,0.322020136408,14,18,12,4.89757148458,9.64050282083,12.2330237266,12.1676846251,11.4558409091,0.0,0.0535743101501,0.723898660642,0.98967242214,1.0
21,0,0,5670,7371,5.04763623416,6197,0.110469349829,0.321114003495,11,31,7,4.92068375845,9.65029440442,12.2416538871,12.1694069071,11.4544169148,0.0,0.0513151524931,0.741165079877,0.990963369372,0.999354526384
