lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words,avg_cluster,transitivity,bppair,tdpair,kgpair,1entropy,2entropy,3entropy,4entropy,5entropy,pctunique1,pctunique2,pctunique3,pctunique4,pctunique5
real,0,0,13237,16637,4.95285503561,5343,0.195364860586,0.302467146844,69,68,1,4.22249746601,7.74993455697,10.5841091225,11.5412218161,11.222238008,0.0,0.0174059517125,0.2376941793,0.663672094329,0.895751450496
0,0,0,12071,15586,4.96035492017,5343,0.20518392735,0.29812934383,86,61,4,4.26403000246,7.77985121895,10.4757042284,11.4153955422,11.2349700231,0.000187160771102,0.0102938424106,0.187535092645,0.601534718323,0.903986524424
1,0,0,11801,15299,4.96004135055,5343,0.193587008078,0.295095828636,67,71,1,4.24950263967,7.77243557194,10.4628575973,11.4061483717,11.2145030604,0.000187160771102,0.0117911285794,0.176679767921,0.59423544825,0.895564289725
2,0,0,11665,15187,4.95996392163,5343,0.20176914975,0.294453075025,68,71,1,4.24197642709,7.74718809534,10.4665298197,11.3977609329,11.2028677692,0.000187160771102,0.0144113793749,0.191278308067,0.591802358226,0.892382556616
3,0,0,11857,15321,4.95794593471,5343,0.194683359828,0.296775159445,63,58,2,4.23892853076,7.76235761612,10.4667584322,11.4019668878,11.1903344524,0.0,0.0112296462661,0.180422983343,0.594048287479,0.886954894254
4,0,0,12061,15522,4.96144221844,5343,0.197031514635,0.301355223329,72,76,1,4.25324661441,7.7874042935,10.4886535831,11.4119911382,11.1965987184,0.0,0.0104810031817,0.187909414187,0.597978663672,0.889013662736
5,0,0,12060,15615,4.95012147932,5343,0.201617152441,0.297362354218,70,77,3,4.24675772749,7.759963861,10.4537328667,11.404051166,11.2219876935,0.0,0.0123526108928,0.18510200262,0.600224592925,0.899494665918
6,0,0,11878,15418,4.96690281437,5343,0.19530515603,0.295093029426,72,72,3,4.23029876106,7.76409343236,10.4441856232,11.3930068667,11.2142401481,0.0,0.0116039678083,0.177054089463,0.588246303575,0.897435897436
7,0,0,11862,15331,4.95610207528,5343,0.205824796526,0.296388760219,78,70,0,4.2450166515,7.76777362468,10.4898661759,11.4060185092,11.2277576178,0.0,0.0123526108928,0.181920269512,0.601534718323,0.901366273629
8,0,0,11921,15433,4.95433158064,5343,0.199858088318,0.294371738445,68,71,2,4.25291495285,7.78031922262,10.4908401082,11.4073946598,11.2082340096,0.000374321542205,0.0112296462661,0.177989893318,0.594796930563,0.896312932809
9,0,0,12014,15474,4.95638572441,5343,0.204009551458,0.297154435733,68,83,2,4.25491148284,7.75808066128,10.478633118,11.3978005381,11.2098220471,0.000187160771102,0.0125397716639,0.18341755568,0.592363840539,0.893692682014
10,0,0,11963,15440,4.95835417082,5343,0.203188354095,0.29906320887,68,64,1,4.22921013061,7.7466931405,10.4511906956,11.3797556576,11.2040974517,0.000187160771102,0.0140370578327,0.183979037994,0.588620625117,0.891446752761
11,0,0,12060,15572,4.95408780216,5343,0.19745717616,0.302883553381,69,79,2,4.25089901607,7.75665181912,10.4628131517,11.4082697632,11.224659857,0.0,0.0159086655437,0.179861501029,0.597042859817,0.901927755942
12,0,0,12088,15581,4.96014729854,5343,0.202978629459,0.302504292831,72,71,3,4.25898436411,7.76896721572,10.4844572677,11.4123923506,11.2122438961,0.0,0.0119782893506,0.190903986524,0.60097323601,0.895751450496
13,0,0,11850,15305,4.95850538495,5343,0.195635731678,0.300028462323,63,73,2,4.2512538444,7.75106785347,10.4498619231,11.3803227098,11.193006616,0.000374321542205,0.0138498970616,0.178925697174,0.581321355044,0.888639341194
14,0,0,12040,15459,4.96001717591,5343,0.196930215621,0.296236229047,65,66,3,4.22328287088,7.7514445266,10.4418195421,11.3966339448,11.2070277427,0.0,0.0129140932061,0.184353359536,0.600598914468,0.895189968183
15,0,0,11831,15384,4.95620108621,5343,0.203760611703,0.299180351642,63,57,3,4.24868433016,7.76421227994,10.4708885554,11.3865847167,11.2165202361,0.0,0.0136627362905,0.181358787198,0.587871982033,0.898933183605
16,0,0,11785,15436,4.96152392172,5343,0.194578091716,0.294501025409,67,68,2,4.25764350248,7.77628263359,10.4801694375,11.397993403,11.2116180983,0.000187160771102,0.0142242186038,0.179487179487,0.586749017406,0.892195395845
