lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words,avg_cluster,transitivity,bppair,tdpair,kgpair,1entropy,2entropy,3entropy,4entropy,5entropy,pctunique1,pctunique2,pctunique3,pctunique4,pctunique5
real,0,0,13237,16637,4.95285503561,5343,0.195364860586,0.302467146844,69,68,1,4.22249746601,7.74993455697,10.5841091225,11.5412218161,11.222238008,0.0,0.0174059517125,0.2376941793,0.663672094329,0.895751450496
0,0,0,12612,16029,4.93714320069,5343,0.202009531509,0.305736849484,69,73,3,4.23317409315,7.72965605379,10.4705751272,11.6149703002,11.3338895191,0.0,0.014598540146,0.201759311248,0.706906232454,0.950963877971
1,0,0,12713,16288,4.92870372842,5343,0.208173704556,0.307949156535,81,77,3,4.21000162875,7.69706595871,10.456945496,11.6005317062,11.3114497202,0.000374321542205,0.014598540146,0.194460041175,0.701478570092,0.937675463223
2,0,0,12602,16311,4.93087215868,5343,0.20317664038,0.299087995293,84,86,1,4.20560643669,7.69217616892,10.426449451,11.5810018563,11.3194647085,0.000187160771102,0.0138498970616,0.187909414187,0.690810406139,0.944974733296
3,0,0,12623,16226,4.93219699908,5343,0.205661799344,0.301537012678,101,66,5,4.22730347873,7.70472530107,10.4532747812,11.6089077281,11.3350738727,0.000561482313307,0.0121654501217,0.194085719633,0.70634475014,0.950028074116
4,0,0,12531,16212,4.93713002727,5343,0.206018660161,0.301951418299,71,62,3,4.23018415622,7.68727747879,10.4575396348,11.6024952221,11.3244320498,0.000187160771102,0.0116039678083,0.193337076549,0.695676586188,0.944413250983
5,0,0,12853,16355,4.9333690137,5343,0.205121601465,0.310269791058,80,55,3,4.22078085721,7.71141890162,10.4473712439,11.5954776773,11.3394013159,0.0,0.0136627362905,0.198016095826,0.695302264645,0.951525360284
6,0,0,13001,16601,4.93696430835,5343,0.21287712654,0.309793060252,76,80,3,4.19686975941,7.69517250651,10.4616337295,11.5974054252,11.3118032903,0.000748643084409,0.0134755755194,0.195021523489,0.698483997754,0.939172749392
7,0,0,12677,16310,4.93001581582,5343,0.205723526119,0.309254103386,74,74,3,4.19196964583,7.69681271264,10.4552235599,11.5970936526,11.3218193154,0.000187160771102,0.0140370578327,0.192401272693,0.702975856261,0.944226090211
8,0,0,12881,16459,4.93169115348,5343,0.208534742881,0.309991523785,88,74,2,4.19403729501,7.69063709701,10.4376480093,11.5946174291,11.3257430747,0.000561482313307,0.0125397716639,0.195583005802,0.698671158525,0.946659180236
9,0,0,12902,16558,4.93408269115,5343,0.206059881201,0.298337392882,97,86,1,4.2258886008,7.68510046258,10.4339004805,11.6101086297,11.3452666829,0.000187160771102,0.0114168070372,0.190903986524,0.7046603032,0.953584128767
10,0,0,13199,16923,4.92762371758,5343,0.20553087529,0.302028881106,84,77,1,4.21792949846,7.66080533864,10.4011971348,11.569108238,11.3219006578,0.000187160771102,0.0117911285794,0.1884708965,0.689687441512,0.945161894067
