lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words,avg_cluster,transitivity,bppair,tdpair,kgpair,1entropy,2entropy,3entropy,4entropy,5entropy,pctunique1,pctunique2,pctunique3,pctunique4,pctunique5
real,0,0,4151,5409,5.53132322487,4121,0.156110082155,0.355445484381,11,14,11,4.41422668941,7.7575983101,10.3027715777,11.4095701224,11.3375650405,0.000242659548653,0.0211113807328,0.281242416889,0.711963115749,0.917738413007
0,0,0,3677,5011,5.56725933709,4121,0.143334215573,0.323750243143,14,16,8,4.44410241671,7.77997401587,10.1794813003,11.1758882365,11.1991997187,0.0,0.0155302111138,0.202135404028,0.553506430478,0.830866294589
1,0,0,3555,4960,5.56594249675,4121,0.148458464217,0.311274105818,12,15,13,4.41339059149,7.76063016863,10.1662864869,11.1635138067,11.1902805064,0.0,0.0169861684057,0.198010191701,0.550109196797,0.830380975491
2,0,0,3505,4991,5.56340081468,4121,0.142929291804,0.310557982362,19,10,10,4.44885982834,7.74296823241,10.13549034,11.1721187037,11.1946159584,0.0,0.0172288279544,0.192914341179,0.5496238777,0.825770444067
3,0,0,3566,4900,5.57690611431,4121,0.13918852395,0.315523125809,17,18,14,4.41646113115,7.77256488257,10.1760792183,11.1784302016,11.2052739005,0.000485319097306,0.0145595729192,0.200436787188,0.558844940548,0.840330016986
4,0,0,3710,5204,5.56998642991,4121,0.149058179182,0.319491776559,12,18,17,4.42342310592,7.75799883017,10.1467272049,11.1634759782,11.1630458701,0.000242659548653,0.0172288279544,0.188546469304,0.547439941762,0.817277359864
5,0,0,3601,4949,5.55937608225,4121,0.138759452321,0.325351943208,14,18,20,4.43642260661,7.77618250419,10.1821982856,11.1733951752,11.1940717297,0.000242659548653,0.0150448920165,0.195826255763,0.548167920408,0.828682358651
6,0,0,3643,5055,5.56720844926,4121,0.149063386,0.31749589721,19,22,16,4.40738019743,7.74133168147,10.148218663,11.1618328554,11.1652888249,0.000485319097306,0.0155302111138,0.200922106285,0.552050473186,0.817520019413
7,0,0,3518,4936,5.56727606411,4121,0.142953885058,0.333779843984,13,12,9,4.41620981228,7.7649856366,10.1684613256,11.1727131884,11.1860778009,0.000485319097306,0.0143169133705,0.195583596215,0.552293132735,0.826498422713
8,0,0,3588,4997,5.56178630411,4121,0.148261466208,0.312858984879,10,12,19,4.40885143896,7.75371966844,10.157342485,11.1838053544,11.1999375491,0.000485319097306,0.0140742538219,0.198495510798,0.561028876486,0.829652996845
9,0,0,3472,4832,5.57894681044,4121,0.142601635851,0.320060105184,13,14,12,4.44325783,7.78512918129,10.1703668224,11.1846040754,11.1910534267,0.0,0.0140742538219,0.195826255763,0.561756855132,0.827711720456
10,0,0,3717,5127,5.56640555243,4121,0.144057005463,0.315454714525,6,18,18,4.40267574896,7.73815811843,10.1235056263,11.1403465704,11.1769056183,0.000242659548653,0.0157728706625,0.185391895171,0.534093666586,0.821402572191
11,0,0,3652,5037,5.56601611919,4121,0.138931627306,0.313089622642,12,10,15,4.39913134433,7.75327795001,10.1394564105,11.1510398602,11.208649421,0.000485319097306,0.0143169133705,0.182965299685,0.541373453045,0.835234166464
12,0,0,3435,4849,5.57022956064,4121,0.13624553858,0.309233523745,13,16,19,4.47093596915,7.79948856617,10.2033868511,11.1853198498,11.1964101071,0.000242659548653,0.0131036156273,0.199708808542,0.553749090027,0.831594273235
