lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words,avg_cluster,transitivity,bppair,tdpair,kgpair,1entropy,2entropy,3entropy,4entropy,5entropy,pctunique1,pctunique2,pctunique3,pctunique4,pctunique5
real,0,0,6331,8238,5.4332109274,5930,0.120706903179,0.323602440409,50,38,30,4.31424865059,7.7596482732,10.4730526372,11.7684515729,11.7249539607,0.0,0.014502529511,0.23305227656,0.694603709949,0.923102866779
0,0,0,2933,3957,5.52544997763,5930,0.0631117421799,0.32347083926,7,16,4,4.66189233038,9.19221230463,11.992617786,12.2823498838,11.8661197933,0.000168634064081,0.0342327150084,0.634738617201,0.977571669477,1.0
1,0,0,2908,3975,5.52550811358,5930,0.0641499429883,0.332454005867,8,12,1,4.67236593655,9.17599099111,11.9885503231,12.2861427715,11.8655840312,0.0,0.0360876897133,0.630691399663,0.981112984823,0.999662731872
2,0,0,2994,4142,5.52309746275,5930,0.0639721483581,0.312545418511,8,10,1,4.65691851669,9.18109122629,11.9899213219,12.2836811584,11.8650482691,0.0,0.0335581787521,0.625801011804,0.978414839798,0.999325463744
3,0,0,3042,4171,5.52393702091,5930,0.0664199451819,0.329523366855,7,8,5,4.64493336384,9.17651357974,11.9841810438,12.2798361101,11.8661197933,0.000168634064081,0.0313659359191,0.640640809444,0.975716694772,1.0
4,0,0,3019,4091,5.52404982285,5930,0.066396751729,0.326309306469,4,18,4,4.66445510466,9.18758112395,11.9726018303,12.2872286555,11.8655840312,0.0,0.0318718381113,0.631534569983,0.981450252951,0.999662731872
5,0,0,3265,4436,5.52104694762,5930,0.0695477855035,0.340666642721,6,11,3,4.66061014735,9.1574508983,11.9851017925,12.2861427715,11.8661197933,0.000168634064081,0.0362563237774,0.633726812816,0.981112984823,1.0
6,0,0,2916,3972,5.52406745704,5930,0.0642093281307,0.319570423046,4,10,3,4.66171902551,9.17674606537,11.9707041516,12.2809219941,11.8650482691,0.0,0.0367622259696,0.621416526138,0.976053962901,0.999325463744
7,0,0,3068,4165,5.51976175639,5930,0.0701582203934,0.324569457819,9,11,5,4.63775192555,9.13232153089,11.9553566234,12.2801336614,11.8661197933,0.0,0.0340640809444,0.622765598651,0.975379426644,1.0
8,0,0,3021,4114,5.51941709328,5930,0.0709266905649,0.318558207501,6,14,6,4.65511452523,9.15664669484,11.9654290566,12.2784082204,11.8650482691,0.0,0.0384485666105,0.620404721754,0.974198988196,0.999325463744
9,0,0,3187,4301,5.5193223806,5930,0.0703312522662,0.32782580593,13,13,4,4.65850206822,9.17080803952,11.9771211198,12.2816581662,11.8639767448,0.0,0.0332209106239,0.632377740304,0.977571669477,0.998650927487
10,0,0,3107,4266,5.52456701661,5930,0.0664724791556,0.333010999637,3,10,6,4.64191486399,9.1710364311,11.9783204916,12.2819557174,11.8634409827,0.0,0.0327150084317,0.623946037099,0.977234401349,0.998313659359
11,0,0,3183,4297,5.52272742916,5930,0.0694672824181,0.336717463362,4,9,5,4.64677478828,9.1407773831,11.976691889,12.2821044931,11.8650482691,0.0,0.0320404721754,0.62478920742,0.977065767285,0.999325463744
12,0,0,2968,4044,5.5245754924,5930,0.0712986973156,0.332346808368,4,12,5,4.66453398345,9.16667263387,11.998475166,12.2806244428,11.8650482691,0.0,0.0306913996627,0.640978077572,0.976391231029,0.999325463744
13,0,0,2996,4056,5.52568997328,5930,0.0676389744787,0.337235891338,10,10,2,4.64975419178,9.16263467274,11.9676861247,12.279739495,11.8661197933,0.0,0.0315345699831,0.615851602024,0.975042158516,1.0
14,0,0,3007,4063,5.52423264959,5930,0.0645521516321,0.329634479238,4,11,9,4.6522951425,9.17675366243,11.9837195196,12.2844694911,11.8661197933,0.0,0.0347386172007,0.634738617201,0.979089376054,1.0
15,0,0,2793,3785,5.52459295594,5930,0.0607307363234,0.337012249021,10,9,6,4.65636577557,9.17808513424,11.9817693157,12.2873252706,11.8650482691,0.0,0.0350758853288,0.631197301855,0.982124789207,0.999325463744
16,0,0,3102,4200,5.51794782384,5930,0.0665393843404,0.323053589484,6,15,7,4.65691319869,9.15844513261,11.9644927758,12.2769803307,11.8645125069,0.000168634064081,0.0337268128162,0.626475548061,0.973355817875,0.998988195616
17,0,0,2881,3901,5.52281349539,5930,0.0633864679572,0.329466414944,9,9,3,4.6645450669,9.17892389614,11.9842552979,12.2860461565,11.8650482691,0.0,0.0323777403035,0.631028667791,0.980438448567,0.999325463744
18,0,0,3034,4157,5.52045853448,5930,0.067435115231,0.331302264991,7,10,8,4.6459273422,9.1526864911,11.9674043313,12.278556996,11.8655840312,0.000168634064081,0.035413153457,0.619392917369,0.974030354132,0.999662731872
19,0,0,3223,4407,5.51737038941,5930,0.0693135394765,0.321782680103,5,12,3,4.62669236812,9.1289828344,11.9665052281,12.2792931682,11.8650482691,0.0,0.0345699831366,0.626644182125,0.975548060708,0.999325463744
20,0,0,3020,4130,5.52885513995,5930,0.0657791317045,0.320549767236,7,15,6,4.67069559253,9.21699263754,11.9986436116,12.2852578238,11.8655840312,0.0,0.0355817875211,0.643170320405,0.97976391231,0.999662731872
21,0,0,3067,4191,5.52268635856,5930,0.0659720336473,0.31914073376,7,12,9,4.66198310389,9.1574256241,11.9542044857,12.2794419438,11.8655840312,0.000168634064081,0.0322091062395,0.616863406408,0.975379426644,0.999662731872
22,0,0,3164,4349,5.52245125497,5930,0.0725714008758,0.321349436071,11,15,3,4.66604251849,9.19714926119,11.9791992796,12.2790477775,11.8655840312,0.0,0.031197301855,0.630354131535,0.975042158516,0.999662731872
23,0,0,3195,4291,5.52065677692,5930,0.0692445680191,0.328177425141,5,8,7,4.64245597085,9.14413210372,11.9575198075,12.2843207155,11.8661197933,0.000168634064081,0.0352445193929,0.616357504216,0.979258010118,1.0
24,0,0,3109,4284,5.51841990821,5930,0.0655955733445,0.32058555574,7,8,5,4.65452549641,9.1365183877,11.9508831709,12.2791965531,11.8639767448,0.0,0.0335581787521,0.618718381113,0.974873524452,0.998650927487
25,0,0,3039,4171,5.523382966,5930,0.0670261860875,0.321086261981,6,17,10,4.67007840833,9.17705317644,11.9855409193,12.2800815009,11.8634409827,0.0,0.0306913996627,0.62563237774,0.976222596965,0.998313659359
26,0,0,2863,3936,5.51714956382,5930,0.0657204689502,0.324289772727,10,11,1,4.61868862317,9.15064609025,11.9622817792,12.2824986594,11.8655840312,0.000168634064081,0.0349072512648,0.617032040472,0.977403035413,0.999662731872
27,0,0,2811,3777,5.52344252406,5930,0.0628664007216,0.316501275872,8,10,3,4.65664880804,9.17137871465,11.9825681606,12.2857486052,11.8645125069,0.0,0.0367622259696,0.632040472175,0.981450252951,0.998988195616
28,0,0,3025,4093,5.52259409192,5930,0.0686265021864,0.329145904976,5,20,7,4.65877863012,9.17762564575,11.9778242823,12.2839265491,11.8661197933,0.0,0.0330522765599,0.622259696459,0.97892074199,1.0
29,0,0,3029,4132,5.52458994106,5930,0.0664538152171,0.326924723816,11,14,3,4.66095376186,9.17592670544,11.9725967592,12.2788468413,11.8655840312,0.0,0.0335581787521,0.618718381113,0.976053962901,0.999662731872
