lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words,avg_cluster,transitivity,bppair,tdpair,kgpair,1entropy,2entropy,3entropy,4entropy,5entropy,pctunique1,pctunique2,pctunique3,pctunique4,pctunique5
real,0,0,13237,16637,4.95285503561,5343,0.195364860586,0.302467146844,69,68,1,4.22249746601,7.74993455697,10.5841091225,11.5412218161,11.222238008,0.0,0.0174059517125,0.2376941793,0.663672094329,0.895751450496
0,0,0,3618,4936,5.11451464363,5343,0.0920382269247,0.309900158262,8,8,0,4.67860579298,9.19268521226,11.8934939431,12.0670355097,11.4365106605,0.0,0.0464158712334,0.663672094329,0.982594048287,0.999625678458
1,0,0,3662,4988,5.11166077471,5343,0.091840307638,0.31026867869,4,7,1,4.70842672663,9.21361871449,11.8980637516,12.0667496712,11.437231901,0.0,0.0467901927756,0.664607898185,0.982032565974,1.0
2,0,0,3543,4844,5.1127394542,5343,0.0915539748417,0.307478374675,8,15,0,4.68511404884,9.21007999392,11.894816283,12.0658313976,11.4365106605,0.0,0.0467901927756,0.666666666667,0.98128392289,0.999625678458
3,0,0,3264,4560,5.1137771419,5343,0.0906493832625,0.30477980666,1,13,0,4.71614315355,9.24053177649,11.9082681324,12.0665763729,11.43578942,0.0,0.0490361220288,0.673217293655,0.982219726745,0.999251356916
4,0,0,3466,4653,5.11611192172,5343,0.0944543548899,0.302636793882,5,9,0,4.71806786382,9.2444762603,11.8918966432,12.0704227658,11.4365106605,0.0,0.0464158712334,0.667415309751,0.985027138312,0.999625678458
5,0,0,3347,4535,5.11951928481,5343,0.0876846979204,0.305641978175,7,14,1,4.72223917058,9.22608325773,11.9071985468,12.0697903307,11.437231901,0.0,0.0509077297398,0.674340258282,0.984839977541,1.0
6,0,0,3556,4761,5.11048658787,5343,0.0888837921483,0.322777150234,7,8,0,4.68176602921,9.19092438999,11.8732115568,12.0681270817,11.437231901,0.0,0.0509077297398,0.661613325847,0.983155530601,1.0
7,0,0,3342,4586,5.11557314255,5343,0.0836237915459,0.30503972909,8,15,1,4.72217326461,9.23528974175,11.9004056539,12.0722593131,11.437231901,0.0,0.0462287104623,0.66049036122,0.986524424481,1.0
8,0,0,3378,4577,5.11560481483,5343,0.0901069004846,0.31506043185,6,12,0,4.71405992177,9.21840146187,11.8823423015,12.0651989624,11.43578942,0.0,0.0462287104623,0.663297772787,0.981096762119,0.999251356916
