lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words,avg_cluster,transitivity,bppair,tdpair,kgpair,1entropy,2entropy,3entropy,4entropy,5entropy,pctunique1,pctunique2,pctunique3,pctunique4,pctunique5
real,0,0,6327,8234,5.43207877034,5922,0.120814080289,0.323639675012,50,38,30,4.31314892224,7.75794750265,10.4718348039,11.7658654656,11.7222944995,0.0,0.0143532590341,0.233198243837,0.694360013509,0.922661263087
0,0,0,8547,10927,5.40633265384,5922,0.134076799311,0.324964205709,60,49,45,4.35960743657,7.86479093075,10.6931897109,11.9090832046,11.7991032073,0.00016886187099,0.0126646403242,0.241810199257,0.743667679838,0.961330631543
1,0,0,8315,10724,5.39936605358,5922,0.136213403051,0.321069380754,57,66,35,4.38909455459,7.9262949194,10.7492272263,11.9304873068,11.8083211601,0.0,0.0116514690983,0.251773049645,0.753123944613,0.965721040189
2,0,0,8470,10921,5.4019024895,5922,0.137325189152,0.325535719123,61,56,34,4.3879610939,7.9164689745,10.714924707,11.9103235489,11.8004659529,0.0,0.0130023640662,0.242823370483,0.746369469774,0.963525835866
3,0,0,8532,11000,5.40295342008,5922,0.135254796787,0.315002932235,61,61,37,4.37314680526,7.90126615807,10.7209751059,11.9211384717,11.7963056055,0.0,0.0128335021952,0.245187436677,0.746707193516,0.961499493414
4,0,0,8337,10765,5.40482587321,5922,0.138598239283,0.319692572137,43,57,35,4.38028347268,7.8963667555,10.6916842038,11.9248907666,11.7964103157,0.0,0.0133400878082,0.23893954745,0.759878419453,0.962006079027
5,0,0,8312,10642,5.40936925856,5922,0.139009069136,0.318142952378,60,64,37,4.37763178758,7.90315182319,10.7105277234,11.9056916851,11.7940991778,0.00016886187099,0.0130023640662,0.240121580547,0.74062816616,0.957953394124
6,0,0,8440,10785,5.40054868558,5922,0.139580451154,0.321833803821,60,63,36,4.39280891458,7.92813628668,10.7015150105,11.9057159553,11.7946356585,0.00016886187099,0.0131712259372,0.242823370483,0.743329956096,0.95896656535
7,0,0,8316,10679,5.39835476462,5922,0.136683141144,0.325160708406,65,54,41,4.37639007437,7.90129323426,10.7597129789,11.9306992786,11.7967815812,0.00016886187099,0.0128335021952,0.241303613644,0.750084430935,0.959642012834
8,0,0,8320,10725,5.39703022134,5922,0.139536243207,0.316668557973,66,54,40,4.37046947816,7.8952875839,10.7059370882,11.9254305502,11.8004996699,0.0,0.0146909827761,0.24569402229,0.755150287065,0.964876730834
9,0,0,8356,10776,5.39834050504,5922,0.137731141631,0.323982188295,62,54,39,4.37495938035,7.9176231777,10.7278578225,11.9397244173,11.8107300791,0.0,0.0151975683891,0.242823370483,0.762580209389,0.968422830125
10,0,0,8369,10755,5.3959835116,5922,0.140684169497,0.317244864549,59,55,41,4.37398680156,7.90452702079,10.7008247365,11.9182523963,11.7992614934,0.0,0.0146909827761,0.243329956096,0.75599459642,0.962850388382
11,0,0,8356,10780,5.3996797642,5922,0.14368404205,0.314628207799,73,56,37,4.36760236356,7.89862902944,10.7109276186,11.9274094517,11.805102276,0.00016886187099,0.0111448834853,0.243836541709,0.756163458291,0.964370145221
12,0,0,8383,10755,5.40439757266,5922,0.142412040655,0.324237323795,61,62,35,4.39452634995,7.93519729518,10.7399001377,11.9220213627,11.7975810581,0.0,0.0146909827761,0.247889226613,0.750591016548,0.962006079027
13,0,0,8316,10760,5.39475810088,5922,0.138300592732,0.314780269836,64,55,36,4.38543290249,7.91259942795,10.7550447854,11.945030494,11.809859609,0.00016886187099,0.0131712259372,0.243498817967,0.755488010807,0.96757852077
14,0,0,8464,10920,5.40160919859,5922,0.139485057443,0.318409067204,62,58,47,4.36094961915,7.88633611682,10.6827863325,11.9263181506,11.7955771217,0.00016886187099,0.0126646403242,0.238264099966,0.751941911516,0.961668355285
15,0,0,8704,11124,5.40225692546,5922,0.141616191638,0.32518546825,63,61,38,4.37914801011,7.91111217279,10.6827704783,11.920763265,11.8044948021,0.0,0.0130023640662,0.237926376224,0.751773049645,0.964876730834
16,0,0,8223,10658,5.39559262817,5922,0.14113112454,0.320046817555,51,54,36,4.37869136169,7.90550798379,10.6943638444,11.9119211618,11.7897363391,0.0,0.0124957784532,0.253292806484,0.751097602161,0.957446808511
17,0,0,8329,10717,5.40241246889,5922,0.141896717167,0.318868430785,72,61,39,4.37675464595,7.8946749345,10.6997402461,11.9113205948,11.8024093843,0.000337723741979,0.0136778115502,0.246707193516,0.750759878419,0.964370145221
18,0,0,8666,11135,5.39470573972,5922,0.144990196259,0.31868941555,63,57,35,4.37187110186,7.90518677645,10.6987682514,11.9094340429,11.7934917039,0.0,0.0111448834853,0.246031746032,0.74907125971,0.959135427221
19,0,0,8541,10901,5.39923355362,5922,0.136721131158,0.320728850923,62,64,37,4.37659991661,7.89105013293,10.7285016341,11.9117115071,11.7987250127,0.000337723741979,0.0119891928403,0.250591016548,0.735731171901,0.961161769672
20,0,0,8316,10774,5.39861925119,5922,0.140237153529,0.320793191702,55,55,44,4.38181594614,7.9303264695,10.7409327123,11.9301729732,11.7926212338,0.00016886187099,0.0111448834853,0.239277271192,0.755150287065,0.95896656535
21,0,0,8292,10634,5.3968194078,5922,0.137396216718,0.319804592938,57,58,45,4.3764099764,7.9148387686,10.7296786599,11.9386904581,11.8056282684,0.0,0.0133400878082,0.246369469774,0.758865248227,0.966396487673
22,0,0,8132,10479,5.40093586152,5922,0.135262134965,0.32217042047,62,57,33,4.38394031896,7.88526348973,10.7179273334,11.9259710473,11.8010734267,0.0,0.0124957784532,0.242485646741,0.748902397839,0.962343802769
