lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words
real,0,0,18502,22427,4.85564857667,6104
0,0,0,17762,22364,4.84036152858,6104
1,0,0,18015,22611,4.83980618646,6104
2,0,0,17905,22507,4.84500575421,6104
3,0,0,17981,22546,4.84112533874,6104
4,0,0,18071,22609,4.83698480798,6104
5,0,0,17865,22387,4.84503941619,6104
6,0,0,18279,22887,4.83888609237,6104
7,0,0,17906,22369,4.84327487352,6104
8,0,0,17818,22436,4.84208365823,6104
9,0,0,17854,22493,4.84319938908,6104
10,0,0,17844,22371,4.84010726521,6104
11,0,0,17781,22346,4.84145626767,6104
12,0,0,17984,22510,4.84139425876,6104
13,0,0,17671,22259,4.84291962421,6104
14,0,0,18089,22660,4.84170714873,6104
15,0,0,18020,22608,4.8418615536,6104
16,0,0,17982,22569,4.8401863467,6104
17,0,0,18202,22797,4.8414331821,6104
18,0,0,17646,22141,4.84430083909,6104
19,0,0,18000,22590,4.84102644661,6104
20,0,0,17961,22548,4.84103847258,6104
21,0,0,17778,22422,4.83967084061,6104
22,0,0,17981,22597,4.83982814459,6104
23,0,0,17782,22351,4.8403006471,6104
24,0,0,17916,22502,4.83804395234,6104
25,0,0,18121,22713,4.84241507034,6104
26,0,0,17849,22405,4.84413918643,6104
27,0,0,17848,22364,4.84185167512,6104
28,0,0,18034,22704,4.84206110954,6104
29,0,0,17631,22199,4.84086624351,6104
