lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words
real,0,0,18502,22427,4.85564857667,6104
0,0,0,16031,19065,4.85530658815,6104
1,0,0,15834,18787,4.86031427725,6104
2,0,0,16022,19027,4.85521000458,6104
3,0,0,15610,18577,4.8582738352,6104
4,0,0,16049,19184,4.85290053513,6104
5,0,0,15538,18547,4.86371139905,6104
6,0,0,15884,18904,4.85655809435,6104
7,0,0,15698,18710,4.86003011002,6104
8,0,0,15599,18675,4.85460446477,6104
9,0,0,15569,18547,4.85524624355,6104
10,0,0,15997,19056,4.85566296489,6104
11,0,0,15755,18823,4.85551570044,6104
12,0,0,15850,18870,4.85578580158,6104
13,0,0,15649,18592,4.85810531056,6104
14,0,0,15819,18858,4.8562888522,6104
15,0,0,15509,18558,4.8570453072,6104
16,0,0,16096,19106,4.85588045241,6104
17,0,0,15839,18883,4.8567074526,6104
18,0,0,15498,18540,4.86058615008,6104
19,0,0,15731,18824,4.85617251168,6104
20,0,0,15520,18527,4.86002914365,6104
21,0,0,15777,18737,4.85541482188,6104
22,0,0,15761,18765,4.85888055613,6104
23,0,0,15645,18593,4.8553101852,6104
24,0,0,15728,18686,4.85871122618,6104
25,0,0,16182,19194,4.85553008866,6104
26,0,0,16349,19400,4.8512926522,6104
27,0,0,16130,19170,4.8567890574,6104
28,0,0,15658,18640,4.85766153079,6104
29,0,0,16370,19483,4.85245960079,6104
