lexicon,lev, length_count, neighbors
real,1,2,1067
real,1,3,11138
real,1,4,5187
real,1,5,978
real,1,6,111
real,1,7,19
real,1,8,2
real,2,2,10409
real,2,3,147601
real,2,4,48441
real,2,5,7858
real,2,6,664
real,2,7,57
real,2,8,11
real,3,3,814971
real,3,4,314160
real,3,5,49789
real,3,6,4499
real,3,7,421
real,3,8,29
real,4,8,131
real,4,4,1316742
real,4,5,226051
real,4,6,24411
real,4,7,2259
real,5,8,580
real,5,5,593799
real,5,6,91068
real,5,7,10398
real,6,8,2259
real,6,6,183837
real,6,7,32342
real,7,8,5975
real,7,7,48465
real,8,8,6944
0,1,2,905
0,1,3,4400
0,1,4,427
0,1,5,12
0,2,2,10571
0,2,3,108876
0,2,4,15762
0,2,5,578
0,2,6,14
0,3,3,860434
0,3,4,252600
0,3,5,13577
0,3,6,380
0,3,7,9
0,4,8,2
0,4,4,1415741
0,4,5,161960
0,4,6,7408
0,4,7,227
0,5,8,53
0,5,5,702348
0,5,6,66848
0,5,7,3040
0,6,8,637
0,6,6,229940
0,6,7,23063
0,7,8,4272
0,7,7,67622
0,8,8,10967
1,1,2,852
1,1,3,4318
1,1,4,403
1,1,5,6
1,2,2,10624
1,2,3,108404
1,2,4,15112
1,2,5,496
1,2,6,10
1,3,3,860988
1,3,4,248144
1,3,5,12931
1,3,6,348
1,3,7,5
1,4,8,4
1,4,4,1420871
1,4,5,156089
1,4,6,7248
1,4,7,206
1,5,8,64
1,5,5,708953
1,5,6,66067
1,5,7,3258
1,6,8,703
1,6,6,230917
1,6,7,23168
1,7,8,4503
1,7,7,67324
1,8,8,10657
2,1,2,921
2,1,3,4380
2,1,4,422
2,1,5,8
2,2,2,10555
2,2,3,109691
2,2,4,15527
2,2,5,586
2,2,6,9
2,3,3,859639
2,3,4,249345
2,3,5,13830
2,3,6,403
2,3,7,8
2,4,8,8
2,4,4,1419236
2,4,5,162979
2,4,6,7227
2,4,7,187
2,5,8,63
2,5,5,701072
2,5,6,66328
2,5,7,3073
2,6,8,774
2,6,6,230623
2,6,7,23266
2,7,8,4448
2,7,7,67427
2,8,8,10638
3,1,2,814
3,1,3,4127
3,1,4,460
3,1,5,15
3,2,2,10662
3,2,3,105638
3,2,4,16137
3,2,5,559
3,2,6,5
3,3,3,863945
3,3,4,255695
3,3,5,13586
3,3,6,373
3,3,7,9
3,4,8,1
3,4,4,1412238
3,4,5,160457
3,4,6,6875
3,4,7,175
3,5,8,52
3,5,5,703858
3,5,6,65052
3,5,7,2969
3,6,8,657
3,6,6,232285
3,6,7,22799
3,7,8,4176
3,7,7,68009
3,8,8,11045
4,1,2,821
4,1,3,4294
4,1,4,458
4,1,5,9
4,1,6,1
4,2,2,10655
4,2,3,107079
