lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words
real,0,0,18502,22427,4.85564857667,6104
0,0,0,5744,7406,4.94301698088,6104
1,0,0,5579,7081,4.94751066714,6104
2,0,0,5731,7352,4.94357237669,6104
3,0,0,5416,6852,4.94757299818,6104
4,0,0,5583,7153,4.9406159208,6104
5,0,0,5705,7262,4.94614233723,6104
6,0,0,5465,6950,4.94655632052,6104
7,0,0,5580,7088,4.94486436316,6104
8,0,0,5530,7027,4.94604033124,6104
9,0,0,5627,7191,4.94236027702,6104
10,0,0,5839,7365,4.94535581732,6104
11,0,0,5664,7339,4.94243737208,6104
12,0,0,5687,7258,4.94068200994,6104
13,0,0,5535,7103,4.9438680867,6104
14,0,0,5683,7241,4.94262602948,6104
15,0,0,5423,6928,4.94575412389,6104
16,0,0,5515,7129,4.94416465572,6104
17,0,0,5752,7315,4.94188369427,6104
18,0,0,5719,7292,4.94308774083,6104
19,0,0,5501,7119,4.94604065336,6104
20,0,0,5578,7152,4.94489662927,6104
21,0,0,5561,7024,4.94708127559,6104
22,0,0,5369,6875,4.94436560753,6104
23,0,0,5520,7166,4.9402338815,6104
24,0,0,5486,6961,4.94705110329,6104
25,0,0,5630,7132,4.94193458989,6104
26,0,0,5800,7404,4.94150288978,6104
27,0,0,5377,6945,4.94154932935,6104
28,0,0,5735,7320,4.94242480923,6104
29,0,0,5394,6804,4.94755979108,6104
