lexicon,lev, length_count, neighbors
real,0,1,4
real,0,2,94
real,0,3,303
real,0,4,183
real,0,5,54
real,0,6,18
real,0,7,2
real,0,8,1
real,1,1,17
real,1,2,2599
real,1,3,17107
real,1,4,6953
real,1,5,1126
real,1,6,118
real,1,7,19
real,1,8,2
real,2,2,21617
real,2,3,215976
real,2,4,60291
real,2,5,8751
real,2,6,717
real,2,7,57
real,2,8,11
real,3,3,1160229
real,3,4,376449
real,3,5,54834
real,3,6,4738
real,3,7,428
real,3,8,29
real,3,9,2
real,4,4,1551127
real,4,5,245566
real,4,6,25807
real,4,7,2290
real,4,8,136
real,4,9,5
real,4,10,1
real,5,5,641179
real,5,6,95731
real,5,7,10529
real,5,8,594
real,5,9,14
real,5,10,1
real,6,8,2296
real,6,9,87
real,6,10,4
real,6,6,191672
real,6,7,32651
real,7,8,6047
real,7,9,244
real,7,10,12
real,7,11,1
real,7,7,48854
real,8,8,6994
real,8,9,573
real,8,10,61
real,8,11,1
real,9,9,560
real,9,10,106
real,9,11,5
real,10,10,91
real,10,11,8
real,11,11,13
real,11,12,1
0,0,1,4
0,0,2,456
0,0,3,973
0,0,4,522
0,0,5,79
0,0,6,6
0,1,1,17
0,1,2,1961
0,1,3,19383
0,1,4,8212
0,1,5,1319
0,1,6,63
0,1,7,2
0,2,2,21893
0,2,3,223870
0,2,4,66780
0,2,5,8691
0,2,6,631
0,2,7,29
0,2,8,1
0,3,3,1149389
0,3,4,401182
0,3,5,56259
0,3,6,3944
0,3,7,230
0,3,8,11
0,4,8,43
0,4,4,1518307
0,4,5,250905
0,4,6,21708
0,4,7,1457
0,5,8,345
0,5,9,7
0,5,5,634257
0,5,6,88610
0,5,7,7979
0,6,8,1580
0,6,9,51
0,6,10,3
0,6,6,203839
0,6,7,29431
0,7,8,5307
0,7,9,202
0,7,10,9
0,7,7,55702
0,8,8,8823
0,8,9,539
0,8,10,55
0,8,11,1
0,9,9,686
0,9,10,102
0,9,11,4
0,10,10,107
0,10,11,11
0,10,12,1
0,11,11,12
1,0,1,1
1,0,2,365
1,0,3,958
1,0,4,528
1,0,5,76
1,0,6,6
1,1,1,20
1,1,2,2162
1,1,3,18939
1,1,4,8198
1,1,5,1241
1,1,6,95
1,1,7,1
1,1,8,1
1,2,2,21783
1,2,3,218861
1,2,4,64731
1,2,5,7988
1,2,6,652
1,2,7,27
1,2,8,2
1,3,3,1154857
1,3,4,403862
1,3,5,54472
1,3,6,4469
1,3,7,206
1,3,8,14
1,4,4,1517684
1,4,5,247675
1,4,6,23731
1,4,7,1536
1,4,8,63
1,4,9,1
1,5,8,395
1,5,9,8
1,5,5,640058
1,5,6,90423
1,5,7,8003
1,6,8,1714
1,6,9,66
1,6,10,1
1,6,6,199425
1,6,7,29424
1,7,8,5651
1,7,9,207
1,7,10,19
1,7,7,55633
1,8,8,8270
1,8,9,560
1,8,10,39
1,9,9,643
1,9,10,111
1,9,11,6
1,10,10,106
1,10,11,7
1,11,11,15
1,11,12,1
2,0,1,2
2,0,2,291
2,0,3,980
2,0,4,460
2,0,5,100
2,0,6,11
2,1,1,19
2,1,2,2461
2,1,3,18745
2,1,4,7987
2,1,5,1164
2,1,6,91
2,1,7,3
2,2,2,21558
2,2,3,216633
2,2,4,64765
2,2,5,8126
2,2,6,646
2,2,7,42
2,3,3,1157257
2,3,4,403501
2,3,5,54059
2,3,6,4220
2,3,7,257
2,3,8,14
2,3,9,1
2,4,4,1518290
2,4,5,244815
2,4,6,24018
2,4,7,1668
2,4,8,72
2,4,9,3
2,5,5,643246
2,5,6,91170
2,5,7,8464
2,5,8,397
2,5,9,9
2,5,10,1
2,6,8,1791
2,6,9,62
2,6,10,1
2,6,6,198645
2,6,7,29441
2,7,8,5449
2,7,9,192
2,7,10,12
2,7,11,2
2,7,7,54955
2,8,8,8387
2,8,9,557
2,8,10,40
2,8,11,1
2,9,9,661
2,9,10,92
2,9,11,7
2,10,10,130
2,10,11,10
2,10,12,1
2,11,11,8
3,0,1,2
3,0,2,492
3,0,3,956
3,0,4,544
3,0,5,96
3,0,6,7
3,1,1,19
3,1,2,2763
3,1,3,19671
3,1,4,7930
3,1,5,1296
3,1,6,61
3,1,7,4
3,2,2,21055
3,2,3,218358
3,2,4,66249
3,2,5,8527
3,2,6,551
3,2,7,22
3,2,8,1
3,3,3,1154630
3,3,4,404594
3,3,5,56279
3,3,6,3941
3,3,7,257
3,3,8,12
3,4,4,1515686
3,4,5,244208
3,4,6,22038
3,4,7,1577
3,4,8,74
3,4,9,3
3,5,8,405
3,5,9,8
3,5,5,641104
3,5,6,88764
3,5,7,8142
3,6,8,1766
3,6,9,60
3,6,10,5
3,6,6,203439
3,6,7,29598
3,7,8,5552
3,7,9,214
3,7,10,11
3,7,7,55230
3,8,8,8300
3,8,9,554
3,8,10,45
3,8,11,3
