lexicon,lev, length_count, neighbors
real,1,3,11138
real,1,4,5187
real,1,5,978
real,1,6,111
real,1,7,19
real,1,8,2
real,2,3,147601
real,2,4,48441
real,2,5,7858
real,2,6,664
real,2,7,57
real,2,8,11
real,3,3,814971
real,3,4,314160
real,3,5,49789
real,3,6,4499
real,3,7,421
real,3,8,29
real,4,8,131
real,4,4,1316742
real,4,5,226051
real,4,6,24411
real,4,7,2259
real,5,8,580
real,5,5,593799
real,5,6,91068
real,5,7,10398
real,6,8,2259
real,6,6,183837
real,6,7,32342
real,7,8,5975
real,7,7,48465
real,8,8,6944
0,1,3,10660
0,1,4,5218
0,1,5,849
0,1,6,76
0,1,7,3
0,2,3,144490
0,2,4,51621
0,2,5,7361
0,2,6,545
0,2,7,34
0,2,8,1
0,3,3,818560
0,3,4,334644
0,3,5,49233
0,3,6,3710
0,3,7,222
0,3,8,13
0,4,8,53
0,4,4,1293047
0,4,5,226233
0,4,6,20544
0,4,7,1452
0,5,8,340
0,5,5,594799
0,5,6,85292
0,5,7,7970
0,6,8,1585
0,6,6,194423
0,6,7,28990
0,7,8,5311
0,7,7,55290
0,8,8,8628
1,1,3,10638
1,1,4,5471
1,1,5,817
1,1,6,72
1,1,7,4
1,2,3,144428
1,2,4,51858
1,2,5,7259
1,2,6,612
1,2,7,15
1,3,3,818644
1,3,4,332734
1,3,5,49159
1,3,6,3992
1,3,7,210
1,3,8,8
1,4,8,44
1,4,4,1294467
1,4,5,224505
1,4,6,22155
1,4,7,1338
1,5,8,314
1,5,5,596735
1,5,6,87400
1,5,7,7220
1,6,8,1682
1,6,6,190359
1,6,7,28427
1,7,8,5435
1,7,7,56747
1,8,8,8448
2,1,3,10460
2,1,4,5479
2,1,5,742
2,1,6,74
2,1,7,2
2,2,3,142958
2,2,4,52504
2,2,5,6735
2,2,6,607
2,2,7,30
2,2,8,1
2,3,3,820292
2,3,4,337410
2,3,5,47041
2,3,6,4137
2,3,7,229
2,3,8,9
2,4,8,62
2,4,4,1289137
2,4,5,221563
2,4,6,21801
2,4,7,1505
2,5,8,362
2,5,5,602394
2,5,6,88548
2,5,7,7987
2,6,8,1695
2,6,6,189423
2,6,7,29226
2,7,8,5253
2,7,7,54982
2,8,8,8549
3,1,3,10740
3,1,4,5479
3,1,5,849
3,1,6,81
3,1,7,5
3,2,3,144393
3,2,4,53398
3,2,5,6969
3,2,6,592
3,2,7,38
3,2,8,1
3,3,3,818577
3,3,4,337480
3,3,5,47429
3,3,6,4078
3,3,7,239
3,3,8,4
3,4,8,59
3,4,4,1288173
3,4,5,223883
3,4,6,22276
3,4,7,1440
3,5,8,304
3,5,5,599345
3,5,6,87413
3,5,7,7484
3,6,8,1661
3,6,6,190150
3,6,7,28404
3,7,8,5357
3,7,7,56351
3,8,8,8545
4,1,3,10793
4,1,4,5325
4,1,5,787
4,1,6,54
4,1,7,2
4,2,3,142325
4,2,4,50866
4,2,5,6761
4,2,6,487
4,2,7,24
4,3,3,820592
4,3,4,334408
4,3,5,47482
4,3,6,3859
4,3,7,208
4,3,8,4
4,4,8,61
4,4,4,1293931
4,4,5,226678
4,4,6,21675
4,4,7,1438
4,5,8,345
4,5,5,596767
4,5,6,85993
4,5,7,7674
4,6,8,1564
4,6,6,192522
4,6,7,28992
4,7,8,5158
4,7,7,55623
4,8,8,8799
5,1,3,10428
5,1,4,5260
5,1,5,812
5,1,6,58
5,1,7,4
5,2,3,142291
5,2,4,50123
5,2,5,7044
5,2,6,522
5,2,7,19
5,2,8,1
5,3,3,820991
5,3,4,329642
5,3,5,49118
5,3,6,3715
5,3,7,221
5,3,8,6
5,4,8,46
5,4,4,1299505
5,4,5,224073
5,4,6,21270
5,4,7,1499
5,5,8,326
5,5,5,597428
5,5,6,85902
5,5,7,7886
5,6,8,1617
5,6,6,193123
