lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words
real,0,0,17435,20288,4.88122845307,5952
0,0,0,14044,15741,4.91624352011,5952
1,0,0,13679,15313,4.92162054177,5952
2,0,0,13808,15454,4.92131681808,5952
3,0,0,13777,15430,4.92047492922,5952
4,0,0,13554,15231,4.92029091072,5952
5,0,0,13885,15618,4.91932841322,5952
6,0,0,13622,15354,4.92246068023,5952
7,0,0,13868,15581,4.92126120034,5952
8,0,0,13196,14819,4.92563286779,5952
9,0,0,13422,15041,4.91953179912,5952
