lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words
real,0,0,17435,20288,4.88122845307,5952
0,0,0,15962,19146,4.88013015794,5952
1,0,0,15846,18982,4.88506483504,5952
2,0,0,15830,19016,4.88152799837,5952
3,0,0,16208,19414,4.88517296497,5952
4,0,0,16036,19218,4.88206537304,5952
5,0,0,15862,19031,4.88753866704,5952
6,0,0,15875,19005,4.88436495493,5952
7,0,0,16059,19284,4.88491825265,5952
8,0,0,15628,18764,4.88399025509,5952
9,0,0,15802,18909,4.88866892119,5952
