lexicon,lev, length_count, neighbors
real,1,8,2
real,1,4,5187
real,1,5,978
real,1,6,111
real,1,7,19
real,2,8,11
real,2,4,48441
real,2,5,7858
real,2,6,664
real,2,7,57
real,3,8,29
real,3,4,314160
real,3,5,49789
real,3,6,4499
real,3,7,421
real,4,8,131
real,4,4,1316742
real,4,5,226051
real,4,6,24411
real,4,7,2259
real,5,8,580
real,5,5,593799
real,5,6,91068
real,5,7,10398
real,6,8,2259
real,6,6,183837
real,6,7,32342
real,7,8,5975
real,7,7,48465
real,8,8,6944
0,1,8,1
0,1,4,4953
0,1,5,1125
0,1,6,133
0,1,7,11
0,2,8,4
0,2,4,47368
0,2,5,7346
0,2,6,748
0,2,7,56
0,3,8,8
0,3,4,321816
0,3,5,49216
0,3,6,4243
0,3,7,257
0,4,8,71
0,4,4,1310393
0,4,5,225901
0,4,6,22207
0,4,7,1533
0,5,8,411
0,5,5,594887
0,5,6,86495
0,5,7,8316
0,6,8,1825
0,6,6,190764
0,6,7,29917
0,7,8,5513
0,7,7,53871
0,8,8,8098
1,1,8,1
1,1,4,4984
1,1,5,1010
1,1,6,121
1,1,7,13
1,2,8,5
1,2,4,48546
1,2,5,7007
1,2,6,731
1,2,7,66
1,3,8,19
1,3,4,325832
1,3,5,47104
1,3,6,4279
1,3,7,326
1,4,8,64
1,4,4,1305168
1,4,5,227476
1,4,6,23910
1,4,7,1823
1,5,8,399
1,5,5,595878
1,5,6,87686
1,5,7,8795
1,6,8,1673
1,6,6,187863
1,6,7,29832
1,7,8,5163
1,7,7,53106
1,8,8,8607
2,1,8,1
2,1,4,5019
2,1,5,1063
2,1,6,106
2,1,7,8
2,2,4,46986
2,2,5,7448
2,2,6,677
2,2,7,59
2,3,8,14
2,3,4,322514
2,3,5,49471
2,3,6,4240
2,3,7,290
2,4,8,65
2,4,4,1310011
2,4,5,229040
2,4,6,23965
2,4,7,1564
2,5,8,364
2,5,5,591453
2,5,6,89721
2,5,7,8256
2,6,8,1718
2,6,6,185881
2,6,7,29582
2,7,8,5382
2,7,7,54202
2,8,8,8387
3,1,8,1
3,1,4,4926
3,1,5,1105
3,1,6,137
3,1,7,11
3,2,8,2
3,2,4,48083
3,2,5,7439
3,2,6,631
3,2,7,67
3,3,8,10
3,3,4,322629
3,3,5,48841
3,3,6,3747
3,3,7,321
3,4,8,59
3,4,4,1308892
3,4,5,228149
3,4,6,21493
3,4,7,1767
3,5,8,394
