word	count	prob	mps	neighbors	s1	s2	s3	s4	s5	e1	e2	e3	e4	e5	length
pripojený	254	-8.12	0	0	2764	1139	251	37	16	649	402	110	3	3	9
názve	254	-6.77	4	4	1101	225	14	6	1	2264	79	1	1	1	5
obchodníci	254	-9.05	0	0	1034	299	26	20	19	1206	130	17	16	3	10
orgánu	254	-6.68	2	3	1034	74	39	6	6	1587	103	13	1	1	6
obnovu	254	-6.28	6	6	1034	299	13	13	13	1587	56	10	2	1	6
wright	254	-8.25	0	1	81	4	1	1	1	312	6	5	5	2	6
dunaji	254	-8.03	2	3	940	42	7	6	6	1206	15	5	2	1	6
hudobníci	254	-8.82	0	0	586	42	23	17	17	1206	130	17	16	1	9
obnovené	254	-6.94	0	0	1034	299	13	13	13	756	438	110	12	2	8
osobou	254	-6.68	0	1	1034	111	27	26	1	1587	410	20	5	1	6
matúš	254	-7.6	0	1	1018	284	40	2	2	22	1	1	1	1	5
futsale	254	-9.45	2	2	403	42	15	3	3	2264	121	18	1	1	7
poslali	253	-7.04	2	3	2764	970	109	25	12	1206	340	141	3	1	7
jedinej	253	-6.71	2	4	347	105	77	18	18	605	561	210	3	1	7
čou	253	-4.81	12	14	238	9	1	1	1	1587	410	3	3	3	3
čiernu	253	-7.64	8	9	238	48	13	12	12	1587	103	6	2	1	6
využívaná	253	-6.51	0	0	1578	408	26	20	11	588	283	54	30	2	9
neskorej	253	-8.94	0	0	1101	282	28	13	12	605	561	8	3	1	8
teológ	253	-6.35	2	2	778	192	14	6	4	67	10	9	7	3	6
hradiště	253	-10.55	0	0	586	105	43	19	4	1	1	1	1	1	8
nástroja	253	-8.59	0	1	1101	225	36	14	6	2423	39	13	4	3	8
horskej	253	-5.91	2	3	586	150	43	6	6	605	561	210	130	16	7
otrokov	253	-7.63	0	0	1034	54	4	3	1	670	580	114	13	6	7
potvrdené	253	-8.04	0	0	2764	970	53	11	11	756	438	110	18	1	9
požiari	253	-8.17	4	5	2764	970	18	14	14	1206	47	6	2	2	7
vstúpiť	253	-7.57	4	5	1578	20	16	5	5	484	137	8	7	6	7
predpoklad	253	-8.96	0	0	2764	1139	423	122	15	247	54	14	13	3	10
väzba	253	-5.61	6	6	1578	29	12	5	1	2423	54	3	1	1	5
termínom	253	-8.52	0	0	778	192	29	9	4	1223	761	112	1	1	8
rozlišujú	253	-8.52	0	0	917	356	173	17	8	324	152	68	3	2	9
liečbu	253	-7.99	6	6	432	111	21	7	4	1587	37	1	1	1	6
turistika	253	-8.93	0	0	778	56	43	14	12	2423	278	39	14	4	9
gabriela	253	-10.04	0	1	244	29	2	2	2	2423	356	32	6	1	8
osobného	253	-7.12	0	0	1034	111	27	26	14	1083	439	308	132	5	8
jednotke	253	-9.13	0	0	347	105	77	52	41	2264	90	5	1	1	8
prenikli	253	-7.6	0	0	2764	1139	423	19	8	1206	340	7	4	4	8
princípov	253	-9.65	0	0	2764	1139	251	23	11	670	580	7	1	1	9
prvému	253	-7.07	0	0	2764	1139	22	3	1	1587	87	20	2	1	6
konečná	253	-7.42	8	8	1091	355	148	11	10	588	283	16	3	2	7
čínskych	253	-6.91	0	0	238	27	11	7	7	936	860	87	22	15	8
popravený	253	-8.22	0	0	2764	970	43	16	8	649	402	110	14	9	9
haly	253	-6.05	6	6	586	46	8	1	1	1260	68	5	1	1	4
smerov	253	-6.59	2	2	1761	24	13	12	5	670	580	66	11	3	6
divízii	253	-7.64	8	8	940	123	25	5	5	1206	98	7	2	2	7
povolené	252	-7.88	0	0	2764	970	73	17	10	756	438	110	10	2	8
