lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words
real,0,0,17435,20288,4.88122845307,5952
0,0,0,14384,17072,4.90490342953,5952
1,0,0,14460,17201,4.90449970684,5952
2,0,0,14756,17502,4.90113051389,5952
3,0,0,14883,17584,4.89915854027,5952
4,0,0,14127,16830,4.90334771377,5952
5,0,0,14708,17559,4.90285867289,5952
6,0,0,14654,17364,4.90289481031,5952
7,0,0,14430,17142,4.90344449428,5952
8,0,0,14784,17541,4.89998569184,5952
9,0,0,14719,17596,4.90322817797,5952
10,0,0,14810,17713,4.90300469064,5952
11,0,0,14380,17023,4.90114220209,5952
12,0,0,14556,17285,4.90109386829,5952
13,0,0,14356,17106,4.90063588301,5952
14,0,0,14995,17704,4.89841269787,5952
15,0,0,14282,16963,4.90300310962,5952
16,0,0,14511,17234,4.90172102186,5952
17,0,0,14621,17303,4.89797938767,5952
18,0,0,14690,17426,4.90117839597,5952
19,0,0,14664,17378,4.89922460398,5952
20,0,0,14704,17428,4.90022306949,5952
21,0,0,14686,17488,4.89613564541,5952
22,0,0,14582,17310,4.90250063015,5952
23,0,0,14859,17718,4.89568522639,5952
24,0,0,14745,17555,4.90344472014,5952
25,0,0,14573,17303,4.9023179668,5952
26,0,0,14955,17623,4.902198431,5952
27,0,0,14447,17146,4.90168296464,5952
28,0,0,14824,17665,4.89606286239,5952
29,0,0,14625,17402,4.9041695012,5952
