lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words
real,0,0,17435,20288,4.88122845307,5952
0,0,0,16583,19740,4.87504613167,5952
1,0,0,16755,20003,4.87456352777,5952
2,0,0,17034,20365,4.87195305117,5952
3,0,0,16594,19824,4.87352316544,5952
4,0,0,17087,20321,4.87186411925,5952
5,0,0,17179,20461,4.8720544618,5952
6,0,0,17206,20591,4.86979694612,5952
7,0,0,16926,20196,4.87438955999,5952
8,0,0,16680,19875,4.87208845355,5952
9,0,0,16947,20259,4.87070806072,5952
10,0,0,16951,20279,4.87230815775,5952
11,0,0,16788,20074,4.87243232365,5952
12,0,0,16718,20003,4.87218122508,5952
13,0,0,17091,20369,4.86976148628,5952
14,0,0,16800,20098,4.87421226079,5952
15,0,0,17248,20629,4.87229116187,5952
16,0,0,16627,19903,4.87406138708,5952
17,0,0,16977,20277,4.87206202807,5952
18,0,0,16768,20038,4.87590038631,5952
19,0,0,16805,20078,4.87510282224,5952
20,0,0,17091,20551,4.86663746312,5952
21,0,0,16856,20217,4.86786551415,5952
22,0,0,16903,20221,4.87056757652,5952
23,0,0,16908,20237,4.87077926272,5952
24,0,0,17349,20736,4.87182939345,5952
25,0,0,16939,20163,4.87323378379,5952
26,0,0,16867,20208,4.87295484811,5952
27,0,0,17318,20724,4.86866544974,5952
28,0,0,16729,20025,4.87163357383,5952
29,0,0,17203,20528,4.87112375394,5952
