lexicon,lev, length_count, neighbors
real,1,3,11138
real,1,4,5187
real,1,5,978
real,1,6,111
real,1,7,19
real,1,8,2
real,2,3,147601
real,2,4,48441
real,2,5,7858
real,2,6,664
real,2,7,57
real,2,8,11
real,3,3,814971
real,3,4,314160
real,3,5,49789
real,3,6,4499
real,3,7,421
real,3,8,29
real,4,8,131
real,4,4,1316742
real,4,5,226051
real,4,6,24411
real,4,7,2259
real,5,8,580
real,5,5,593799
real,5,6,91068
real,5,7,10398
real,6,8,2259
real,6,6,183837
real,6,7,32342
real,7,8,5975
real,7,7,48465
real,8,8,6944
0,1,3,10786
0,1,4,4859
0,1,5,1179
0,1,6,188
0,1,7,37
0,1,8,3
0,2,3,146738
0,2,4,47955
0,2,5,7919
0,2,6,816
0,2,7,77
0,2,8,10
0,3,3,816186
0,3,4,319722
0,3,5,52406
0,3,6,4863
0,3,7,380
0,3,8,13
0,4,8,78
0,4,4,1311994
0,4,5,234248
0,4,6,25219
0,4,7,2078
0,5,8,428
0,5,5,582723
0,5,6,92418
0,5,7,9595
0,6,8,2120
0,6,6,181086
0,6,7,31054
0,7,8,5694
0,7,7,50740
0,8,8,7585
1,1,3,10591
1,1,4,4909
1,1,5,1112
1,1,6,188
1,1,7,35
1,1,8,4
1,2,3,143609
1,2,4,48745
1,2,5,7732
1,2,6,826
1,2,7,86
1,2,8,11
1,3,3,819510
1,3,4,323692
1,3,5,51385
1,3,6,4442
1,3,7,429
1,3,8,15
1,4,8,74
1,4,4,1307184
1,4,5,231864
1,4,6,24465
1,4,7,2244
1,5,8,452
1,5,5,586382
1,5,6,90652
1,5,7,9984
1,6,8,1912
1,6,6,184017
1,6,7,31083
1,7,8,5666
1,7,7,50100
1,8,8,7797
2,1,3,10618
2,1,4,4905
2,1,5,1163
2,1,6,162
2,1,7,29
2,1,8,1
2,2,3,144934
2,2,4,48166
2,2,5,7350
2,2,6,759
2,2,7,75
2,2,8,7
2,3,3,818158
2,3,4,322525
2,3,5,49105
2,3,6,4474
2,3,7,374
2,3,8,19
2,4,8,92
2,4,4,1308934
2,4,5,227417
2,4,6,23954
2,4,7,2041
2,5,8,517
2,5,5,593440
2,5,6,90763
2,5,7,9530
2,6,8,1890
2,6,6,184478
2,6,7,30729
2,7,8,5613
2,7,7,51183
2,8,8,7792
3,1,3,10609
3,1,4,4848
3,1,5,1123
3,1,6,150
3,1,7,23
3,1,8,4
3,2,3,144174
3,2,4,47241
3,2,5,7679
3,2,6,700
3,2,7,86
3,2,8,10
3,3,3,818927
3,3,4,319186
3,3,5,50985
3,3,6,4188
3,3,7,389
3,3,8,21
3,4,8,107
3,4,4,1313255
3,4,5,231186
3,4,6,23686
3,4,7,1952
3,5,8,500
3,5,5,587502
3,5,6,90367
3,5,7,9245
3,6,8,2043
3,6,6,185499
3,6,7,30806
3,7,8,5845
3,7,7,51460
3,8,8,7401
4,1,3,10407
4,1,4,4986
4,1,5,1111
4,1,6,185
4,1,7,29
4,1,8,3
4,2,3,143945
4,2,4,47469
4,2,5,7360
4,2,6,891
4,2,7,62
4,2,8,3
4,3,3,819358
4,3,4,320955
4,3,5,48602
4,3,6,4778
4,3,7,351
4,3,8,20
4,4,8,80
4,4,4,1311120
4,4,5,227958
4,4,6,25730
4,4,7,2008
4,5,8,456
4,5,5,593444
4,5,6,92854
4,5,7,9530
4,6,8,1941
4,6,6,180152
4,6,7,30849
4,7,8,5727
4,7,7,51132
4,8,8,7701
5,1,3,10434
5,1,4,4943
5,1,5,1173
5,1,6,188
5,1,7,26
5,1,8,3
5,2,3,143314
5,2,4,48339
5,2,5,7813
5,2,6,799
5,2,7,83
5,2,8,5
5,3,3,819962
5,3,4,324659
5,3,5,53763
5,3,6,4459
5,3,7,442
5,3,8,22
5,4,8,77
5,4,4,1306589
5,4,5,235642
