lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words
real,0,0,17435,20288,4.88122845307,5952
0,0,0,17052,20513,4.8645237066,5952
1,0,0,16839,20413,4.8628513912,5952
2,0,0,16878,20360,4.86888289535,5952
3,0,0,16757,20160,4.86736184892,5952
4,0,0,16721,20228,4.86731283755,5952
5,0,0,16767,20262,4.86259645302,5952
6,0,0,16762,20307,4.86686738743,5952
7,0,0,16707,20254,4.86693113609,5952
8,0,0,16830,20329,4.86458163939,5952
9,0,0,16847,20378,4.86367588894,5952
10,0,0,16921,20406,4.86450450859,5952
11,0,0,16982,20514,4.86715264716,5952
12,0,0,16908,20463,4.86158364547,5952
13,0,0,16900,20475,4.86633261013,5952
14,0,0,16862,20364,4.86238476681,5952
15,0,0,16809,20317,4.86614746234,5952
16,0,0,16733,20174,4.86870469271,5952
17,0,0,16930,20465,4.86517705979,5952
18,0,0,16860,20451,4.86646987585,5952
19,0,0,16548,20010,4.86931309999,5952
20,0,0,16739,20161,4.86608501237,5952
21,0,0,17001,20501,4.86485645315,5952
22,0,0,16717,20239,4.86878831695,5952
23,0,0,16653,20160,4.86699680455,5952
24,0,0,16955,20410,4.86365087507,5952
25,0,0,16900,20347,4.86630906435,5952
26,0,0,16650,20123,4.8677996763,5952
27,0,0,16877,20440,4.86467813759,5952
28,0,0,16892,20361,4.86571155476,5952
29,0,0,16907,20374,4.86811124858,5952
