lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words
real,0,0,17435,20288,4.88122845307,5952
0,0,0,4683,5304,4.97529838213,5952
1,0,0,4505,5189,4.97596026149,5952
2,0,0,5007,5727,4.97487308991,5952
3,0,0,4981,5678,4.9728205976,5952
4,0,0,4911,5561,4.97378710409,5952
5,0,0,5066,5748,4.97306040324,5952
6,0,0,4995,5681,4.97469251576,5952
7,0,0,4774,5438,4.97564191344,5952
8,0,0,4787,5395,4.97589120515,5952
9,0,0,4756,5432,4.97619041166,5952
10,0,0,4768,5437,4.97640537282,5952
11,0,0,4750,5371,4.97526247057,5952
12,0,0,4560,5197,4.9756613373,5952
13,0,0,5072,5731,4.97337378239,5952
14,0,0,4971,5631,4.97422109187,5952
15,0,0,4807,5442,4.9745700438,5952
16,0,0,4837,5511,4.97449861594,5952
17,0,0,4749,5360,4.97327180712,5952
18,0,0,5051,5703,4.97169463477,5952
19,0,0,4918,5555,4.97754528244,5952
20,0,0,4918,5567,4.97555128758,5952
21,0,0,4723,5421,4.97233782431,5952
22,0,0,4689,5357,4.9750372893,5952
23,0,0,5026,5670,4.96980910862,5952
24,0,0,4741,5377,4.97602000116,5952
25,0,0,4780,5460,4.97423876533,5952
26,0,0,4808,5431,4.97662648864,5952
27,0,0,4623,5283,4.97524507944,5952
28,0,0,4732,5400,4.97448444329,5952
29,0,0,4714,5312,4.97257074125,5952
