lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words
real,0,0,18502,22427,4.85564857667,6104
0,0,0,15219,19213,4.87384988239,6104
1,0,0,15366,19382,4.87425022908,6104
2,0,0,15427,19550,4.87505221096,6104
3,0,0,15157,19270,4.87671362021,6104
4,0,0,15401,19395,4.87576372963,6104
5,0,0,14958,18984,4.87633163459,6104
6,0,0,15229,19248,4.87817617144,6104
7,0,0,15089,18930,4.87681686101,6104
8,0,0,15473,19569,4.87147545124,6104
9,0,0,15320,19445,4.87198859509,6104
10,0,0,15224,19260,4.87554130287,6104
11,0,0,15052,19032,4.87538276408,6104
12,0,0,15059,19071,4.87528242239,6104
13,0,0,15250,19253,4.87426134237,6104
14,0,0,15063,19135,4.87333115506,6104
15,0,0,15463,19586,4.87605557416,6104
16,0,0,15194,19029,4.87583169784,6104
17,0,0,15139,19154,4.87533331801,6104
18,0,0,15270,19370,4.87620933477,6104
19,0,0,15207,19145,4.87483402551,6104
20,0,0,15206,19268,4.87431658667,6104
21,0,0,15448,19460,4.87728539066,6104
22,0,0,14831,18794,4.87759752901,6104
23,0,0,15155,19154,4.87658557584,6104
24,0,0,14846,18741,4.8777352371,6104
25,0,0,15505,19546,4.8725809278,6104
26,0,0,15269,19171,4.87864147985,6104
27,0,0,15422,19536,4.8672430077,6104
28,0,0,15335,19372,4.87817488295,6104
29,0,0,15290,19249,4.87729011515,6104
