lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words
real,0,0,18502,22427,4.85564857667,6104
0,0,0,5407,6951,4.9467442263,6104
1,0,0,5335,6792,4.94587889333,6104
2,0,0,5603,7189,4.9425239698,6104
3,0,0,5398,6905,4.94279047389,6104
4,0,0,5321,6779,4.94573447431,6104
5,0,0,5408,6895,4.9442922169,6104
6,0,0,5516,7007,4.94155544971,6104
7,0,0,5773,7279,4.94305767591,6104
8,0,0,5778,7438,4.93929166821,6104
9,0,0,5420,6898,4.94333599122,6104
10,0,0,5692,7232,4.94316886244,6104
11,0,0,5243,6667,4.94857373069,6104
12,0,0,5789,7325,4.94453735341,6104
13,0,0,5642,7119,4.94279208451,6104
14,0,0,5589,7247,4.94395940891,6104
15,0,0,5800,7348,4.94325068199,6104
16,0,0,5690,7300,4.94301805463,6104
17,0,0,5487,7060,4.94452731388,6104
18,0,0,5375,6835,4.94146675818,6104
19,0,0,5772,7395,4.9457383398,6104
20,0,0,5495,6935,4.94259752149,6104
21,0,0,5730,7259,4.94047295134,6104
22,0,0,5606,7097,4.94551505404,6104
23,0,0,5463,6879,4.94591872935,6104
24,0,0,5550,7052,4.94368313373,6104
25,0,0,5639,7204,4.94520490213,6104
26,0,0,5816,7475,4.94252262761,6104
27,0,0,5572,7074,4.94434021341,6104
28,0,0,5364,6916,4.94592205797,6104
29,0,0,5388,6940,4.94446911677,6104
