lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words
real,0,0,18502,22427,4.85564857667,6104
0,0,0,15515,18546,4.86006119501,6104
1,0,0,16092,19074,4.85857120953,6104
2,0,0,15849,18938,4.85427267685,6104
3,0,0,16027,19114,4.85467286248,6104
4,0,0,15837,18865,4.8552392105,6104
5,0,0,16073,19113,4.8569024988,6104
6,0,0,15732,18657,4.85892522402,6104
7,0,0,15599,18515,4.86079445706,6104
8,0,0,16086,19105,4.85983613757,6104
9,0,0,15873,18945,4.85277807425,6104
10,0,0,15787,18759,4.85968586663,6104
11,0,0,15861,18890,4.85634479444,6104
12,0,0,15905,18810,4.85369967158,6104
13,0,0,16003,19062,4.85501925336,6104
14,0,0,15661,18640,4.85733779597,6104
15,0,0,15669,18699,4.85943745518,6104
16,0,0,15667,18687,4.85946510418,6104
17,0,0,15993,19056,4.85387871895,6104
18,0,0,15967,18920,4.86001464806,6104
19,0,0,15756,18785,4.86002313066,6104
20,0,0,15529,18520,4.85941243687,6104
21,0,0,15905,18925,4.85687302444,6104
22,0,0,15904,18957,4.85583648246,6104
23,0,0,16029,19020,4.8588526387,6104
24,0,0,16365,19319,4.85676795826,6104
25,0,0,16205,19185,4.85547838772,6104
26,0,0,15713,18706,4.86063060322,6104
27,0,0,16114,19147,4.85004404512,6104
28,0,0,15976,18913,4.85950290008,6104
29,0,0,16171,19177,4.85352803307,6104
