lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words
real,463,974,25325,29300,4.80868800921,6463
0,635,1730,52281,59918,4.64182248662,6463
1,642,1762,54702,62447,4.63655042227,6463
2,623,1714,52753,60259,4.63415385525,6463
3,619,1694,52939,60928,4.6285331645,6463
4,615,1699,51450,59216,4.6347294719,6463
5,607,1681,53112,60942,4.6383955562,6463
6,591,1664,53052,60886,4.6327331548,6463
7,606,1678,51635,59541,4.6358339663,6463
8,646,1732,51408,59057,4.63765611387,6463
9,640,1708,49333,56507,4.63697116836,6463
10,609,1660,50897,58055,4.64194153679,6463
11,592,1678,53345,61190,4.63415644121,6463
12,632,1746,54265,62303,4.63302287866,6463
13,614,1691,52629,60633,4.63703026245,6463
14,603,1670,51686,58869,4.63837247407,6463
15,603,1667,50752,58131,4.64184082782,6463
16,636,1681,48132,55144,4.64436688465,6463
17,615,1711,54861,62896,4.6304598521,6463
18,649,1754,51690,59163,4.638648454,6463
19,619,1694,52552,60024,4.63330585027,6463
20,638,1727,51155,58484,4.63975309206,6463
21,600,1650,50184,57747,4.63801556301,6463
22,625,1671,48975,56346,4.63797830596,6463
23,619,1690,50357,57883,4.63971147718,6463
24,619,1707,54781,62433,4.6357838752,6463
25,648,1738,51872,59439,4.63529752222,6463
26,590,1665,53499,61661,4.63272276305,6463
27,612,1710,52257,59921,4.63319925105,6463
28,618,1685,49586,57144,4.63876439143,6463
29,657,1763,50756,58210,4.63632625741,6463
