lexicon,lev, length_count, neighbors
real,0,3,303
real,0,4,183
real,0,5,54
real,0,6,18
real,0,7,2
real,0,8,1
real,1,3,17107
real,1,4,6953
real,1,5,1126
real,1,6,118
real,1,7,19
real,1,8,2
real,2,3,215976
real,2,4,60291
real,2,5,8751
real,2,6,717
real,2,7,57
real,2,8,11
real,3,3,1160229
real,3,4,376449
real,3,5,54834
real,3,6,4738
real,3,7,428
real,3,8,29
real,4,8,136
real,4,4,1551127
real,4,5,245566
real,4,6,25807
real,4,7,2290
real,5,8,594
real,5,5,641179
real,5,6,95731
real,5,7,10529
real,6,8,2296
real,6,6,191672
real,6,7,32651
real,7,8,6047
real,7,7,48854
real,8,8,6994
0,0,3,1106
0,0,4,977
0,0,5,317
0,0,6,78
0,0,7,26
0,0,8,1
0,1,3,17070
0,1,4,7749
0,1,5,1358
0,1,6,167
0,1,7,35
0,1,8,2
0,2,3,215254
0,2,4,62456
0,2,5,8618
0,2,6,777
0,2,7,80
0,2,8,2
0,3,3,1160185
0,3,4,393607
0,3,5,56609
0,3,6,4464
0,3,7,361
0,3,8,27
0,4,8,118
0,4,4,1530214
0,4,5,250381
0,4,6,24860
0,4,7,1889
0,5,8,525
0,5,5,634227
0,5,6,93418
0,5,7,9666
0,6,8,2093
0,6,6,195037
0,6,7,30595
0,7,8,5834
0,7,7,52178
0,8,8,7508
1,0,3,1038
1,0,4,964
1,0,5,327
1,0,6,93
1,0,7,25
1,0,8,1
1,1,3,16926
1,1,4,6755
1,1,5,1695
1,1,6,172
1,1,7,38
1,1,8,4
1,2,3,219003
1,2,4,60937
1,2,5,8974
1,2,6,759
1,2,7,110
1,2,8,4
1,3,3,1156648
1,3,4,387405
1,3,5,57649
1,3,6,4595
1,3,7,382
1,3,8,27
1,4,8,106
1,4,4,1538942
1,4,5,250304
1,4,6,25685
1,4,7,2001
1,5,8,503
1,5,5,632561
1,5,6,96045
1,5,7,9425
1,6,8,2180
1,6,6,191452
1,6,7,31139
1,7,8,6063
1,7,7,51710
1,8,8,7222
2,0,3,1124
2,0,4,864
2,0,5,348
2,0,6,75
2,0,7,15
2,0,8,1
2,1,3,17204
2,1,4,7141
2,1,5,1491
2,1,6,198
2,1,7,35
2,1,8,4
2,2,3,218856
2,2,4,60347
2,2,5,9501
2,2,6,725
2,2,7,64
2,2,8,8
2,3,3,1156431
2,3,4,384778
2,3,5,59682
2,3,6,4467
2,3,7,386
2,3,8,21
2,4,8,79
2,4,4,1541873
2,4,5,252081
2,4,6,24958
2,4,7,1965
2,5,8,486
2,5,5,628407
2,5,6,95421
2,5,7,9492
2,6,8,2099
2,6,6,192957
2,6,7,31355
2,7,8,5671
2,7,7,51518
2,8,8,7741
3,0,3,1092
3,0,4,970
3,0,5,309
3,0,6,87
3,0,7,14
3,0,8,3
3,1,3,16795
3,1,4,7364
3,1,5,1525
3,1,6,194
3,1,7,34
3,1,8,4
3,2,3,213563
3,2,4,61117
3,2,5,9217
3,2,6,830
3,2,7,91
3,2,8,8
3,3,3,1162165
3,3,4,378677
3,3,5,58729
3,3,6,5028
3,3,7,395
3,3,8,20
3,4,8,82
3,4,4,1546875
3,4,5,253016
3,4,6,26695
3,4,7,2077
3,5,8,416
3,5,5,628714
3,5,6,97117
3,5,7,9646
3,6,8,1897
3,6,6,188850
3,6,7,30471
3,7,8,5588
3,7,7,52102
3,8,8,8092
4,0,3,1044
4,0,4,940
4,0,5,311
4,0,6,94
4,0,7,24
4,0,8,3
4,1,3,17018
4,1,4,7068
4,1,5,1460
4,1,6,249
4,1,7,33
4,1,8,4
4,2,3,217544
4,2,4,60420
4,2,5,8435
4,2,6,986
4,2,7,75
4,2,8,7
4,3,3,1158009
4,3,4,379647
4,3,5,54495
4,3,6,5190
4,3,7,382
4,3,8,17
4,4,8,83
4,4,4,1546928
4,4,5,249564
4,4,6,27149
4,4,7,1900
4,5,8,485
4,5,5,637245
4,5,6,97397
4,5,7,9330
4,6,8,2043
4,6,6,187736
4,6,7,30841
4,7,8,5659
4,7,7,52245
4,8,8,7809
5,0,3,991
5,0,4,975
5,0,5,310
5,0,6,94
5,0,7,12
5,0,8,2
5,1,3,17154
5,1,4,7199
5,1,5,1441
5,1,6,168
5,1,7,29
5,1,8,4
5,2,3,218950
5,2,4,61420
5,2,5,8362
5,2,6,743
5,2,7,85
5,2,8,9
5,3,3,1156520
5,3,4,382952
5,3,5,54453
5,3,6,4395
5,3,7,398
5,3,8,33
5,4,8,105
5,4,4,1542457
5,4,5,244711
5,4,6,24784
5,4,7,2094
5,5,8,510
5,5,5,642233
5,5,6,93310
5,5,7,9640
5,6,8,2236
5,6,6,195307
5,6,7,30587
5,7,8,5845
5,7,7,51985
5,8,8,7366
6,0,3,1023
6,0,4,973
6,0,5,316
6,0,6,84
6,0,7,28
6,0,8,3
6,1,3,16672
6,1,4,7198
6,1,5,1325
6,1,6,207
6,1,7,32
6,1,8,5
6,2,3,214409
6,2,4,63205
6,2,5,8513
6,2,6,888
6,2,7,75
6,2,8,7
6,3,3,1161511
6,3,4,390165
6,3,5,52807
6,3,6,4842
6,3,7,331
6,3,8,22
6,4,8,81
6,4,4,1533462
6,4,5,244077
6,4,6,26696
6,4,7,2063
6,5,8,442
6,5,5,644472
6,5,6,95667
6,5,7,9623
6,6,8,1998
6,6,6,190417
6,6,7,30948
6,7,8,5720
6,7,7,51730
6,8,8,7832
7,0,3,1084
7,0,4,905
7,0,5,311
7,0,6,81
7,0,7,19
7,0,8,1
7,1,3,16508
7,1,4,6990
7,1,5,1468
7,1,6,196
7,1,7,28
7,1,8,3
7,2,3,217377
7,2,4,60601
7,2,5,8621
7,2,6,790
7,2,7,80
7,2,8,6
7,3,3,1158646
7,3,4,387865
7,3,5,54832
7,3,6,4598
7,3,7,406
7,3,8,23
7,4,8,67
7,4,4,1538642
7,4,5,246790
7,4,6,24623
7,4,7,2113
7,5,8,447
7,5,5,639488
7,5,6,92423
7,5,7,10093
7,6,8,2063
7,6,6,196090
7,6,7,31084
7,7,8,5773
7,7,7,51007
7,8,8,7727
8,0,3,1030
8,0,4,1046
8,0,5,363
8,0,6,103
8,0,7,27
8,1,3,16934
8,1,4,6918
