lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words
real,463,974,25325,29300,4.80868800921,6463
0,1598,3911,25489,29615,4.8092679837,6463
1,1655,4044,25009,29063,4.81012939738,6463
2,1639,4039,25205,29330,4.8040738814,6463
3,1660,4078,25381,29533,4.80852236378,6463
4,1659,4048,25704,29981,4.80516218957,6463
5,1629,4033,26161,30279,4.80558379765,6463
6,1619,3964,25083,29131,4.80885988011,6463
7,1629,4030,24864,28933,4.81084015465,6463
8,1619,3996,25659,30271,4.80428976159,6463
9,1633,4027,25195,29398,4.80821439451,6463
10,1644,4064,25423,29550,4.80538257126,6463
11,1618,4030,25979,30239,4.8104029829,6463
12,1641,4070,25538,29798,4.8032952186,6463
13,1628,4034,25255,29157,4.80719427919,6463
14,1619,4008,25478,29818,4.80357799867,6463
15,1598,3921,24634,28457,4.81214285848,6463
16,1640,4039,25457,29696,4.80529943727,6463
17,1616,3991,24719,28870,4.80447724406,6463
18,1612,4008,25578,29724,4.81064922424,6463
19,1630,4040,25680,29565,4.80742481319,6463
20,1657,4084,26819,31293,4.80411654983,6463
21,1658,4082,25865,30237,4.80696182967,6463
22,1646,4020,26495,30742,4.80893027582,6463
23,1643,4050,25010,29187,4.81233187336,6463
24,1621,4022,25497,29519,4.80699013162,6463
25,1619,4041,25280,29234,4.80526079146,6463
26,1601,4010,25820,30075,4.80883713319,6463
27,1624,4043,25513,29557,4.80636356188,6463
28,1606,3990,25223,29432,4.80752681514,6463
29,1632,4007,26174,30510,4.80670040776,6463
