lexicon,lev, length_count, neighbors
real,0,3,303
real,0,4,183
real,0,5,54
real,0,6,18
real,0,7,2
real,0,8,1
real,1,3,17107
real,1,4,6953
real,1,5,1126
real,1,6,118
real,1,7,19
real,1,8,2
real,2,3,215976
real,2,4,60291
real,2,5,8751
real,2,6,717
real,2,7,57
real,2,8,11
real,3,3,1160229
real,3,4,376449
real,3,5,54834
real,3,6,4738
real,3,7,428
real,3,8,29
real,4,8,136
real,4,4,1551127
real,4,5,245566
real,4,6,25807
real,4,7,2290
real,5,8,594
real,5,5,641179
real,5,6,95731
real,5,7,10529
real,6,8,2296
real,6,6,191672
real,6,7,32651
real,7,8,6047
real,7,7,48854
real,8,8,6994
0,0,3,878
0,0,4,49
0,0,5,3
0,1,3,27664
0,1,4,2273
0,1,5,92
0,1,6,3
0,2,3,284573
0,2,4,39955
0,2,5,2359
0,2,6,67
0,2,7,1
0,3,3,1080500
0,3,4,373901
0,3,5,29743
0,3,6,1181
0,3,7,42
0,3,8,2
0,4,8,12
0,4,4,1578825
0,4,5,217597
0,4,6,13513
0,4,7,627
0,5,8,161
0,5,5,701716
0,5,6,82160
0,5,7,5434
0,6,8,1161
0,6,6,221877
0,6,7,27569
0,7,8,5058
0,7,7,61157
0,8,8,9716
1,0,3,812
1,0,4,63
1,1,3,25981
1,1,4,2415
1,1,5,99
1,1,6,1
1,2,3,274701
1,2,4,42545
1,2,5,2344
1,2,6,68
1,3,3,1092121
1,3,4,382076
1,3,5,30669
1,3,6,1286
1,3,7,44
1,3,8,1
1,4,8,19
1,4,4,1567904
1,4,5,218655
1,4,6,13753
1,4,7,732
1,5,8,168
1,5,5,699743
1,5,6,83743
1,5,7,5668
1,6,8,1267
1,6,6,219950
1,6,7,27615
1,7,8,5169
1,7,7,60771
1,8,8,9486
2,0,3,793
2,0,4,50
2,1,3,27064
2,1,4,2487
2,1,5,86
2,1,6,1
2,2,3,284467
2,2,4,42145
2,2,5,2261
2,2,6,78
2,2,7,2
2,3,3,1081291
2,3,4,380170
2,3,5,29802
2,3,6,1373
2,3,7,47
2,3,8,1
2,4,8,10
2,4,4,1570151
2,4,5,216396
2,4,6,13732
2,4,7,598
2,5,8,142
2,5,5,702965
2,5,6,83827
2,5,7,5345
2,6,8,1104
2,6,6,219790
2,6,7,27530
2,7,8,5043
2,7,7,61308
2,8,8,9810
3,0,3,849
3,0,4,79
3,1,3,26041
3,1,4,2479
3,1,5,121
3,1,6,4
3,2,3,273565
3,2,4,42766
3,2,5,2466
3,2,6,59
3,2,7,1
3,3,3,1093160
3,3,4,381093
3,3,5,30102
3,3,6,1261
3,3,7,50
3,3,8,2
3,4,8,18
3,4,4,1568586
3,4,5,217017
3,4,6,13682
3,4,7,608
3,5,8,140
3,5,5,701804
3,5,6,83056
3,5,7,5435
3,6,8,1120
3,6,6,220739
3,6,7,27457
3,7,8,4982
3,7,7,61279
3,8,8,9848
4,0,3,846
4,0,4,69
4,0,5,3
4,1,3,27658
4,1,4,2637
4,1,5,115
4,1,6,2
4,2,3,286348
4,2,4,44499
4,2,5,2355
4,2,6,77
4,2,7,2
4,3,3,1078763
4,3,4,389700
4,3,5,30778
4,3,6,1406
4,3,7,44
4,3,8,2
4,4,8,10
4,4,4,1558098
4,4,5,221222
4,4,6,14212
4,4,7,567
4,5,8,147
4,5,5,697037
4,5,6,84646
4,5,7,5467
4,6,8,1136
4,6,6,218458
4,6,7,27962
4,7,8,4835
4,7,7,60788
4,8,8,9980
5,0,3,1029
5,0,4,51
5,0,5,1
5,1,3,29022
5,1,4,2368
5,1,5,120
5,2,3,289031
5,2,4,41446
5,2,5,2335
5,2,6,68
5,2,7,2
5,3,3,1074533
5,3,4,376842
5,3,5,30774
5,3,6,1234
5,3,7,34
5,4,8,19
5,4,4,1574296
5,4,5,218893
5,4,6,13651
5,4,7,516
5,5,8,188
5,5,5,699387
5,5,6,83316
5,5,7,4973
5,6,8,1310
5,6,6,220532
5,6,7,26868
5,7,8,5151
5,7,7,62437
5,8,8,9442
6,0,3,864
6,0,4,46
6,0,5,2
6,1,3,28376
6,1,4,2463
6,1,5,97
6,1,6,4
6,2,3,289082
6,2,4,42295
6,2,5,2254
6,2,6,83
6,2,7,2
6,3,3,1075293
6,3,4,378370
6,3,5,29671
6,3,6,1359
6,3,7,38
6,4,8,16
6,4,4,1571829
6,4,5,217642
6,4,6,14013
6,4,7,609
6,5,8,155
6,5,5,701844
6,5,6,83606
6,5,7,5363
6,6,8,1252
6,6,6,219736
6,6,7,27676
6,7,8,5063
6,7,7,61142
6,8,8,9624
7,0,3,950
7,0,4,67
7,1,3,27023
7,1,4,2496
7,1,5,79
7,1,6,2
7,2,3,284100
7,2,4,42884
7,2,5,2266
7,2,6,79
7,2,7,1
7,3,3,1081542
7,3,4,376523
7,3,5,29376
7,3,6,1374
7,3,7,47
7,3,8,1
7,4,8,12
7,4,4,1573033
7,4,5,215751
7,4,6,14391
7,4,7,618
7,5,8,160
7,5,5,704038
7,5,6,85199
7,5,7,5426
7,6,8,1099
7,6,6,217756
7,6,7,27730
7,7,8,5066
7,7,7,61008
7,8,8,9772
8,0,3,824
8,0,4,57
8,1,3,27552
8,1,4,2449
8,1,5,106
8,1,6,4
8,2,3,284715
8,2,4,41964
8,2,5,2189
8,2,6,93
8,2,7,1
8,3,3,1080524
8,3,4,372661
8,3,5,29466
8,3,6,1267
8,3,7,40
8,4,8,6
8,4,4,1577872
8,4,5,217162
8,4,6,13631
8,4,7,633
8,5,8,144
8,5,5,702587
8,5,6,82254
8,5,7,5511
8,6,8,1094
8,6,6,221552
8,6,7,28089
8,7,8,4909
8,7,7,60556
8,8,8,9957
9,0,3,923
9,0,4,57
9,0,5,2
9,1,3,28311
9,1,4,2364
9,1,5,85
9,1,6,2
9,2,3,292966
9,2,4,41177
9,2,5,2147
9,2,6,82
9,3,3,1071415
9,3,4,371895
9,3,5,28720
9,3,6,1337
9,3,7,42
9,4,8,15
9,4,4,1579510
9,4,5,213862
9,4,6,13841
9,4,7,559
9,5,8,171
9,5,5,706694
9,5,6,83639
9,5,7,5001
9,6,8,1160
9,6,6,219900
9,6,7,27191
9,7,8,5130
9,7,7,62037
