lexicon,lev, length_count, neighbors
real,0,3,303
real,0,4,183
real,0,5,54
real,0,6,18
real,0,7,2
real,0,8,1
real,1,3,17107
real,1,4,6953
real,1,5,1126
real,1,6,118
real,1,7,19
real,1,8,2
real,2,3,215976
real,2,4,60291
real,2,5,8751
real,2,6,717
real,2,7,57
real,2,8,11
real,3,3,1160229
real,3,4,376449
real,3,5,54834
real,3,6,4738
real,3,7,428
real,3,8,29
real,4,8,136
real,4,4,1551127
real,4,5,245566
real,4,6,25807
real,4,7,2290
real,5,8,594
real,5,5,641179
real,5,6,95731
real,5,7,10529
real,6,8,2296
real,6,6,191672
real,6,7,32651
real,7,8,6047
real,7,7,48854
real,8,8,6994
0,0,3,1098
0,0,4,531
0,0,5,81
0,0,6,9
0,1,3,20764
0,1,4,8509
0,1,5,1351
0,1,6,97
0,1,7,4
0,2,3,227455
0,2,4,68541
0,2,5,9001
0,2,6,626
0,2,7,34
0,2,8,1
0,3,3,1144298
0,3,4,401019
0,3,5,54999
0,3,6,4557
0,3,7,233
0,3,8,12
0,4,8,47
0,4,4,1516403
0,4,5,241799
0,4,6,24593
0,4,7,1631
0,5,8,373
0,5,5,644279
0,5,6,92552
0,5,7,8541
0,6,8,1680
0,6,6,196367
0,6,7,29412
0,7,8,5361
0,7,7,54975
0,8,8,8636
1,0,3,1197
1,0,4,580
1,0,5,90
1,0,6,7
1,1,3,20875
1,1,4,8165
1,1,5,1500
1,1,6,62
1,1,7,2
1,2,3,230318
1,2,4,65150
1,2,5,9908
1,2,6,608
1,2,7,33
1,2,8,1
1,3,3,1141225
1,3,4,399607
1,3,5,59024
1,3,6,4076
1,3,7,221
1,3,8,8
1,4,8,61
1,4,4,1521501
1,4,5,250797
1,4,6,23474
1,4,7,1680
1,5,8,322
1,5,5,630191
1,5,6,91728
1,5,7,8367
1,6,8,1632
1,6,6,198846
1,6,7,29100
1,7,8,5315
1,7,7,55427
1,8,8,8771
2,0,3,1052
2,0,4,556
2,0,5,87
2,0,6,7
2,1,3,19948
2,1,4,8812
2,1,5,1254
2,1,6,89
2,1,7,3
2,2,3,224985
2,2,4,68822
2,2,5,8780
2,2,6,634
2,2,7,36
2,3,3,1147630
2,3,4,411664
2,3,5,57074
2,3,6,4219
2,3,7,231
2,3,8,10
2,4,8,51
2,4,4,1505149
2,4,5,249993
2,4,6,22852
2,4,7,1572
2,5,8,377
2,5,5,634322
2,5,6,91250
2,5,7,8220
2,6,8,1734
2,6,6,199750
2,6,7,29941
2,7,8,5521
2,7,7,54827
2,8,8,8417
3,0,3,1099
3,0,4,538
3,0,5,89
3,0,6,7
3,1,3,19505
3,1,4,8395
3,1,5,1221
3,1,6,94
3,1,7,6
3,2,3,222387
3,2,4,67066
3,2,5,9050
3,2,6,666
3,2,7,35
3,2,8,2
3,3,3,1150624
3,3,4,404467
3,3,5,57463
3,3,6,4205
3,3,7,261
3,3,8,7
3,4,8,54
3,4,4,1514537
3,4,5,247799
3,4,6,22907
3,4,7,1697
3,5,8,350
3,5,5,635888
3,5,6,89152
3,5,7,8644
3,6,8,1624
3,6,6,201770
3,6,7,29602
3,7,8,5320
3,7,7,54585
3,8,8,8753
4,0,3,962
4,0,4,542
4,0,5,92
4,0,6,12
4,1,3,19366
4,1,4,9183
4,1,5,1157
4,1,6,98
4,1,7,1
4,2,3,220914
4,2,4,70160
4,2,5,8841
4,2,6,722
4,2,7,17
4,2,8,1
4,3,3,1152373
4,3,4,413213
4,3,5,59429
4,3,6,4527
4,3,7,225
4,3,8,8
4,4,8,75
4,4,4,1501905
4,4,5,252961
4,4,6,23371
4,4,7,1551
4,5,8,435
4,5,5,629030
4,5,6,91780
4,5,7,7965
4,6,8,1727
4,6,6,198291
4,6,7,29512
4,7,8,5631
4,7,7,55559
4,8,8,8233
5,0,3,1009
5,0,4,502
5,0,5,98
5,0,6,4
5,0,7,1
5,1,3,19915
5,1,4,8661
5,1,5,1106
5,1,6,95
5,1,7,3
5,2,3,226650
5,2,4,67463
5,2,5,8516
5,2,6,665
5,2,7,31
5,2,8,3
5,3,3,1146041
5,3,4,400905
5,3,5,57070
5,3,6,4410
5,3,7,275
5,3,8,12
5,4,8,81
5,4,4,1517472
5,4,5,246492
5,4,6,23573
5,4,7,1619
5,5,8,407
5,5,5,638228
5,5,6,90290
5,5,7,8129
5,6,8,1732
5,6,6,199764
5,6,7,29357
5,7,8,5258
5,7,7,55415
5,8,8,8617
6,0,3,1119
6,0,4,477
6,0,5,85
6,0,6,12
6,1,3,20414
6,1,4,8263
6,1,5,1195
6,1,6,125
6,1,7,2
6,2,3,224660
6,2,4,66387
6,2,5,8955
6,2,6,701
6,2,7,45
6,3,3,1147422
6,3,4,406332
6,3,5,56496
6,3,6,4413
6,3,7,305
6,3,8,10
6,4,8,61
6,4,4,1513544
6,4,5,247417
6,4,6,23755
6,4,7,1844
6,5,8,325
6,5,5,637362
6,5,6,93126
6,5,7,8932
6,6,8,1628
6,6,6,196669
6,6,7,30323
6,7,8,5495
6,7,7,53379
6,8,8,8591
7,0,3,990
7,0,4,540
7,0,5,92
7,0,6,3
7,1,3,20117
7,1,4,8758
7,1,5,1195
7,1,6,79
7,1,7,1
7,2,3,225149
7,2,4,67931
7,2,5,9194
7,2,6,554
7,2,7,33
7,2,8,1
7,3,3,1147359
7,3,4,405538
7,3,5,56923
7,3,6,3859
7,3,7,242
7,3,8,9
7,4,8,73
7,4,4,1512236
7,4,5,250500
7,4,6,22073
7,4,7,1602
7,5,8,378
7,5,5,633606
7,5,6,89579
7,5,7,8302
7,6,8,1715
7,6,6,202654
7,6,7,29309
7,7,8,5504
7,7,7,55341
7,8,8,8430
8,0,3,1083
8,0,4,514
8,0,5,97
8,0,6,6
8,1,3,19756
8,1,4,8768
8,1,5,1340
8,1,6,85
8,1,7,5
8,2,3,223990
8,2,4,68645
8,2,5,8060
8,2,6,598
8,2,7,29
8,3,3,1148786
8,3,4,412029
8,3,5,54397
8,3,6,3907
8,3,7,268
8,3,8,10
8,4,8,59
8,4,4,1505047
8,4,5,248955
8,4,6,22008
8,4,7,1593
8,5,8,394
8,5,5,638661
8,5,6,90491
8,5,7,7989
8,6,8,1777
