lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words
real,463,974,25325,29300,4.80868800921,6463
0,1162,2866,26381,31532,4.79261082524,6463
1,1160,2846,25590,30290,4.7944204261,6463
2,1142,2793,26073,31280,4.7924619407,6463
3,1163,2852,25916,31048,4.79449034293,6463
4,1197,2903,25832,30554,4.7974719606,6463
5,1182,2859,25995,31296,4.79582149237,6463
6,1187,2884,25439,30575,4.79259238827,6463
7,1156,2812,25193,30029,4.79995702509,6463
8,1185,2929,25511,30505,4.79602875267,6463
9,1162,2857,25613,30567,4.80004585778,6463
10,1222,2941,26075,31055,4.79362864192,6463
11,1168,2867,25847,30972,4.80176035259,6463
12,1155,2808,27116,32144,4.79418486384,6463
13,1206,2945,25911,30861,4.79841727448,6463
14,1191,2933,26550,31740,4.79565345253,6463
15,1142,2767,25255,30075,4.8030745017,6463
16,1193,2887,25151,30108,4.79984252431,6463
17,1134,2796,26193,31312,4.79744294032,6463
18,1189,2926,25590,30734,4.79975383529,6463
19,1171,2826,25436,30539,4.79850256343,6463
20,1127,2780,25043,30166,4.79428772778,6463
21,1176,2880,25401,30548,4.79859714271,6463
22,1142,2810,25724,30467,4.80067817412,6463
23,1161,2841,24695,29581,4.79789739973,6463
24,1161,2828,25493,30644,4.79546515597,6463
25,1184,2925,26390,31666,4.79299527204,6463
26,1165,2866,25792,30962,4.79527700307,6463
27,1143,2804,25980,30923,4.79793221448,6463
28,1138,2785,25411,30151,4.79719032985,6463
29,1167,2818,26384,31381,4.79620617861,6463
