lexicon,lev, length_count, neighbors
real,1,8,2
real,1,4,5187
real,1,5,978
real,1,6,111
real,1,7,19
real,2,8,11
real,2,4,48441
real,2,5,7858
real,2,6,664
real,2,7,57
real,3,8,29
real,3,4,314160
real,3,5,49789
real,3,6,4499
real,3,7,421
real,4,8,131
real,4,4,1316742
real,4,5,226051
real,4,6,24411
real,4,7,2259
real,5,8,580
real,5,5,593799
real,5,6,91068
real,5,7,10398
real,6,8,2259
real,6,6,183837
real,6,7,32342
real,7,8,5975
real,7,7,48465
real,8,8,6944
0,1,4,2363
0,1,5,143
0,1,6,2
0,1,7,1
0,2,4,39676
0,2,5,2801
0,2,6,90
0,2,7,5
0,3,8,4
0,3,4,334522
0,3,5,32959
0,3,6,1511
0,3,7,63
0,4,8,17
0,4,4,1307969
0,4,5,213840
0,4,6,15635
0,4,7,797
0,5,8,191
0,5,5,628732
0,5,6,85223
0,5,7,6130
0,6,8,1336
0,6,6,202129
0,6,7,28801
0,7,8,5162
0,7,7,58164
0,8,8,9221
1,1,4,2493
1,1,5,117
1,1,6,7
1,2,4,40094
1,2,5,2609
1,2,6,80
1,2,7,1
1,3,4,335312
1,3,5,31281
1,3,6,1542
1,3,7,52
1,4,8,12
1,4,4,1306631
1,4,5,210370
1,4,6,15080
1,4,7,744
1,5,8,187
1,5,5,634098
1,5,6,84539
1,5,7,6042
1,6,8,1352
1,6,6,203342
1,6,7,28970
1,7,8,5292
1,7,7,58152
1,8,8,9088
2,1,4,2608
2,1,5,110
2,1,6,1
2,2,4,41475
2,2,5,2652
2,2,6,72
2,2,7,3
2,3,8,2
2,3,4,337782
2,3,5,32292
2,3,6,1430
2,3,7,66
2,4,8,17
2,4,4,1302665
2,4,5,215565
2,4,6,14607
2,4,7,735
2,5,8,188
2,5,5,627856
2,5,6,83441
2,5,7,6102
2,6,8,1304
2,6,6,205039
2,6,7,28658
2,7,8,5215
2,7,7,58397
2,8,8,9205
3,1,4,2440
3,1,5,123
3,1,6,5
3,2,4,40025
3,2,5,2542
3,2,6,98
3,2,7,3
3,3,4,334558
3,3,5,31528
3,3,6,1476
3,3,7,60
3,4,8,18
3,4,4,1307507
3,4,5,211133
3,4,6,14485
3,4,7,817
3,5,8,188
3,5,5,633149
3,5,6,83469
3,5,7,6236
3,6,8,1276
3,6,6,205057
3,6,7,28601
3,7,8,5216
3,7,7,58244
3,8,8,9233
4,1,4,2583
4,1,5,121
4,1,6,4
