lexicon,lev, length_count, neighbors
real,1,8,2
real,1,4,5187
real,1,5,978
real,1,6,111
real,1,7,19
real,2,8,11
real,2,4,48441
real,2,5,7858
real,2,6,664
real,2,7,57
real,3,8,29
real,3,4,314160
real,3,5,49789
real,3,6,4499
real,3,7,421
real,4,8,131
real,4,4,1316742
real,4,5,226051
real,4,6,24411
real,4,7,2259
real,5,8,580
real,5,5,593799
real,5,6,91068
real,5,7,10398
real,6,8,2259
real,6,6,183837
real,6,7,32342
real,7,8,5975
real,7,7,48465
real,8,8,6944
0,1,8,1
0,1,4,4972
0,1,5,964
0,1,6,109
0,1,7,18
0,2,8,18
0,2,4,47867
0,2,5,7835
0,2,6,603
0,2,7,81
0,3,8,24
0,3,4,318078
0,3,5,51299
0,3,6,4142
0,3,7,314
0,4,8,88
0,4,4,1313613
0,4,5,230440
0,4,6,23226
0,4,7,1914
0,5,8,386
0,5,5,587937
0,5,6,89131
0,5,7,9210
0,6,8,1786
0,6,6,187379
0,6,7,31162
0,7,8,5660
0,7,7,51262
0,8,8,7968
1,1,8,4
1,1,4,4972
1,1,5,948
1,1,6,106
1,1,7,15
1,2,8,14
1,2,4,47926
1,2,5,7578
1,2,6,604
1,2,7,89
1,3,8,24
1,3,4,320637
1,3,5,49617
1,3,6,4080
1,3,7,301
1,4,8,117
1,4,4,1310995
1,4,5,228754
1,4,6,22918
1,4,7,1898
1,5,8,480
1,5,5,591578
1,5,6,89728
1,5,7,9644
1,6,8,1894
1,6,6,187154
1,6,7,31101
1,7,8,5668
1,7,7,50913
1,8,8,7730
2,1,8,11
2,1,4,4928
2,1,5,1000
2,1,6,103
2,1,7,18
2,2,8,8
2,2,4,47445
2,2,5,7735
2,2,6,624
2,2,7,82
2,3,8,26
2,3,4,316614
2,3,5,50688
2,3,6,4301
2,3,7,331
2,4,8,102
2,4,4,1315543
2,4,5,227331
2,4,6,23306
2,4,7,1981
2,5,8,475
2,5,5,591721
2,5,6,89184
2,5,7,9129
2,6,8,1955
2,6,6,187072
2,6,7,30982
2,7,8,5741
2,7,7,51438
2,8,8,7613
3,1,8,4
3,1,4,4923
3,1,5,943
3,1,6,95
3,1,7,21
3,2,8,13
3,2,4,47712
3,2,5,7788
3,2,6,636
3,2,7,89
3,3,8,23
3,3,4,318336
3,3,5,50985
3,3,6,4237
3,3,7,373
3,4,8,83
3,4,4,1313559
3,4,5,228963
3,4,6,23277
3,4,7,2060
