lexicon,word,homophones,mps,neighbors,length
real,flak,0,13.0,16.0,4
real,k3rg<,0,0.0,0.0,5
real,sl6T,0,2.0,2.0,4
real,slog,0,8.0,8.0,4
real,m1str[l,0,1.0,2.0,7
real,aks[s,0,1.0,1.0,5
real,S2k[l,0,2.0,2.0,5
real,h0m[t,0,0.0,0.0,5
real,l2nd,0,10.0,11.0,4
real,g[l3r,0,0.0,0.0,5
real,p2lv[s,0,0.0,0.0,6
real,an[s,0,2.0,2.0,4
real,kat}wOl,0,0.0,0.0,7
real,swid,0,6.0,6.0,4
real,TaNk,0,10.0,10.0,4
real,fIOnse,0,0.0,0.0,6
real,kj7b,0,1.0,1.0,4
real,hj7m[s,0,1.0,2.0,6
real,drakm[,0,0.0,0.0,6
real,2f}t,0,0.0,0.0,4
real,tr1lb<,0,0.0,0.0,6
real,gr9n,0,4.0,4.0,4
real,k]ol[,0,1.0,1.0,5
real,skriJ,0,4.0,4.0,5
real,pr5d,0,8.0,8.0,4
real,r1v[t,0,2.0,2.0,5
real,platf#rm,0,0.0,0.0,8
real,[mib[,0,0.0,0.0,5
real,blaNk[t,0,0.0,0.0,7
real,kaNk},0,1.0,1.0,5
real,skw2r,0,1.0,3.0,5
real,g6ld,0,7.0,7.0,4
real,S2vrOn,0,0.0,0.0,6
real,kr7d,0,8.0,8.0,4
real,lorJ,0,5.0,5.0,4
real,l[trin,0,0.0,0.0,6
real,k[nf5d,0,0.0,0.0,6
real,k3rd}(,0,0.0,0.0,6
real,p2r[nt,0,2.0,3.0,6
real,banS<,0,1.0,1.0,5
real,dr2d,0,6.0,6.0,4
real,sp7l,0,9.0,9.0,4
real,s6b},0,2.0,2.0,4
real,kom[d#r,0,0.0,0.0,7
real,s1mpt[m,0,0.0,0.0,7
real,ort[fAkt,0,0.0,0.0,8
real,trans,0,2.0,2.0,5
real,pr<s5s,0,0.0,0.0,6
real,l3nJ,0,1.0,1.0,4
real,t2mp[st,0,0.0,0.0,7
real,n4g>t,0,0.0,0.0,5
real,v1kt>m,0,0.0,0.0,6
real,m0m},0,1.0,1.0,4
real,kans[l,0,4.0,5.0,6
real,1nst[t&t,0,0.0,0.0,8
real,jur[n,0,0.0,0.0,5
real,daNk,0,10.0,10.0,4
real,fl1t,0,11.0,12.0,4
real,gr7p,0,9.0,9.0,4
real,>mj7n,0,0.0,0.0,5
real,stren,0,3.0,7.0,5
real,br4S,0,4.0,4.0,4
real,br5d[l,0,0.0,0.0,6
real,prom[s,0,0.0,0.0,6
real,oNkst,0,0.0,0.0,5
real,sw2r,0,6.0,7.0,4
real,str5d,0,4.0,4.0,5
real,l6k[st,0,0.0,0.0,6
real,_2t>s[n,0,0.0,0.0,7
real,gord[n,0,1.0,1.0,6
real,t2mp[l,0,0.0,0.0,6
real,st1nt,0,2.0,3.0,5
real,gret,0,13.0,13.0,4
real,sal[d,0,2.0,2.0,5
real,fr2nd,0,3.0,4.0,5
real,s}5[s[s,0,0.0,0.0,7
real,frek[s,0,0.0,0.0,6
real,sk4f,0,8.0,8.0,4
real,bland,0,6.0,8.0,5
real,[s1st,0,0.0,1.0,5
real,hav[k,0,2.0,2.0,5
real,dw3rf,0,0.0,1.0,5
real,f1Nk,0,10.0,10.0,4
real,kr1mp,0,4.0,5.0,5
real,fj7z,0,5.0,5.0,4
real,morb[l,0,3.0,3.0,6
real,l1m[t,0,0.0,0.0,5
real,tw1J,0,4.0,4.0,4
real,gj7g*,0,0.0,0.0,5
real,span,0,8.0,8.0,4
real,s7p},0,0.0,1.0,4
real,m7v<,0,0.0,0.0,4
real,mag[zIn,0,0.0,0.0,7
real,h5dr[,0,0.0,0.0,5
real,n]2l,0,0.0,0.0,4
real,t2mp}+z,0,0.0,0.0,7
real,kw3rt],0,1.0,2.0,6
real,priJ,0,2.0,2.0,4
real,paks,0,6.0,6.0,4
real,k6d[,0,4.0,4.0,4
real,_ak[b>n,0,0.0,0.0,7
real,gr6s,0,8.0,8.0,4
real,flem,0,5.0,5.0,4
real,h3rm^n,0,0.0,0.0,6
real,bor],0,9.0,9.0,4
real,bl2r,0,3.0,3.0,4
real,l1nt[l,0,1.0,2.0,6
real,rant,0,8.0,9.0,4
real,klas,0,9.0,10.0,4
real,kl6z,0,3.0,3.0,4
real,d4mp,0,10.0,10.0,4
real,p1nJ,0,5.0,5.0,4
real,skons,0,0.0,0.0,5
real,polm,0,4.0,4.0,4
real,romp,0,3.0,3.0,4
real,str1kt,0,0.0,0.0,6
real,3f[n,0,0.0,1.0,4
real,tram,0,6.0,7.0,4
real,pr8d,0,6.0,6.0,4
real,krak,0,13.0,14.0,4
real,3str>J,0,0.0,0.0,6
real,st7l,0,10.0,10.0,4
real,Sad[k,0,2.0,2.0,5
real,kapst[n,0,0.0,1.0,7
real,st4b[l,0,1.0,2.0,6
real,1Ng[t,0,0.0,0.0,5
real,be[n@t,0,0.0,0.0,6
real,tr4s,0,6.0,7.0,4
real,r<z0v,0,0.0,0.0,5
real,S1nt^,0,0.0,0.0,5
real,pr1z[n,0,1.0,1.0,6
real,kol[m,0,1.0,2.0,5
real,m2T[d,0,1.0,1.0,5
real,kram,0,12.0,13.0,4
real,k}8z,0,0.0,0.0,4
real,land,0,6.0,9.0,4
real,nov[l,0,2.0,2.0,5
real,k[nsil,0,1.0,1.0,6
real,j2t<,0,0.0,0.0,4
real,kal[k],0,0.0,0.0,6
real,aNk[l,0,2.0,3.0,5
