lexicon,lev, length_count, neighbors
real,0,2,94
real,0,3,303
real,0,4,183
real,0,5,54
real,0,6,18
real,0,7,2
real,0,8,1
real,1,2,2599
real,1,3,17107
real,1,4,6953
real,1,5,1126
real,1,6,118
real,1,7,19
real,1,8,2
real,2,2,21617
real,2,3,215976
real,2,4,60291
real,2,5,8751
real,2,6,717
real,2,7,57
real,2,8,11
real,3,3,1160229
real,3,4,376449
real,3,5,54834
real,3,6,4738
real,3,7,428
real,3,8,29
real,4,8,136
real,4,4,1551127
real,4,5,245566
real,4,6,25807
real,4,7,2290
real,5,8,594
real,5,5,641179
real,5,6,95731
real,5,7,10529
real,6,8,2296
real,6,6,191672
real,6,7,32651
real,7,8,6047
real,7,7,48854
real,8,8,6994
0,0,2,125
0,0,3,894
0,0,4,69
0,0,5,3
0,1,2,2338
0,1,3,27748
0,1,4,2327
0,1,5,92
0,1,6,3
0,2,2,21847
0,2,3,284799
0,2,4,40696
0,2,5,2313
0,2,6,71
0,2,7,3
0,3,3,1080174
0,3,4,371461
0,3,5,29265
0,3,6,1341
0,3,7,47
0,4,8,7
0,4,4,1580450
0,4,5,216435
0,4,6,13951
0,4,7,625
0,5,8,132
0,5,5,703402
0,5,6,84104
0,5,7,5394
0,6,8,1079
0,6,6,219331
0,6,7,27732
0,7,8,4942
0,7,7,61029
0,8,8,9950
1,0,2,115
1,0,3,889
1,0,4,58
1,0,5,1
1,1,2,2420
1,1,3,26507
1,1,4,2404
1,1,5,85
1,1,6,4
1,2,2,21775
1,2,3,277582
1,2,4,41847
1,2,5,2176
1,2,6,66
1,2,7,1
1,3,3,1088637
1,3,4,376286
1,3,5,29068
1,3,6,1239
1,3,7,44
1,3,8,1
1,4,8,9
1,4,4,1574408
1,4,5,217029
1,4,6,13424
1,4,7,534
1,5,8,136
1,5,5,703151
1,5,6,82607
1,5,7,4989
1,6,8,1138
1,6,6,221461
1,6,7,27002
1,7,8,5052
1,7,7,62260
1,8,8,9774
2,0,2,162
2,0,3,849
2,0,4,47
2,0,5,2
2,1,2,2668
2,1,3,27284
2,1,4,2349
2,1,5,86
2,1,6,3
2,2,2,21480
2,2,3,286638
2,2,4,42175
2,2,5,1998
2,2,6,82
2,2,7,3
2,3,3,1078844
2,3,4,383678
2,3,5,28421
2,3,6,1288
2,3,7,52
2,3,8,1
2,4,8,13
2,4,4,1566754
2,4,5,213733
2,4,6,13926
2,4,7,665
2,5,8,113
2,5,5,707270
2,5,6,83283
2,5,7,5473
2,6,8,1083
2,6,6,220219
2,6,7,27799
2,7,8,5096
2,7,7,60838
2,8,8,9804
3,0,2,143
3,0,3,788
3,0,4,57
3,0,6,2
3,1,2,2870
3,1,3,25131
3,1,4,2192
3,1,5,86
3,1,6,1
3,2,2,21297
3,2,3,270152
3,2,4,40245
3,2,5,2133
3,2,6,68
3,2,7,2
3,3,3,1097544
3,3,4,373872
3,3,5,29038
3,3,6,1297
3,3,7,32
3,3,8,3
3,4,8,18
3,4,4,1578637
3,4,5,215295
3,4,6,13065
3,4,7,602
3,5,8,179
3,5,5,704958
3,5,6,81783
3,5,7,5696
3,6,8,1138
3,6,6,222585
3,6,7,28121
3,7,8,5054
3,7,7,60377
3,8,8,9718
4,0,2,119
4,0,3,867
4,0,4,62
4,0,5,3
4,1,2,2517
4,1,3,27225
4,1,4,2497
4,1,5,98
4,1,6,4
4,2,2,21674
4,2,3,282278
4,2,4,42314
4,2,5,2331
4,2,6,81
4,2,7,2
4,3,3,1083245
4,3,4,376526
4,3,5,30502
4,3,6,1329
4,3,7,46
4,3,8,2
4,4,8,10
4,4,4,1573604
4,4,5,222148
4,4,6,13761
4,4,7,540
4,5,8,141
4,5,5,696428
4,5,6,82559
4,5,7,5144
4,6,8,1088
4,6,6,221067
4,6,7,27076
4,7,8,5023
4,7,7,62022
4,8,8,9846
5,0,2,167
5,0,3,785
5,0,4,47
5,0,5,1
5,1,2,2974
5,1,3,25769
5,1,4,2358
5,1,5,87
5,1,6,2
5,2,2,21169
5,2,3,279459
5,2,4,41151
5,2,5,2076
5,2,6,66
5,2,7,2
5,3,3,1087602
5,3,4,375773
5,3,5,28671
5,3,6,1162
5,3,7,33
5,4,8,13
5,4,4,1575674
5,4,5,215808
5,4,6,13036
5,4,7,565
5,5,8,125
5,5,5,704867
5,5,6,82252
5,5,7,5554
5,6,8,1102
5,6,6,222283
5,6,7,28192
5,7,8,5020
5,7,7,60484
5,8,8,9850
6,0,2,128
6,0,3,895
6,0,4,55
6,0,5,3
6,1,2,2447
6,1,3,27361
6,1,4,2263
6,1,5,105
6,1,6,1
6,2,2,21735
6,2,3,285666
6,2,4,40617
6,2,5,2286
6,2,6,73
6,3,3,1079693
6,3,4,373350
6,3,5,29340
6,3,6,1507
6,3,7,53
6,4,8,11
6,4,4,1578718
6,4,5,213582
6,4,6,14504
6,4,7,626
6,5,8,160
6,5,5,706194
6,5,6,85452
6,5,7,5260
6,6,8,1047
6,6,6,217264
6,6,7,27611
6,7,8,4971
6,7,7,61280
6,8,8,9921
7,0,2,148
7,0,3,848
7,0,4,52
7,0,5,2
7,1,2,2875
7,1,3,27367
7,1,4,2109
7,1,5,86
7,1,6,2
7,2,2,21287
7,2,3,281395
7,2,4,39928
7,2,5,2163
7,2,6,71
7,2,7,2
7,3,3,1084005
7,3,4,368659
7,3,5,29191
7,3,6,1248
7,3,7,32
7,3,8,2
7,4,8,11
7,4,4,1584255
7,4,5,213952
7,4,6,13218
7,4,7,577
7,5,8,155
7,5,5,706116
7,5,6,82337
7,5,7,5432
7,6,8,1162
7,6,6,221925
7,6,7,27424
7,7,8,5141
7,7,7,61363
7,8,8,9639
8,0,2,136
8,0,3,898
8,0,4,68
8,0,5,3
8,1,2,2548
8,1,3,28455
8,1,4,2561
8,1,5,94
8,1,6,6
8,2,2,21626
8,2,3,284947
8,2,4,42238
8,2,5,2411
8,2,6,71
8,2,7,2
8,3,3,1079315
8,3,4,381800
8,3,5,31815
8,3,6,1221
8,3,7,44
8,3,8,2
8,4,8,11
8,4,4,1568336
8,4,5,222344
8,4,6,13113
8,4,7,542
8,5,8,140
8,5,5,694843
8,5,6,81958
8,5,7,5139
8,6,8,1188
8,6,6,222432
8,6,7,26397
8,7,8,5123
8,7,7,62706
8,8,8,9646
9,0,2,126
9,0,3,800
9,0,4,54
9,0,5,1
9,1,2,2535
9,1,3,25685
9,1,4,2175
9,1,5,86
9,1,6,2
9,2,2,21649
9,2,3,275992
9,2,4,40429
9,2,5,2004
9,2,6,83
9,2,7,5
9,3,3,1091138
9,3,4,376389
9,3,5,28065
9,3,6,1328
9,3,7,44
9,3,8,3
9,4,8,11
9,4,4,1575956
9,4,5,213280
9,4,6,13911
9,4,7,609
9,5,8,161
9,5,5,708074
9,5,6,83794
9,5,7,5373
9,6,8,1205
9,6,6,219683
9,6,7,27447
9,7,8,5211
9,7,7,61352
9,8,8,9519
10,0,2,178
10,0,3,849
10,0,4,59
10,0,5,2
10,1,2,2579
10,1,3,27200
10,1,4,2458
10,1,5,105
10,1,6,1
10,2,2,21553
10,2,3,282572
10,2,4,41633
10,2,5,2233
10,2,6,79
10,2,7,2
10,3,3,1082994
10,3,4,375211
10,3,5,29600
10,3,6,1300
10,3,7,41
10,4,8,7
10,4,4,1575642
10,4,5,219567
10,4,6,13539
10,4,7,584
10,5,8,156
10,5,5,700003
10,5,6,82592
10,5,7,5255
10,6,8,1196
10,6,6,221290
10,6,7,27251
10,7,8,5100
10,7,7,61697
10,8,8,9651
11,0,2,119
11,0,3,879
11,0,4,52
11,0,5,1
11,1,2,2491
11,1,3,26556
11,1,4,2380
11,1,5,90
11,1,6,2
11,2,2,21700
11,2,3,278777
11,2,4,40782
11,2,5,2299
11,2,6,60
11,2,7,1
11,3,3,1087403
11,3,4,371037
11,3,5,30149
11,3,6,1260
11,3,7,62
11,4,8,7
11,4,4,1580752
11,4,5,219523
11,4,6,13715
11,4,7,647
11,5,8,159
11,5,5,699448
11,5,6,82985
11,5,7,5595
11,6,8,1110
11,6,6,220779
11,6,7,27879
11,7,8,5007
11,7,7,60646
11,8,8,9827
12,0,2,142
12,0,3,849
12,0,4,56
12,0,5,3
12,1,2,2537
12,1,3,27461
12,1,4,2370
12,1,5,85
12,1,6,2
12,2,2,21631
12,2,3,282284
12,2,4,41744
12,2,5,2049
12,2,6,69
12,2,7,2
12,3,3,1083021
12,3,4,376796
12,3,5,28908
12,3,6,1238
12,3,7,34
12,3,8,3
12,4,8,29
12,4,4,1574037
12,4,5,216578
12,4,6,13183
12,4,7,573
12,5,8,200
12,5,5,703887
12,5,6,81736
12,5,7,5325
12,6,8,1253
12,6,6,222573
12,6,7,27375
12,7,8,5228
12,7,7,61521
12,8,8,9397
13,0,2,132
13,0,3,803
13,0,4,64
13,0,5,3
13,1,2,2627
13,1,3,27170
13,1,4,2473
13,1,5,108
13,1,6,3
13,2,2,21551
13,2,3,280825
13,2,4,42074
13,2,5,2200
13,2,6,73
13,2,7,4
13,3,3,1084817
13,3,4,379614
13,3,5,29328
13,3,6,1299
13,3,7,39
13,4,8,16
13,4,4,1570778
13,4,5,218052
13,4,6,13865
13,4,7,584
13,5,8,162
13,5,5,701819
13,5,6,83699
13,5,7,5344
13,6,8,1213
13,6,6,219862
13,6,7,27299
13,7,8,5126
13,7,7,61560
13,8,8,9593
14,0,2,113
14,0,3,845
14,0,4,50
14,0,5,2
14,1,2,2579
14,1,3,26881
14,1,4,2292
14,1,5,93
14,1,6,4
14,2,2,21618
14,2,3,279913
14,2,4,41201
14,2,5,2237
14,2,6,79
14,2,7,1
14,3,3,1085976
14,3,4,375867
14,3,5,29338
14,3,6,1289
14,3,7,38
14,3,8,1
14,4,8,14
14,4,4,1575593
14,4,5,217641
14,4,6,13598
14,4,7,585
14,5,8,120
14,5,5,702199
14,5,6,82525
14,5,7,5360
14,6,8,1027
14,6,6,221306
14,6,7,27687
14,7,8,5063
14,7,7,61159
14,8,8,9885
15,0,2,118
15,0,3,881
15,0,4,70
15,0,5,3
15,1,2,2550
15,1,3,27200
15,1,4,2459
15,1,5,95
15,1,6,4
15,2,2,21642
15,2,3,283423
15,2,4,41630
15,2,5,2287
15,2,6,56
15,2,7,3
15,3,3,1082111
15,3,4,375953
15,3,5,29664
15,3,6,1218
15,3,7,45
15,3,8,1
15,4,8,20
15,4,4,1574891
15,4,5,217861
15,4,6,14021
15,4,7,613
