lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words
real,511,1091,27924,33998,4.77411078943,6684
0,1237,3009,28318,35153,4.76929220895,6684
1,1233,3036,28287,35123,4.7638231575,6684
2,1203,2997,28182,35615,4.76339162947,6684
3,1241,3065,28808,35855,4.76382700803,6684
4,1213,3011,27793,35221,4.76302470975,6684
5,1210,3009,28566,36057,4.76052271576,6684
6,1229,3014,28223,35081,4.75629760946,6684
7,1249,3077,28136,35503,4.76219989034,6684
8,1229,3033,28381,35582,4.75995462822,6684
9,1254,3055,27590,34758,4.76174669188,6684
10,1246,3133,28545,36094,4.76393482288,6684
11,1251,3031,28302,35521,4.76229279558,6684
12,1235,3046,28941,36230,4.76100944965,6684
13,1247,3039,27476,34369,4.76437714135,6684
14,1241,3009,28261,35751,4.76009253093,6684
15,1232,3034,28511,35696,4.76294805733,6684
16,1188,2936,27297,34199,4.76592308449,6684
17,1261,3050,27390,34590,4.76269490735,6684
18,1256,3065,28636,35595,4.76282013913,6684
19,1240,3048,28073,35173,4.76286021151,6684
20,1224,3026,28898,35932,4.76359785671,6684
21,1246,3073,27889,35016,4.76294487841,6684
22,1254,3059,27873,34957,4.7603516358,6684
23,1202,2965,29043,36660,4.75968943414,6684
24,1228,3033,28186,35576,4.76247578531,6684
25,1193,2988,28972,36504,4.75882888539,6684
26,1235,3015,28598,35436,4.76383103766,6684
27,1222,3003,28644,35773,4.75745258945,6684
28,1215,3021,28418,35951,4.76055746008,6684
29,1218,2982,28005,35145,4.76201913928,6684
