lexicon,lev, length_count, neighbors
real,0,2,94
real,0,3,303
real,0,4,183
real,0,5,54
real,0,6,18
real,0,7,2
real,0,8,1
real,1,2,2599
real,1,3,17107
real,1,4,6953
real,1,5,1126
real,1,6,118
real,1,7,19
real,1,8,2
real,2,2,21617
real,2,3,215976
real,2,4,60291
real,2,5,8751
real,2,6,717
real,2,7,57
real,2,8,11
real,3,3,1160229
real,3,4,376449
real,3,5,54834
real,3,6,4738
real,3,7,428
real,3,8,29
real,4,8,136
real,4,4,1551127
real,4,5,245566
real,4,6,25807
real,4,7,2290
real,5,8,594
real,5,5,641179
real,5,6,95731
real,5,7,10529
real,6,8,2296
real,6,6,191672
real,6,7,32651
real,7,8,6047
real,7,7,48854
real,8,8,6994
0,0,2,250
0,0,3,1143
0,0,4,1145
0,0,5,723
0,0,6,321
0,0,7,173
0,0,8,39
0,1,2,2484
0,1,3,16869
0,1,4,7345
0,1,5,1239
0,1,6,133
0,1,7,40
0,1,8,18
0,2,2,21576
0,2,3,211931
0,2,4,62087
0,2,5,8907
0,2,6,708
0,2,7,87
0,2,8,19
0,3,3,1163672
0,3,4,379218
0,3,5,55983
0,3,6,4639
0,3,7,346
0,3,8,23
0,4,8,108
0,4,4,1545208
0,4,5,249701
0,4,6,25759
0,4,7,2150
0,5,8,496
0,5,5,634957
0,5,6,95055
0,5,7,10135
0,6,8,2023
0,6,6,192186
0,6,7,31860
0,7,8,5938
0,7,7,50039
0,8,8,7446
1,0,2,217
1,0,3,1117
1,0,4,1130
1,0,5,601
1,0,6,305
1,0,7,171
1,0,8,43
1,1,2,2611
1,1,3,17467
1,1,4,7102
1,1,5,1209
1,1,6,161
1,1,7,36
1,1,8,18
1,2,2,21482
1,2,3,216737
1,2,4,58134
1,2,5,8576
1,2,6,759
1,2,7,57
1,2,8,14
1,3,3,1158294
1,3,4,376045
1,3,5,52030
1,3,6,5118
1,3,7,420
1,3,8,28
1,4,8,116
1,4,4,1552592
1,4,5,236923
1,4,6,27029
1,4,7,1987
1,5,8,560
1,5,5,652171
1,5,6,96763
1,5,7,9820
1,6,8,2257
1,6,6,188666
1,6,7,31677
1,7,8,6015
1,7,7,50662
1,8,8,7059
2,0,2,190
2,0,3,1169
2,0,4,1160
2,0,5,679
2,0,6,341
2,0,7,183
2,0,8,40
2,1,2,2568
2,1,3,17248
2,1,4,6904
2,1,5,1131
2,1,6,173
2,1,7,30
2,1,8,11
2,2,2,21552
2,2,3,214825
2,2,4,61308
2,2,5,8723
2,2,6,671
2,2,7,63
2,2,8,11
2,3,3,1160373
2,3,4,386999
2,3,5,55914
2,3,6,4446
2,3,7,312
2,3,8,23
2,4,8,97
2,4,4,1538632
2,4,5,249552
2,4,6,25228
2,4,7,2009
2,5,8,575
2,5,5,635511
2,5,6,93904
2,5,7,9853
2,6,8,2391
2,6,6,194038
2,6,7,31848
2,7,8,6143
2,7,7,50532
2,8,8,6819
3,0,2,216
3,0,3,1098
3,0,4,1142
3,0,5,687
3,0,6,297
3,0,7,167
3,0,8,43
3,1,2,2641
3,1,3,17046
3,1,4,6895
3,1,5,1181
3,1,6,140
3,1,7,30
3,1,8,18
3,2,2,21453
3,2,3,212159
3,2,4,59603
3,2,5,8525
3,2,6,681
3,2,7,89
3,2,8,20
3,3,3,1163312
3,3,4,378317
3,3,5,53585
3,3,6,4556
3,3,7,494
3,3,8,40
3,4,8,154
3,4,4,1549046
3,4,5,239827
3,4,6,25682
3,4,7,2261
3,5,8,651
3,5,5,647705
3,5,6,96508
3,5,7,10452
3,6,8,2438
3,6,6,190937
3,6,7,33041
3,7,8,6055
3,7,7,48296
3,8,8,6691
4,0,2,210
4,0,3,1124
4,0,4,1106
4,0,5,693
4,0,6,302
4,0,7,170
4,0,8,58
4,1,2,2738
4,1,3,16861
4,1,4,6835
4,1,5,1176
4,1,6,136
4,1,7,27
4,1,8,18
4,2,2,21362
4,2,3,215871
4,2,4,60106
4,2,5,8707
4,2,6,633
4,2,7,60
4,2,8,4
4,3,3,1159759
4,3,4,380793
4,3,5,53911
4,3,6,4565
4,3,7,379
4,3,8,29
4,4,8,98
4,4,4,1546163
4,4,5,244007
4,4,6,25201
4,4,7,2071
4,5,8,490
4,5,5,643016
4,5,6,94848
4,5,7,9788
4,6,8,2112
4,6,6,193116
4,6,7,31697
4,7,8,5699
4,7,7,50638
4,8,8,7602
5,0,2,197
5,0,3,1118
5,0,4,1214
5,0,5,629
5,0,6,327
5,0,7,156
5,0,8,58
5,1,2,2737
5,1,3,16483
5,1,4,6972
5,1,5,1166
5,1,6,169
5,1,7,38
5,1,8,21
5,2,2,21376
5,2,3,214982
5,2,4,60910
5,2,5,8710
5,2,6,738
5,2,7,82
5,2,8,16
5,3,3,1161032
5,3,4,381670
5,3,5,54430
5,3,6,5259
5,3,7,447
5,3,8,17
5,4,8,108
5,4,4,1544237
5,4,5,246897
5,4,6,26540
5,4,7,2474
5,5,8,533
5,5,5,639678
5,5,6,95235
5,5,7,10678
5,6,8,2156
5,6,6,190533
5,6,7,32028
5,7,8,6084
5,7,7,48927
5,8,8,7117
6,0,2,171
6,0,3,1184
6,0,4,1088
6,0,5,673
6,0,6,325
6,0,7,184
6,0,8,50
6,1,2,2408
6,1,3,16893
6,1,4,6808
6,1,5,1154
6,1,6,126
6,1,7,35
6,1,8,11
6,2,2,21731
6,2,3,213756
6,2,4,59933
6,2,5,8632
6,2,6,627
6,2,7,66
6,2,8,12
6,3,3,1161782
6,3,4,380672
6,3,5,53441
6,3,6,4404
6,3,7,580
6,3,8,32
6,4,8,114
6,4,4,1546502
6,4,5,238903
6,4,6,24917
6,4,7,2721
6,5,8,550
6,5,5,648707
6,5,6,93728
6,5,7,10905
6,6,8,2161
6,6,6,194674
6,6,7,31992
6,7,8,5886
6,7,7,48347
6,8,8,7294
7,0,2,182
7,0,3,1121
7,0,4,1143
7,0,5,663
7,0,6,294
7,0,7,143
7,0,8,35
7,1,2,2839
7,1,3,17093
7,1,4,6824
7,1,5,1035
7,1,6,158
7,1,7,25
7,1,8,12
7,2,2,21289
7,2,3,215342
7,2,4,59738
7,2,5,8866
7,2,6,638
7,2,7,75
7,2,8,14
7,3,3,1160059
7,3,4,378743
7,3,5,55448
7,3,6,4231
7,3,7,334
7,3,8,18
7,4,8,109
7,4,4,1548555
7,4,5,248142
7,4,6,23536
7,4,7,2013
7,5,8,618
7,5,5,637356
7,5,6,94013
7,5,7,10119
7,6,8,2257
7,6,6,195931
7,6,7,32408
7,7,8,6119
7,7,7,49713
7,8,8,6928
8,0,2,198
8,0,3,1180
8,0,4,1189
8,0,5,661
8,0,6,303
8,0,7,164
8,0,8,38
8,1,2,2574
8,1,3,16432
8,1,4,6514
8,1,5,1140
8,1,6,186
8,1,7,37
8,1,8,20
8,2,2,21538
8,2,3,210614
8,2,4,59007
8,2,5,8714
8,2,6,701
8,2,7,63
8,2,8,14
8,3,3,1165389
8,3,4,376233
8,3,5,55190
8,3,6,4898
8,3,7,358
8,3,8,28
8,4,8,132
8,4,4,1552060
8,4,5,240863
8,4,6,26961
8,4,7,2144
8,5,8,489
8,5,5,644942
8,5,6,96698
8,5,7,10280
8,6,8,2122
8,6,6,189054
8,6,7,31772
8,7,8,6052
8,7,7,50012
8,8,8,7215
9,0,2,191
9,0,3,1143
9,0,4,1098
9,0,5,640
9,0,6,350
9,0,7,132
9,0,8,40
9,1,2,2701
9,1,3,16510
9,1,4,6984
9,1,5,981
9,1,6,143
9,1,7,57
9,1,8,8
9,2,2,21418
9,2,3,213633
9,2,4,59968
9,2,5,7992
9,2,6,661
9,2,7,65
9,2,8,8
9,3,3,1162329
9,3,4,380210
9,3,5,53318
9,3,6,4462
9,3,7,354
9,3,8,45
9,4,8,157
9,4,4,1546743
9,4,5,244125
9,4,6,25400
9,4,7,2302
9,5,8,561
9,5,5,644454
9,5,6,96125
9,5,7,10649
9,6,8,2314
9,6,6,191660
9,6,7,31832
9,7,8,6128
9,7,7,49439
9,8,8,6849
10,0,2,231
10,0,3,1092
10,0,4,1123
10,0,5,677
10,0,6,301
10,0,7,161
10,0,8,51
10,1,2,2542
10,1,3,16843
10,1,4,7129
10,1,5,1176
10,1,6,153
10,1,7,35
10,1,8,17
10,2,2,21537
10,2,3,216353
10,2,4,59562
10,2,5,8451
10,2,6,593
10,2,7,69
10,2,8,12
10,3,3,1159327
10,3,4,376847
10,3,5,53717
10,3,6,4530
10,3,7,369
10,3,8,29
10,4,8,106
10,4,4,1550342
10,4,5,244431
10,4,6,25547
10,4,7,2129
10,5,8,502
10,5,5,643058
10,5,6,95856
10,5,7,10051
10,6,8,2174
10,6,6,191821
10,6,7,33188
10,7,8,6000
10,7,7,48828
10,8,8,7219
11,0,2,186
11,0,3,1088
11,0,4,1212
11,0,5,648
11,0,6,311
11,0,7,160
11,0,8,49
11,1,2,2850
11,1,3,16985
11,1,4,7093
11,1,5,1251
11,1,6,190
11,1,7,45
11,1,8,24
11,2,2,21274
11,2,3,212759
11,2,4,59031
11,2,5,8283
11,2,6,800
11,2,7,69
11,2,8,7
11,3,3,1162783
11,3,4,375653
11,3,5,54289
11,3,6,4848
11,3,7,380
11,3,8,29
11,4,8,131
11,4,4,1552014
11,4,5,246403
11,4,6,26115
11,4,7,2002
11,5,8,513
11,5,5,640636
11,5,6,94585
11,5,7,10347
11,6,8,2176
11,6,6,191952
11,6,7,32356
11,7,8,5805
11,7,7,49471
11,8,8,7376
12,0,2,175
12,0,3,1124
12,0,4,1030
12,0,5,655
12,0,6,345
12,0,7,159
12,0,8,68
12,1,2,2509
12,1,3,17060
12,1,4,6860
12,1,5,1241
12,1,6,156
12,1,7,50
12,1,8,21
12,2,2,21626
12,2,3,213429
12,2,4,61400
12,2,5,8721
12,2,6,646
12,2,7,79
12,2,8,6
12,3,3,1162002
12,3,4,377051
12,3,5,55145
12,3,6,4642
12,3,7,445
12,3,8,21
12,4,8,97
12,4,4,1548662
12,4,5,244564
12,4,6,25104
12,4,7,2402
12,5,8,578
12,5,5,641184
12,5,6,96753
12,5,7,10083
12,6,8,2252
12,6,6,191155
12,6,7,32445
12,7,8,5918
12,7,7,49167
12,8,8,7149
13,0,2,185
13,0,3,1137
13,0,4,1151
13,0,5,691
13,0,6,319
13,0,7,156
13,0,8,53
13,1,2,2643
13,1,3,16811
13,1,4,7338
13,1,5,1115
13,1,6,184
13,1,7,30
13,1,8,17
