lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words
real,511,1091,27924,33998,4.77411078943,6684
0,1698,4247,28128,34715,4.77124724855,6684
1,1664,4114,28604,34820,4.77578062114,6684
2,1681,4210,28065,34385,4.77120072877,6684
3,1698,4210,27951,34360,4.77306792255,6684
4,1693,4213,27791,34216,4.77343229017,6684
5,1698,4204,27586,33769,4.77443754722,6684
6,1654,4127,27435,33675,4.7767397166,6684
7,1690,4164,27986,34265,4.7733277438,6684
8,1674,4189,26903,33203,4.7782103953,6684
9,1686,4166,27384,33310,4.77482689852,6684
10,1678,4156,27895,34439,4.77210869277,6684
11,1655,4133,28438,34378,4.77547938431,6684
12,1691,4167,27897,34098,4.77484785256,6684
13,1694,4207,28138,34447,4.77243804743,6684
14,1721,4217,27055,33044,4.77652614649,6684
15,1704,4252,27988,34354,4.77474841038,6684
16,1684,4222,27718,34122,4.76834591875,6684
17,1708,4241,28263,34349,4.77558500525,6684
18,1681,4146,27590,33570,4.7749760394,6684
19,1706,4249,28442,35003,4.77259032247,6684
20,1683,4181,27637,33968,4.77485497157,6684
21,1631,4102,29286,35885,4.77189109303,6684
22,1710,4229,27634,33473,4.77853813811,6684
23,1695,4201,27710,33789,4.7750187982,6684
24,1658,4127,28054,34299,4.77580408251,6684
25,1692,4223,27993,33980,4.77398882612,6684
26,1693,4234,28725,34887,4.77315912639,6684
27,1674,4131,27602,33890,4.77318102068,6684
28,1678,4190,29109,35692,4.77019139732,6684
29,1682,4198,27205,33129,4.77622280529,6684
