lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words
real,511,1091,27924,33998,4.77411078943,6684
0,116,243,8801,11503,4.85794972873,6684
1,104,220,9116,11823,4.85688863899,6684
2,107,223,8716,11237,4.85781737794,6684
3,101,213,9051,11709,4.85913421453,6684
4,116,243,9073,11588,4.85773951664,6684
5,113,248,8927,11740,4.85821702717,6684
6,105,219,9199,11906,4.85698673797,6684
7,112,232,8620,10960,4.85925080501,6684
8,109,225,8866,11390,4.86160424017,6684
9,108,220,9241,11966,4.85476901161,6684
10,119,246,8841,11431,4.85808284067,6684
11,126,266,9026,11667,4.86000510598,6684
12,95,201,8535,11096,4.86341595945,6684
13,108,223,8804,11331,4.85740017746,6684
14,101,212,8503,11045,4.85867237476,6684
15,104,220,8806,11437,4.8590806653,6684
16,113,230,8763,11101,4.85739467031,6684
17,81,174,8380,10714,4.86107398633,6684
18,111,233,8412,10974,4.86140983316,6684
19,114,241,8862,11461,4.85988175469,6684
20,134,277,8766,11187,4.86046322954,6684
21,132,276,9134,11676,4.8583141859,6684
22,98,204,8612,11169,4.86047594524,6684
23,121,256,9022,11694,4.8579619967,6684
24,100,208,8706,11262,4.86298859536,6684
25,112,235,9146,11750,4.86129176516,6684
26,128,272,9063,11753,4.85883915645,6684
27,102,218,8216,10747,4.86106534502,6684
28,132,277,9172,11958,4.85690278745,6684
29,109,229,8711,11225,4.85883172404,6684
