lexicon,homophones_type, homophones_token ,mps,neighbors,avg_lev,num_words
real,511,1090,27924,33998,4.77411078943,6684
0,415,1058,32508,38440,4.79003147853,6684
1,384,1003,31420,37095,4.79420469222,6684
2,364,966,32390,38303,4.78964915669,6684
3,372,959,30280,35852,4.79548570992,6684
4,412,1050,32341,38073,4.78953511831,6684
5,394,1004,31190,36934,4.79257367923,6684
6,381,1002,32177,38290,4.78735562862,6684
7,406,1029,32439,37921,4.79457273128,6684
8,406,1056,33664,39895,4.78703446753,6684
9,398,1015,30483,36162,4.79318900292,6684
10,385,1007,32343,38527,4.78950637366,6684
11,361,945,31519,36917,4.79110380645,6684
12,409,1045,32455,38389,4.78912226087,6684
13,409,1025,32381,37997,4.79009505706,6684
14,396,1014,31849,37624,4.79150923147,6684
15,408,1047,32308,38047,4.78856433694,6684
16,379,986,31696,37293,4.79186352503,6684
17,404,1041,31778,38052,4.78882447161,6684
18,410,1038,30755,36245,4.79222878812,6684
19,380,997,32218,37862,4.79496633607,6684
20,393,994,31515,37434,4.79113434205,6684
21,385,992,30814,36344,4.79446970721,6684
22,376,986,32567,38689,4.79255881439,6684
23,404,1024,30250,35618,4.7942785239,6684
24,381,991,31560,37220,4.79177088843,6684
25,407,1028,31620,37458,4.79313325978,6684
26,383,979,30836,36378,4.79710472359,6684
27,390,1026,32554,38209,4.79196131059,6684
28,371,974,31399,36971,4.79442457541,6684
29,391,1007,31023,36593,4.79415159072,6684
