lexicon,lev, length_count, neighbors
real,0,8,1
real,0,4,183
real,0,5,54
real,0,6,18
real,0,7,2
real,1,8,2
real,1,4,6953
real,1,5,1126
real,1,6,118
real,1,7,19
real,2,8,11
real,2,4,60291
real,2,5,8751
real,2,6,717
real,2,7,57
real,3,8,29
real,3,4,376449
real,3,5,54834
real,3,6,4738
real,3,7,428
real,4,8,136
real,4,4,1551127
real,4,5,245566
real,4,6,25807
real,4,7,2290
real,5,8,594
real,5,5,641179
real,5,6,95731
real,5,7,10529
real,6,8,2296
real,6,6,191672
real,6,7,32651
real,7,8,6047
real,7,7,48854
real,8,8,6994
0,0,4,497
0,0,5,31
0,1,4,11394
0,1,5,1148
0,1,6,66
0,1,7,4
0,2,8,2
0,2,4,103359
0,2,5,13665
0,2,6,899
0,2,7,44
0,3,8,18
0,3,4,522596
0,3,5,90198
0,3,6,7318
0,3,7,538
0,4,8,148
0,4,4,1357157
0,4,5,326295
0,4,6,38821
0,4,7,3503
0,5,8,860
0,5,5,520173
0,5,6,118383
0,5,7,15137
0,6,8,3185
0,6,6,153314
0,6,7,37808
0,7,8,6680
0,7,7,37796
0,8,8,5217
1,0,4,503
1,0,5,37
1,0,6,4
1,1,4,10597
1,1,5,1033
1,1,6,70
1,1,7,8
1,2,8,1
1,2,4,100290
1,2,5,12791
1,2,6,910
1,2,7,57
1,3,8,17
1,3,4,520652
1,3,5,85586
1,3,6,7604
1,3,7,497
1,4,8,127
1,4,4,1362961
1,4,5,320522
1,4,6,38281
1,4,7,3429
1,5,8,785
1,5,5,531541
1,5,6,117805
1,5,7,14880
1,6,8,2953
1,6,6,154127
1,6,7,37061
1,7,8,6478
1,7,7,38898
1,8,8,5749
2,0,4,479
2,0,5,35
2,0,6,3
2,1,4,10904
2,1,5,1069
2,1,6,88
2,1,7,1
2,2,8,1
2,2,4,101363
2,2,5,13206
2,2,6,975
2,2,7,48
2,3,8,11
2,3,4,518717
2,3,5,88818
2,3,6,7423
2,3,7,512
2,4,8,153
2,4,4,1363540
2,4,5,324882
2,4,6,38480
2,4,7,3321
2,5,8,872
2,5,5,523500
2,5,6,117774
2,5,7,14914
2,6,8,3098
2,6,6,154058
2,6,7,37569
2,7,8,6441
2,7,7,38465
2,8,8,5534
3,0,4,481
3,0,5,45
3,0,6,4
3,0,7,1
3,1,4,10632
3,1,5,1221
3,1,6,62
3,1,7,8
3,2,8,1
3,2,4,101892
3,2,5,14112
3,2,6,905
3,2,7,65
3,3,8,19
3,3,4,520493
3,3,5,91954
3,3,6,7043
3,3,7,530
3,4,8,161
3,4,4,1361505
3,4,5,326274
3,4,6,37966
3,4,7,3580
3,5,8,780
3,5,5,517904
3,5,6,117847
3,5,7,15323
3,6,8,3303
3,6,6,154974
3,6,7,37611
3,7,8,6557
3,7,7,37712
3,8,8,5289
4,0,4,488
4,0,5,31
4,0,6,1
4,1,8,1
4,1,4,10502
4,1,5,1112
4,1,6,67
4,1,7,4
4,2,8,1
4,2,4,100819
4,2,5,13958
4,2,6,814
4,2,7,44
4,3,8,16
4,3,4,525427
4,3,5,91827
4,3,6,6985
4,3,7,479
4,4,8,141
4,4,4,1357767
4,4,5,326243
4,4,6,36872
4,4,7,3322
4,5,8,790
4,5,5,518339
4,5,6,116574
4,5,7,14959
4,6,8,3016
4,6,6,157488
4,6,7,37490
4,7,8,6590
4,7,7,38532
4,8,8,5555
5,0,4,506
5,0,5,36
5,0,6,2
5,1,4,11352
5,1,5,1064
5,1,6,61
5,1,7,2
5,2,8,3
5,2,4,106431
5,2,5,13631
5,2,6,849
5,2,7,37
5,3,8,31
5,3,4,529556
5,3,5,91126
5,3,6,7163
5,3,7,540
5,4,8,160
5,4,4,1347158
5,4,5,324754
5,4,6,37753
5,4,7,3555
5,5,8,878
5,5,5,520899
5,5,6,118075
5,5,7,15289
5,6,8,3297
5,6,6,154898
5,6,7,37882
5,7,8,6498
5,7,7,37525
5,8,8,5243
6,0,4,478
6,0,5,41
6,0,6,1
6,0,7,1
6,1,4,10736
6,1,5,1080
6,1,6,66
6,1,7,2
6,2,8,3
6,2,4,100747
6,2,5,13477
6,2,6,824
6,2,7,37
6,3,8,19
6,3,4,519694
6,3,5,87146
6,3,6,7159
6,3,7,490
6,4,8,129
6,4,4,1363348
6,4,5,319590
6,4,6,37237
6,4,7,3170
6,5,8,814
6,5,5,530176
6,5,6,117236
6,5,7,14365
6,6,8,3141
6,6,6,156278
6,6,7,37222
6,7,8,6567
6,7,7,39543
6,8,8,5437
7,0,4,518
7,0,5,47
7,0,6,2
7,1,4,10605
7,1,5,1188
7,1,6,68
7,1,7,4
7,2,8,5
7,2,4,100999
7,2,5,14285
7,2,6,958
7,2,7,48
7,3,8,23
7,3,4,527177
7,3,5,92964
7,3,6,7286
7,3,7,470
7,4,8,184
7,4,4,1355704
7,4,5,329138
7,4,6,38188
7,4,7,3300
7,5,8,977
7,5,5,513888
7,5,6,118116
7,5,7,14555
7,6,8,3345
7,6,6,154183
7,6,7,37559
7,7,8,6584
7,7,7,38894
7,8,8,4992
8,0,4,500
8,0,5,43
8,0,6,3
8,1,8,1
8,1,4,10596
8,1,5,1115
8,1,6,71
8,1,7,3
8,2,8,3
8,2,4,98657
8,2,5,13314
8,2,6,901
8,2,7,55
8,3,8,23
8,3,4,510734
8,3,5,86338
8,3,6,7179
8,3,7,510
8,4,8,173
8,4,4,1374516
8,4,5,321317
8,4,6,37871
8,4,7,3478
8,5,8,871
8,5,5,529383
8,5,6,118578
8,5,7,14832
8,6,8,3198
8,6,6,154198
8,6,7,36680
8,7,8,6591
8,7,7,39272
8,8,8,5250
9,0,4,492
9,0,5,43
9,0,6,1
9,1,4,10412
9,1,5,1066
9,1,6,47
9,1,7,1
9,2,8,1
9,2,4,99439
9,2,5,13467
9,2,6,781
9,2,7,50
9,3,8,19
9,3,4,513127
9,3,5,90950
9,3,6,6400
9,3,7,477
9,4,8,151
9,4,4,1371533
9,4,5,329244
9,4,6,35606
9,4,7,3400
9,5,8,748
9,5,5,516740
9,5,6,115130
9,5,7,15081
9,6,8,2933
9,6,6,160836
9,6,7,37494
9,7,8,6503
9,7,7,38327
9,8,8,5755
10,0,4,487
10,0,5,31
10,0,6,3
10,1,4,11204
10,1,5,1061
10,1,6,78
10,1,7,6
10,2,8,4
10,2,4,103350
10,2,5,12981
10,2,6,851
10,2,7,40
10,3,8,19
10,3,4,525550
10,3,5,88600
10,3,6,7283
10,3,7,479
10,4,8,154
10,4,4,1354412
10,4,5,322699
10,4,6,37879
10,4,7,3379
10,5,8,795
10,5,5,526138
10,5,6,118007
10,5,7,15316
10,6,8,2968
10,6,6,154700
10,6,7,37649
10,7,8,6579
10,7,7,37961
10,8,8,5591
11,0,4,478
11,0,5,40
11,0,6,2
11,1,4,10315
11,1,5,1152
11,1,6,65
11,1,7,6
11,2,8,1
11,2,4,102062
11,2,5,13909
11,2,6,870
11,2,7,48
11,3,8,15
11,3,4,526957
11,3,5,91633
11,3,6,7062
11,3,7,493
11,4,8,112
11,4,4,1355191
11,4,5,331269
11,4,6,38025
11,4,7,3254
11,5,8,797
11,5,5,513507
11,5,6,117732
11,5,7,14770
11,6,8,3061
11,6,6,155045
11,6,7,37431
11,7,8,6560
11,7,7,38828
11,8,8,5564
12,0,4,492
12,0,5,42
12,0,6,2
12,1,8,1
12,1,4,10399
12,1,5,1171
12,1,6,64
12,1,7,3
12,2,4,100464
12,2,5,14122
12,2,6,906
12,2,7,57
12,3,8,33
12,3,4,517865
12,3,5,92373
12,3,6,7103
12,3,7,471
12,4,8,177
12,4,4,1365783
12,4,5,326634
12,4,6,37305
12,4,7,3301
12,5,8,987
12,5,5,517168
12,5,6,117556
12,5,7,14616
12,6,8,3285
12,6,6,155865
12,6,7,36878
12,7,8,6407
12,7,7,39504
12,8,8,5220
13,0,4,472
13,0,5,30
13,0,6,4
13,1,8,1
13,1,4,11122
13,1,5,1126
13,1,6,80
13,1,7,1
13,2,8,2
13,2,4,104973
13,2,5,13895
13,2,6,1053
13,2,7,46
13,3,8,25
13,3,4,530850
13,3,5,91495
13,3,6,7595
13,3,7,499
13,4,8,177
13,4,4,1347586
13,4,5,330475
13,4,6,38717
13,4,7,3632
13,5,8,917
13,5,5,514489
13,5,6,118724
13,5,7,15401
13,6,8,3123
13,6,6,152628
13,6,7,37702
13,7,8,6363
13,7,7,37549
13,8,8,5502
14,0,4,483
14,0,5,38
14,0,6,3
14,1,8,1
14,1,4,10544
14,1,5,1146
14,1,6,60
14,1,7,4
14,2,8,2
14,2,4,101629
14,2,5,13745
14,2,6,933
14,2,7,50
14,3,8,17
14,3,4,522803
14,3,5,89812
14,3,6,7532
14,3,7,544
14,4,8,187
14,4,4,1359544
14,4,5,324938
14,4,6,38349
14,4,7,3666
14,5,8,904
14,5,5,521831
14,5,6,118793
14,5,7,15066
14,6,8,3260
14,6,6,153131
14,6,7,37221
14,7,8,6537
14,7,7,38279
14,8,8,5202
15,0,4,488
15,0,5,45
15,0,6,3
15,1,4,11003
15,1,5,1044
15,1,6,76
15,1,7,4
15,2,4,105390
15,2,5,13071
15,2,6,877
15,2,7,38
15,3,8,14
15,3,4,531218
15,3,5,89023
15,3,6,6921
15,3,7,442
15,4,8,131
15,4,4,1346904
15,4,5,327240
15,4,6,36761
15,4,7,3115
15,5,8,773
15,5,5,521087
15,5,6,117355
15,5,7,13994
15,6,8,3042
15,6,6,156808
15,6,7,37048
15,7,8,6479
15,7,7,40189
15,8,8,5671
16,0,4,559
16,0,5,46
16,0,6,4
16,1,4,11269
16,1,5,1048
16,1,6,64
16,1,7,2
16,2,8,2
16,2,4,102984
16,2,5,13529
16,2,6,849
16,2,7,55
16,3,8,14
16,3,4,521831
16,3,5,91399
16,3,6,6834
16,3,7,444
16,4,8,153
16,4,4,1358360
16,4,5,332098
16,4,6,37586
16,4,7,3056
16,5,8,817
16,5,5,513390
16,5,6,117847
16,5,7,13793
16,6,8,3117
16,6,6,155617
16,6,7,36585
16,7,8,6564
16,7,7,40895
16,8,8,5443
17,0,4,531
17,0,5,50
17,0,6,3
17,1,4,11050
17,1,5,1251
17,1,6,64
17,1,7,4
17,2,4,103598
17,2,5,15099
17,2,6,956
17,2,7,62
17,3,8,27
17,3,4,529757
17,3,5,94705
17,3,6,7358
17,3,7,587
17,4,8,155
17,4,4,1350067
17,4,5,331586
17,4,6,38112
17,4,7,3761
17,5,8,809
17,5,5,508819
17,5,6,118285
17,5,7,15906
17,6,8,2912
17,6,6,154023
17,6,7,37595
17,7,8,6518
17,7,7,36915
17,8,8,5689
18,0,4,508
18,0,5,54
18,0,6,2
18,1,4,10746
18,1,5,1145
18,1,6,55
18,1,7,2
18,2,8,3
18,2,4,101591
18,2,5,14478
18,2,6,759
18,2,7,57
18,3,8,18
18,3,4,522780
18,3,5,95555
18,3,6,6526
18,3,7,525
18,4,8,148
18,4,4,1359378
18,4,5,335947
18,4,6,36306
18,4,7,3366
18,5,8,775
18,5,5,504331
18,5,6,115425
18,5,7,14897
18,6,8,3057
18,6,6,159728
18,6,7,37378
18,7,8,6615
18,7,7,38605
18,8,8,5494
19,0,4,551
19,0,5,36
19,0,6,3
19,1,4,11292
19,1,5,1194
19,1,6,53
19,1,7,6
19,2,4,106661
19,2,5,13816
19,2,6,859
19,2,7,58
19,3,8,16
19,3,4,539074
19,3,5,88931
19,3,6,7126
19,3,7,508
