lexicon,lev, length_count, neighbors
real,0,8,1
real,0,4,183
real,0,5,54
real,0,6,18
real,0,7,2
real,1,8,2
real,1,4,6953
real,1,5,1126
real,1,6,118
real,1,7,19
real,2,8,11
real,2,4,60291
real,2,5,8751
real,2,6,717
real,2,7,57
real,3,8,29
real,3,4,376449
real,3,5,54834
real,3,6,4738
real,3,7,428
real,4,8,136
real,4,4,1551127
real,4,5,245566
real,4,6,25807
real,4,7,2290
real,5,8,594
real,5,5,641179
real,5,6,95731
real,5,7,10529
real,6,8,2296
real,6,6,191672
real,6,7,32651
real,7,8,6047
real,7,7,48854
real,8,8,6994
0,0,4,89
0,0,5,4
0,1,4,3344
0,1,5,156
0,1,6,1
0,2,4,50883
0,2,5,3127
0,2,6,113
0,2,7,4
0,3,8,1
0,3,4,400195
0,3,5,36587
0,3,6,1622
0,3,7,59
0,4,8,20
0,4,4,1540492
0,4,5,233469
0,4,6,15810
0,4,7,740
0,5,8,175
0,5,5,678167
0,5,6,87466
0,5,7,6391
0,6,8,1365
0,6,6,213789
0,6,7,29350
0,7,8,5308
0,7,7,58286
0,8,8,9241
1,0,4,50
1,0,5,2
1,1,4,3006
1,1,5,129
1,1,6,5
1,2,4,48336
1,2,5,2924
1,2,6,92
1,2,7,8
1,3,8,1
1,3,4,399238
1,3,5,34661
1,3,6,1463
1,3,7,68
1,4,8,15
1,4,4,1544373
1,4,5,228960
1,4,6,14687
1,4,7,818
1,5,8,185
1,5,5,684834
1,5,6,86518
1,5,7,6520
1,6,8,1412
1,6,6,216036
1,6,7,29188
1,7,8,5518
1,7,7,58228
1,8,8,8979
2,0,4,86
2,0,5,2
2,1,4,3126
2,1,5,157
2,1,6,3
2,1,7,1
2,2,4,49681
2,2,5,3056
2,2,6,114
2,2,7,2
2,3,8,1
2,3,4,400769
2,3,5,36033
2,3,6,1696
2,3,7,73
2,4,8,16
2,4,4,1541341
2,4,5,233486
2,4,6,16014
2,4,7,750
2,5,8,184
2,5,5,678776
2,5,6,86549
2,5,7,6542
2,6,8,1307
2,6,6,214425
2,6,7,29818
2,7,8,5325
2,7,7,57644
2,8,8,9277
3,0,4,86
3,0,5,1
3,1,4,3280
3,1,5,147
3,1,6,7
3,2,4,51315
3,2,5,2974
3,2,6,89
3,2,7,3
3,3,8,2
3,3,4,409764
3,3,5,34412
3,3,6,1638
3,3,7,69
3,4,8,20
3,4,4,1530558
3,4,5,230919
3,4,6,16201
3,4,7,775
3,5,8,178
3,5,5,683057
3,5,6,88814
3,5,7,6333
3,6,8,1327
3,6,6,212052
3,6,7,29400
3,7,8,5273
3,7,7,58250
3,8,8,9310
4,0,4,94
4,0,5,3
4,1,4,3415
4,1,5,142
4,1,6,5
4,2,4,50490
4,2,5,3029
4,2,6,122
4,2,7,4
4,3,8,1
4,3,4,402388
4,3,5,35709
4,3,6,1680
4,3,7,56
4,4,8,22
4,4,4,1538616
4,4,5,232983
4,4,6,16305
4,4,7,747
4,5,8,187
4,5,5,679644
4,5,6,88514
4,5,7,6170
4,6,8,1439
4,6,6,212175
4,6,7,28788
4,7,8,5521
4,7,7,59065
4,8,8,8940
5,0,4,74
5,0,5,4
5,0,6,1
5,1,4,3127
5,1,5,110
5,1,6,2
5,2,4,48781
5,2,5,2658
5,2,6,115
5,2,7,2
5,3,8,2
5,3,4,397604
5,3,5,33982
5,3,6,1637
5,3,7,61
5,4,8,21
5,4,4,1545417
5,4,5,230717
5,4,6,15819
5,4,7,759
5,5,8,179
5,5,5,684039
5,5,6,87519
5,5,7,6007
5,6,8,1356
5,6,6,213708
5,6,7,28965
5,7,8,5368
5,7,7,59036
5,8,8,9184
6,0,4,86
6,0,5,2
6,1,4,3310
6,1,5,156
6,1,6,6
6,2,4,50467
6,2,5,3109
6,2,6,94
6,2,7,5
6,3,4,402680
6,3,5,35566
6,3,6,1713
6,3,7,52
6,4,8,14
6,4,4,1538460
6,4,5,232618
6,4,6,16095
6,4,7,709
6,5,8,219
6,5,5,680059
6,5,6,90125
6,5,7,6254
6,6,8,1381
6,6,6,210768
6,6,7,29242
6,7,8,5499
6,7,7,58568
6,8,8,8997
7,0,4,83
7,0,5,3
7,1,4,2978
7,1,5,158
7,1,6,6
7,2,4,49008
7,2,5,2953
7,2,6,103
7,2,7,2
7,3,4,403927
7,3,5,34522
7,3,6,1653
7,3,7,63
7,4,8,13
7,4,4,1539007
7,4,5,231351
7,4,6,15516
7,4,7,775
7,5,8,183
7,5,5,682523
7,5,6,86922
7,5,7,5876
7,6,8,1222
7,6,6,214601
7,6,7,28298
7,7,8,5312
7,7,7,59816
7,8,8,9380
8,0,4,83
8,0,5,3
8,1,4,3074
8,1,5,161
8,1,6,5
8,2,4,49183
8,2,5,3022
8,2,6,107
8,2,7,6
8,3,8,2
8,3,4,402978
8,3,5,34605
8,3,6,1704
8,3,7,68
8,4,8,20
8,4,4,1539685
8,4,5,229333
8,4,6,16110
8,4,7,865
8,5,8,192
8,5,5,684386
8,5,6,88600
8,5,7,6191
8,6,8,1399
8,6,6,212275
8,6,7,29372
8,7,8,5506
8,7,7,58328
8,8,8,8991
9,0,4,91
9,0,5,1
9,1,4,3054
9,1,5,140
9,1,6,1
9,2,4,49168
9,2,5,2998
9,2,6,112
9,2,7,3
9,3,4,402625
9,3,5,34711
9,3,6,1566
9,3,7,56
9,4,8,16
9,4,4,1540065
9,4,5,229016
9,4,6,15934
9,4,7,752
9,5,8,158
9,5,5,684644
9,5,6,87958
9,5,7,6219
9,6,8,1288
9,6,6,213230
9,6,7,29191
9,7,8,5153
9,7,7,58609
9,8,8,9495
10,0,4,81
10,0,5,1
10,1,4,3177
10,1,5,108
10,1,6,3
10,2,4,49523
10,2,5,2859
10,2,6,92
10,2,7,4
10,3,4,405369
10,3,5,34615
10,3,6,1605
10,3,7,59
10,4,8,13
10,4,4,1536853
10,4,5,230131
10,4,6,15609
10,4,7,743
10,5,8,178
10,5,5,683796
10,5,6,89164
10,5,7,6113
10,6,8,1284
10,6,6,212328
10,6,7,28511
10,7,8,5144
10,7,7,59400
10,8,8,9491
11,0,4,105
11,0,5,4
11,1,4,3450
11,1,5,125
11,1,6,4
11,2,4,50800
11,2,5,2889
11,2,6,81
11,2,7,1
11,3,8,1
11,3,4,412550
11,3,5,34105
11,3,6,1472
11,3,7,65
11,4,8,14
11,4,4,1528098
11,4,5,228818
11,4,6,15051
11,4,7,793
11,5,8,173
11,5,5,685569
11,5,6,86601
11,5,7,6278
11,6,8,1251
11,6,6,215592
11,6,7,28925
11,7,8,5255
11,7,7,58768
11,8,8,9416
12,0,4,90
12,0,5,1
12,1,4,3151
12,1,5,137
12,1,6,2
12,2,4,49836
12,2,5,2945
12,2,6,110
12,2,7,4
12,3,4,405440
12,3,5,35181
12,3,6,1617
12,3,7,56
12,4,8,18
12,4,4,1536486
12,4,5,231742
12,4,6,15923
12,4,7,720
12,5,8,181
12,5,5,681504
12,5,6,87289
12,5,7,6216
12,6,8,1276
12,6,6,213860
12,6,7,28725
12,7,8,5325
12,7,7,59109
12,8,8,9310
13,0,4,76
13,1,4,2991
13,1,5,134
13,1,6,4
13,1,7,1
13,2,4,48261
13,2,5,2788
13,2,6,116
13,2,7,1
13,3,8,3
13,3,4,400518
13,3,5,32826
13,3,6,1684
13,3,7,50
13,4,8,24
13,4,4,1543157
13,4,5,225680
13,4,6,16504
13,4,7,753
13,5,8,206
13,5,5,690082
13,5,6,88523
13,5,7,6042
13,6,8,1491
13,6,6,211970
13,6,7,28401
13,7,8,5526
13,7,7,59582
13,8,8,8860
14,0,4,99
14,0,5,3
14,1,4,3300
14,1,5,128
14,1,6,5
14,2,4,50544
14,2,5,3150
14,2,6,132
14,2,7,2
14,3,4,407394
14,3,5,37290
14,3,6,1882
14,3,7,49
14,4,8,17
14,4,4,1533666
14,4,5,239045
14,4,6,17062
14,4,7,718
14,5,8,190
14,5,5,671894
14,5,6,90283
14,5,7,6259
14,6,8,1305
14,6,6,209437
14,6,7,29233
14,7,8,5285
14,7,7,58569
14,8,8,9313
15,0,4,79
15,1,4,3230
15,1,5,153
15,1,6,4
15,2,4,51480
15,2,5,2874
15,2,6,112
15,2,7,3
15,3,8,1
15,3,4,405809
15,3,5,34389
15,3,6,1512
15,3,7,61
15,4,8,23
15,4,4,1534405
15,4,5,231657
15,4,6,15401
15,4,7,743
15,5,8,183
15,5,5,682437
15,5,6,86210
15,5,7,6033
15,6,8,1361
15,6,6,215562
15,6,7,28711
15,7,8,5476
15,7,7,59279
15,8,8,9066
16,0,4,89
16,0,5,4
16,1,4,3155
16,1,5,124
16,1,6,5
16,2,4,50367
16,2,5,2704
16,2,6,111
16,2,7,3
16,3,8,3
16,3,4,409732
16,3,5,33105
16,3,6,1599
16,3,7,52
16,4,8,15
16,4,4,1531660
16,4,5,226327
16,4,6,15340
16,4,7,812
16,5,8,213
16,5,5,689246
16,5,6,86114
16,5,7,6631
16,6,8,1465
16,6,6,215632
16,6,7,29446
16,7,8,5438
16,7,7,57886
16,8,8,8976
17,0,4,91
17,0,5,2
17,1,4,3308
17,1,5,134
17,1,6,8
17,2,4,50891
17,2,5,2909
17,2,6,103
17,2,7,5
17,3,8,2
17,3,4,403915
17,3,5,34565
17,3,6,1651
17,3,7,64
17,4,8,18
17,4,4,1536798
17,4,5,231235
17,4,6,16182
17,4,7,767
17,5,8,204
17,5,5,682665
17,5,6,88257
17,5,7,6350
17,6,8,1443
17,6,6,212600
17,6,7,28910
17,7,8,5484
17,7,7,58734
17,8,8,8959
18,0,4,72
18,0,5,2
18,1,4,3014
18,1,5,206
18,1,6,3
18,2,4,49039
18,2,5,3465
18,2,6,94
18,2,7,5
18,3,8,2
18,3,4,405320
18,3,5,38005
18,3,6,1538
18,3,7,45
18,4,8,17
18,4,4,1537558
18,4,5,238336
18,4,6,15016
18,4,7,855
18,5,8,196
18,5,5,671496
18,5,6,86767
18,5,7,6737
18,6,8,1333
18,6,6,215383
18,6,7,29976
18,7,8,5274
18,7,7,57212
18,8,8,9288
19,0,4,103
19,0,5,3
19,1,4,3411
19,1,5,139
19,1,6,1
19,2,4,51786
19,2,5,2892
19,2,6,95
19,2,7,5
19,3,4,407608
19,3,5,35289
19,3,6,1520
19,3,7,49
19,4,8,20
19,4,4,1532095
19,4,5,233775
19,4,6,15258
19,4,7,686
19,5,8,192
19,5,5,679412
19,5,6,87530
19,5,7,6097
19,6,8,1354
19,6,6,214397
19,6,7,29068
19,7,8,5470
19,7,7,58925
19,8,8,9074
20,0,4,92
20,0,5,4
20,1,4,3231
20,1,5,154
20,1,6,6
20,2,4,51018
20,2,5,2937
20,2,6,117
20,2,7,3
20,3,4,408248
20,3,5,34613
20,3,6,1564
20,3,7,58
20,4,8,16
20,4,4,1532414
20,4,5,231224
20,4,6,15430
20,4,7,761
20,5,8,197
20,5,5,682578
20,5,6,86917
20,5,7,6116
20,6,8,1358
20,6,6,214767
20,6,7,28730
20,7,8,5385
20,7,7,59162
20,8,8,9154
21,0,4,95
21,0,5,5
21,1,4,3237
21,1,5,146
21,1,6,3
21,2,4,50434
21,2,5,3063
21,2,6,86
21,2,7,2
21,3,8,2
21,3,4,406030
21,3,5,35040
21,3,6,1570
21,3,7,62
21,4,8,18
21,4,4,1535207
21,4,5,230265
21,4,6,15422
21,4,7,803
21,5,8,243
21,5,5,682991
21,5,6,87464
21,5,7,6350
21,6,8,1467
