lexicon,lev, length_count, neighbors
real,0,8,1
real,0,4,183
real,0,5,54
real,0,6,18
real,0,7,2
real,1,8,2
real,1,4,6953
real,1,5,1126
real,1,6,118
real,1,7,19
real,2,8,11
real,2,4,60291
real,2,5,8751
real,2,6,717
real,2,7,57
real,3,8,29
real,3,4,376449
real,3,5,54834
real,3,6,4738
real,3,7,428
real,4,8,136
real,4,4,1551127
real,4,5,245566
real,4,6,25807
real,4,7,2290
real,5,8,594
real,5,5,641179
real,5,6,95731
real,5,7,10529
real,6,8,2296
real,6,6,191672
real,6,7,32651
real,7,8,6047
real,7,7,48854
real,8,8,6994
0,0,8,49
0,0,4,1269
0,0,5,682
0,0,6,351
0,0,7,173
0,1,8,16
0,1,4,7434
0,1,5,1169
0,1,6,151
0,1,7,46
0,2,8,16
0,2,4,61262
0,2,5,8402
0,2,6,731
0,2,7,51
0,3,8,28
0,3,4,380460
0,3,5,54062
0,3,6,4399
0,3,7,446
0,4,8,128
0,4,4,1544578
0,4,5,241418
0,4,6,25067
0,4,7,2338
0,5,8,608
0,5,5,645777
0,5,6,94991
0,5,7,10087
0,6,8,2280
0,6,6,193111
0,6,7,32445
0,7,8,5905
0,7,7,49244
0,8,8,7080
1,0,8,42
1,0,4,1252
1,0,5,712
1,0,6,313
1,0,7,153
1,1,8,13
1,1,4,7228
1,1,5,1288
1,1,6,181
1,1,7,64
1,2,8,14
1,2,4,58001
1,2,5,8944
1,2,6,716
1,2,7,78
1,3,8,13
1,3,4,374849
1,3,5,55899
1,3,6,4370
1,3,7,412
1,4,8,84
1,4,4,1553673
1,4,5,246303
1,4,6,23997
1,4,7,2372
1,5,8,580
1,5,5,638364
1,5,6,95084
1,5,7,10789
1,6,8,2338
1,6,6,194140
1,6,7,33214
1,7,8,6029
1,7,7,47748
1,8,8,6997
2,0,8,50
2,0,4,1126
2,0,5,638
2,0,6,322
2,0,7,162
2,1,8,13
2,1,4,7150
2,1,5,1404
2,1,6,139
2,1,7,23
2,2,8,9
2,2,4,60473
2,2,5,9180
2,2,6,726
2,2,7,59
2,3,8,22
2,3,4,373427
2,3,5,56032
2,3,6,4911
2,3,7,340
2,4,8,97
2,4,4,1552827
2,4,5,246667
2,4,6,25482
2,4,7,2062
2,5,8,533
2,5,5,637589
2,5,6,95853
2,5,7,10510
2,6,8,2143
2,6,6,191368
2,6,7,32249
2,7,8,5806
2,7,7,49425
2,8,8,7437
3,0,8,42
3,0,4,1088
3,0,5,667
3,0,6,331
3,0,7,155
3,1,8,28
3,1,4,6859
3,1,5,1118
3,1,6,154
3,1,7,47
3,2,8,14
3,2,4,59060
3,2,5,8245
3,2,6,611
3,2,7,66
3,3,8,34
3,3,4,370808
3,3,5,53600
3,3,6,4514
3,3,7,386
3,4,8,118
3,4,4,1557188
3,4,5,242047
3,4,6,25370
3,4,7,2357
3,5,8,487
3,5,5,645833
3,5,6,96254
3,5,7,10458
3,6,8,2321
3,6,6,191567
3,6,7,32245
3,7,8,6146
3,7,7,49116
3,8,8,6920
4,0,8,54
4,0,4,1104
4,0,5,641
4,0,6,296
4,0,7,152
4,1,8,22
4,1,4,6900
4,1,5,1010
4,1,6,174
4,1,7,27
4,2,8,10
4,2,4,60647
4,2,5,7982
4,2,6,795
4,2,7,71
4,3,8,37
4,3,4,377355
4,3,5,52607
4,3,6,4886
4,3,7,360
4,4,8,102
4,4,4,1548997
4,4,5,242045
4,4,6,24765
4,4,7,2010
4,5,8,607
4,5,5,647225
4,5,6,94763
4,5,7,10223
4,6,8,2117
4,6,6,193122
4,6,7,31654
4,7,8,5788
4,7,7,50333
4,8,8,7373
5,0,8,29
5,0,4,1162
5,0,5,689
5,0,6,330
5,0,7,152
5,1,8,23
5,1,4,7101
5,1,5,1365
5,1,6,178
5,1,7,40
5,2,8,23
5,2,4,60731
5,2,5,8974
5,2,6,643
5,2,7,53
5,3,8,43
5,3,4,378227
5,3,5,57379
5,3,6,4465
5,3,7,341
5,4,8,159
5,4,4,1547782
5,4,5,249624
5,4,6,24350
5,4,7,2053
5,5,8,597
5,5,5,633479
5,5,6,93979
5,5,7,9521
5,6,8,2430
5,6,6,194856
5,6,7,31374
5,7,8,6114
5,7,7,51296
5,8,8,6692
6,0,8,41
6,0,4,1104
6,0,5,682
6,0,6,299
6,0,7,184
6,1,8,12
6,1,4,6859
6,1,5,1146
6,1,6,153
6,1,7,31
6,2,8,12
6,2,4,60504
6,2,5,9637
6,2,6,726
6,2,7,64
6,3,8,37
6,3,4,374763
6,3,5,58466
6,3,6,4616
6,3,7,447
6,4,8,103
6,4,4,1551773
6,4,5,246343
6,4,6,24928
6,4,7,2249
6,5,8,569
6,5,5,635236
6,5,6,93075
6,5,7,10320
6,6,8,2106
6,6,6,195004
6,6,7,31420
6,7,8,6077
6,7,7,50115
6,8,8,7153
7,0,8,61
7,0,4,1159
7,0,5,677
7,0,6,292
7,0,7,130
7,1,8,24
7,1,4,6928
7,1,5,1301
7,1,6,167
7,1,7,44
7,2,8,9
7,2,4,60377
7,2,5,9165
7,2,6,704
7,2,7,66
7,3,8,51
7,3,4,373408
7,3,5,56111
7,3,6,4622
7,3,7,425
7,4,8,86
7,4,4,1553131
7,4,5,248747
7,4,6,25738
7,4,7,2282
7,5,8,486
7,5,5,635509
7,5,6,95460
7,5,7,10525
7,6,8,2178
7,6,6,191818
7,6,7,32624
7,7,8,5830
7,7,7,48734
7,8,8,7385
8,0,8,42
8,0,4,1162
8,0,5,647
8,0,6,283
8,0,7,147
8,1,8,13
8,1,4,6851
8,1,5,997
8,1,6,177
8,1,7,25
8,2,8,15
8,2,4,61619
8,2,5,8187
8,2,6,802
8,2,7,45
8,3,8,25
8,3,4,377896
8,3,5,53758
8,3,6,4931
8,3,7,416
8,4,8,133
8,4,4,1547475
8,4,5,244442
8,4,6,25840
8,4,7,2119
8,5,8,625
8,5,5,643479
8,5,6,95356
8,5,7,10048
8,6,8,2348
8,6,6,191412
8,6,7,31904
8,7,8,5955
8,7,7,50126
8,8,8,6954
9,0,8,32
9,0,4,1203
9,0,5,727
9,0,6,368
9,0,7,175
9,1,8,13
9,1,4,6904
9,1,5,1122
9,1,6,138
9,1,7,28
9,2,8,15
9,2,4,60575
9,2,5,8602
9,2,6,596
9,2,7,71
9,3,8,28
9,3,4,374034
9,3,5,54185
9,3,6,4462
9,3,7,366
9,4,8,124
9,4,4,1552287
9,4,5,245006
9,4,6,24917
9,4,7,2012
9,5,8,639
9,5,5,641868
9,5,6,95403
9,5,7,9358
9,6,8,2431
9,6,6,192917
9,6,7,31215
9,7,8,5901
9,7,7,51605
9,8,8,6927
10,0,8,49
10,0,4,1124
10,0,5,669
10,0,6,311
10,0,7,157
10,1,8,14
10,1,4,7202
10,1,5,1333
10,1,6,146
10,1,7,32
10,2,8,22
10,2,4,61272
10,2,5,9301
10,2,6,807
10,2,7,49
10,3,8,32
10,3,4,384654
10,3,5,56202
10,3,6,4982
10,3,7,404
10,4,8,129
10,4,4,1540751
10,4,5,249174
10,4,6,25994
10,4,7,2166
10,5,8,540
10,5,5,634831
10,5,6,95109
10,5,7,10081
10,6,8,2212
10,6,6,191452
10,6,7,32396
10,7,8,5854
10,7,7,49545
10,8,8,7258
11,0,8,34
11,0,4,1097
11,0,5,716
11,0,6,285
11,0,7,138
11,1,8,21
11,1,4,6612
11,1,5,1180
11,1,6,179
11,1,7,51
11,2,8,8
11,2,4,59843
11,2,5,8657
11,2,6,690
11,2,7,57
11,3,8,31
11,3,4,375309
11,3,5,55145
11,3,6,4605
11,3,7,422
11,4,8,150
11,4,4,1552142
11,4,5,244761
11,4,6,25648
11,4,7,2151
11,5,8,591
11,5,5,641051
11,5,6,93696
11,5,7,10324
11,6,8,2238
11,6,6,193698
11,6,7,32302
11,7,8,5898
11,7,7,49385
11,8,8,7139
12,0,8,57
12,0,4,1166
12,0,5,648
12,0,6,323
12,0,7,170
12,1,8,12
12,1,4,6770
12,1,5,986
12,1,6,187
12,1,7,38
12,2,8,17
12,2,4,61691
12,2,5,8252
12,2,6,602
12,2,7,70
12,3,8,24
12,3,4,382056
12,3,5,54511
12,3,6,4577
12,3,7,343
12,4,8,102
12,4,4,1543320
12,4,5,247584
12,4,6,25014
12,4,7,2157
12,5,8,472
12,5,5,639529
12,5,6,99365
12,5,7,10150
12,6,8,1969
12,6,6,188733
12,6,7,32041
12,7,8,5997
12,7,7,49861
12,8,8,7460
13,0,8,52
13,0,4,1170
13,0,5,655
13,0,6,269
13,0,7,189
13,1,8,22
13,1,4,6796
13,1,5,1161
13,1,6,171
13,1,7,48
13,2,8,11
13,2,4,61272
13,2,5,8382
13,2,6,766
13,2,7,93
13,3,8,29
13,3,4,378943
13,3,5,54189
13,3,6,4919
13,3,7,394
13,4,8,134
13,4,4,1546822
13,4,5,244560
13,4,6,27823
13,4,7,2006
13,5,8,607
13,5,5,642563
13,5,6,97171
13,5,7,9308
13,6,8,2321
13,6,6,187682
13,6,7,31256
13,7,8,6104
13,7,7,51536
13,8,8,6830
14,0,8,67
14,0,4,1176
14,0,5,658
14,0,6,328
14,0,7,159
14,1,8,6
14,1,4,7252
14,1,5,1233
14,1,6,159
14,1,7,37
14,2,8,18
14,2,4,63624
14,2,5,8410
14,2,6,749
14,2,7,76
14,3,8,29
14,3,4,380332
14,3,5,53586
14,3,6,4731
14,3,7,345
14,4,8,141
14,4,4,1542619
14,4,5,243667
14,4,6,25902
14,4,7,1890
14,5,8,781
14,5,5,643956
14,5,6,96825
14,5,7,9846
14,6,8,2258
14,6,6,190107
14,6,7,31829
14,7,8,6240
14,7,7,50648
14,8,8,6570
15,0,8,64
15,0,4,1146
15,0,5,694
15,0,6,328
15,0,7,166
15,1,8,11
15,1,4,6791
15,1,5,1163
15,1,6,180
15,1,7,28
15,2,8,10
15,2,4,59680
15,2,5,9042
15,2,6,760
15,2,7,66
15,3,8,31
15,3,4,377729
15,3,5,57425
15,3,6,4599
15,3,7,393
15,4,8,106
15,4,4,1549657
15,4,5,250112
15,4,6,24515
15,4,7,2328
15,5,8,591
15,5,5,633074
15,5,6,92597
15,5,7,10509
15,6,8,2206
15,6,6,195822
15,6,7,32904
15,7,8,5928
15,7,7,48436
15,8,8,7163
16,0,8,43
16,0,4,1206
16,0,5,712
16,0,6,323
16,0,7,176
16,1,8,19
16,1,4,7326
16,1,5,1098
16,1,6,170
16,1,7,46
16,2,8,10
16,2,4,63174
16,2,5,8749
16,2,6,685
16,2,7,86
16,3,8,21
16,3,4,383624
16,3,5,55138
16,3,6,4543
16,3,7,398
16,4,8,108
16,4,4,1539673
16,4,5,251677
16,4,6,25249
16,4,7,2188
16,5,8,560
16,5,5,634136
16,5,6,94382
16,5,7,10610
16,6,8,2120
16,6,6,193449
16,6,7,32331
16,7,8,5863
16,7,7,48995
16,8,8,7366
17,0,8,40
17,0,4,1051
17,0,5,684
17,0,6,318
17,0,7,157
17,1,8,25
17,1,4,6464
17,1,5,953
17,1,6,171
17,1,7,31
17,2,8,15
17,2,4,58079
17,2,5,8413
17,2,6,730
17,2,7,76
17,3,8,18
17,3,4,375493
17,3,5,54518
17,3,6,4488
17,3,7,414
17,4,8,123
17,4,4,1553916
17,4,5,245073
17,4,6,25790
17,4,7,2262
17,5,8,635
17,5,5,641869
17,5,6,95266
17,5,7,10762
17,6,8,2391
17,6,6,192038
17,6,7,32196
17,7,8,5964
